t (ms),a_x,a_y,a_z,g_x,g_y,g_z
339835,-7.065,2.387,-6.364,-0.013,0.017,-0.011
339938,-7.063,2.399,-6.359,-0.011,0.009,-0.017
340041,-7.063,2.406,-6.333,-0.015,0.015,-0.016
340144,-7.058,2.406,-6.381,-0.008,0.014,-0.016
340247,-7.077,2.363,-6.354,-0.021,0.017,-0.011
340350,-7.075,2.377,-6.323,-0.008,0.012,-0.017
340453,-7.087,2.394,-6.347,-0.014,0.035,-0.005
340556,-7.027,2.361,-6.364,-0.019,0.01,-0.02
340659,-7.034,2.38,-6.402,-0.016,0.017,-0.009
340762,-7.077,2.401,-6.342,-0.015,0.013,-0.014
340865,-7.077,2.423,-6.34,-0.015,0.015,-0.01
340968,-7.039,2.406,-6.395,-0.008,0.015,-0.019
341071,-7.058,2.401,-6.366,-0.021,0.016,-0.014
341174,-7.063,2.409,-6.364,-0.01,0.016,-0.019
341277,-7.046,2.387,-6.359,-0.012,0.021,-0.012
341380,-7.065,2.416,-6.33,-0.009,0.018,-0.02
341483,-7.075,2.382,-6.345,-0.003,0.058,-0.001
341586,-7.013,2.385,-6.419,-0.013,0.03,-0.015
341689,-6.946,2.389,-6.474,-0.007,0.041,-0.006
341792,-6.989,2.382,-6.474,-0.015,0.043,-0.006
341895,-6.938,2.425,-6.467,-0.013,0.024,-0.013
341998,-6.95,2.456,-6.488,-0.005,0.043,-0.011
342100,-6.953,2.413,-6.488,-0.011,0.045,-0.02
342203,-6.864,2.428,-6.586,-0.018,0.026,-0.022
342305,-6.907,2.392,-6.51,-0.003,0.033,-0.017
342408,-6.843,2.411,-6.622,-0.014,0.014,-0.023
342510,-6.879,2.349,-6.558,-0.022,0.016,-0.02
342613,-6.898,2.44,-6.539,-0.009,0.006,-0.02
342715,-6.893,2.375,-6.531,-0.011,0.005,-0.022
342818,-6.9,2.404,-6.543,-0.016,0.005,-0.019
342921,-6.922,2.37,-6.517,-0.008,0.007,-0.018
343024,-6.941,2.37,-6.522,-0.006,0.003,-0.023
343127,-6.97,2.346,-6.5,-0.017,0.03,-0.017
343230,-6.907,2.365,-6.498,-0.019,0.018,-0.009
343332,-6.893,2.368,-6.541,-0.013,0.019,-0.017
343435,-6.907,2.356,-6.555,-0.009,0.015,-0.014
343537,-6.91,2.397,-6.519,-0.024,0.02,-0.012
343640,-6.888,2.413,-6.555,-0.004,0.018,-0.015
343743,-6.881,2.382,-6.534,-0.006,0.026,-0.014
343846,-6.893,2.358,-6.555,-0.011,0.022,-0.027
343948,-6.867,2.358,-6.582,-0.005,0.023,-0.017
344051,-6.859,2.349,-6.615,-0.017,0.037,-0.022
344154,-6.847,2.339,-6.606,-0.015,0.008,-0.022
344257,-6.859,2.354,-6.555,-0.007,0.009,-0.015
344360,-6.905,2.31,-6.572,-0.014,0.018,-0.015
344463,-6.881,2.37,-6.543,-0.013,0.016,-0.011
344566,-6.843,2.344,-6.603,-0.014,0.032,-0.012
344669,-6.838,2.356,-6.596,-0.013,0.026,-0.019
344771,-6.807,2.349,-6.634,-0.014,0.02,-0.01
344874,-6.835,2.368,-6.625,-0.015,0.012,-0.017
344977,-6.859,2.349,-6.579,-0.007,0.015,-0.016
345080,-6.862,2.365,-6.618,-0.009,0.038,-0.018
345183,-6.821,2.33,-6.603,-0.021,0.022,-0.016
345286,-6.778,2.368,-6.673,-0.009,0.023,-0.017
345388,-6.8,2.315,-6.673,-0.011,0.021,-0.014
345491,-6.802,2.387,-6.658,-0.017,0.009,-0.018
345594,-6.778,2.356,-6.625,0.001,0.011,-0.015
345697,-6.843,2.33,-6.642,-0.021,0.009,-0.025
345800,-6.816,2.375,-6.625,-0.018,0.018,-0.019
345903,-6.785,2.318,-6.644,-0.007,0.019,-0.018
346006,-6.795,2.337,-6.675,-0.016,0.012,-0.022
346109,-6.766,2.31,-6.689,-0.004,0.023,-0.018
346212,-6.84,2.31,-6.63,-0.025,0.011,-0.017
346315,-6.783,2.339,-6.685,-0.013,0.011,-0.017
346418,-6.785,2.327,-6.673,-0.014,0.014,-0.009
346521,-6.783,2.37,-6.663,-0.009,0.009,-0.015
346624,-6.795,2.332,-6.663,-0.006,0.016,-0.015
346727,-6.802,2.325,-6.642,-0.015,0.015,-0.021
346830,-6.792,2.349,-6.67,-0.011,0.018,-0.019
346933,-6.759,2.313,-6.692,-0.008,0.011,-0.02
347036,-6.795,2.339,-6.67,-0.01,0.022,-0.015
347139,-6.773,2.289,-6.689,-0.005,0.003,-0.017
347242,-6.792,2.306,-6.709,-0.016,0.017,-0.015
347345,-6.819,2.306,-6.642,-0.018,0.019,-0.016
347448,-6.756,2.342,-6.675,-0.017,0.019,-0.012
347551,-6.768,2.332,-6.682,-0.006,0.018,-0.016
347654,-6.768,2.325,-6.706,-0.011,0.018,-0.017
347757,-6.776,2.31,-6.699,-0.015,0.015,-0.02
347860,-6.792,2.31,-6.675,-0.014,0.015,-0.018
347963,-6.788,2.33,-6.697,-0.011,0.029,-0.015
348066,-6.74,2.322,-6.704,-0.01,0.013,-0.016
348169,-6.737,2.282,-6.747,-0.011,0.017,-0.019
348272,-6.79,2.337,-6.673,-0.027,0.012,-0.015
348375,-6.756,2.315,-6.697,-0.012,0.002,-0.017
348478,-6.773,2.33,-6.67,-0.016,0.009,-0.014
348581,-6.785,2.342,-6.646,-0.015,0.014,-0.02
348683,-6.78,2.301,-6.67,-0.001,0.016,-0.017
348786,-6.78,2.303,-6.709,-0.025,0.013,-0.018
348888,-6.776,2.315,-6.665,-0.017,0.028,-0.017
348991,-6.732,2.294,-6.713,-0.012,0.006,-0.013
349094,-6.776,2.306,-6.709,-0.007,0.017,-0.018
349197,-6.785,2.301,-6.701,-0.019,0.012,-0.016
349299,-6.747,2.337,-6.694,-0.023,0.013,-0.015
349402,-6.749,2.318,-6.709,-0.011,0.015,-0.016
349505,-6.761,2.327,-6.699,-0.018,0.015,-0.017
349608,-6.768,2.342,-6.689,-0.005,0.008,-0.018
349710,-6.773,2.327,-6.697,-0.011,0.017,-0.018
349813,-6.79,2.303,-6.653,-0.016,0.023,-0.018
349915,-6.742,2.315,-6.723,-0.018,0.009,-0.017
350018,-6.747,2.294,-6.699,-0.014,0.015,-0.014
350120,-6.78,2.33,-6.685,-0.007,0.015,-0.011
350223,-6.766,2.308,-6.697,-0.019,0.012,-0.014
350325,-6.752,2.334,-6.694,-0.021,0.02,-0.02
350428,-6.699,2.425,-6.788,0.007,0.05,-0.029
350531,-6.632,2.38,-6.771,-0.001,0.077,-0.034
350634,-6.732,2.289,-6.725,-0.02,0.014,-0.044
350736,-6.706,2.188,-6.828,0.026,-0.018,-0.027
350839,-6.862,2.049,-6.677,-0.015,0.036,-0.054
350941,-6.591,2.224,-6.9,0.006,-0.024,-0.017
351044,-6.713,2.193,-6.773,-0.052,0.02,-0.059
351147,-6.768,2.195,-6.735,-0.072,0.035,-0.04
351250,-6.752,2.219,-6.752,-0.032,-0.002,-0.028
351353,-6.737,2.198,-6.73,-0.001,0.012,-0.011
351456,-6.785,2.16,-6.716,-0.007,0.013,-0.008
351559,-6.773,2.164,-6.742,-0.017,0.011,0.001
351662,-6.831,2.198,-6.68,0.012,0.01,0.021
351765,-6.752,2.205,-6.737,-0.031,0.058,0.013
351868,-6.685,2.346,-6.73,-0.05,0.08,0.034
351971,-6.558,2.334,-6.893,-0.05,0.086,0.019
352074,-6.507,2.428,-6.943,-0.025,0.063,0.031
352177,-6.503,2.468,-6.883,-0.006,0.034,0.013
352280,-6.46,2.476,-6.943,-0.008,0.039,0
352383,-6.46,2.464,-6.941,-0.02,0.021,-0.006
352486,-6.472,2.456,-6.914,-0.019,0.013,-0.015
352589,-6.51,2.468,-6.879,-0.017,0.025,-0.024
352692,-6.462,2.497,-6.96,-0.021,0.017,-0.033
