time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
42062,-1.135,-1.482,-9.333,-0.009,0.009,-0.023
42165,-1.125,-1.484,-9.337,-0.009,0.009,-0.023
42268,-1.14,-1.477,-9.335,-0.009,0.009,-0.023
42371,-1.142,-1.475,-9.333,-0.009,0.009,-0.023
42474,-1.132,-1.48,-9.335,-0.009,0.009,-0.023
42577,-1.14,-1.496,-9.33,-0.009,0.009,-0.023
42680,-1.142,-1.48,-9.323,-0.009,0.009,-0.023
42783,-1.128,-1.492,-9.33,-0.009,0.009,-0.023
42886,-1.14,-1.475,-9.333,-0.009,0.009,-0.023
42989,-1.142,-1.477,-9.342,-0.009,0.01,-0.023
43092,-1.135,-1.477,-9.325,-0.009,0.009,-0.023
43195,-1.137,-1.48,-9.33,-0.009,0.009,-0.023
43298,-1.135,-1.47,-9.345,-0.009,0.009,-0.023
43401,-1.135,-1.484,-9.337,-0.009,0.009,-0.023
43504,-1.14,-1.477,-9.333,-0.009,0.009,-0.023
43607,-1.144,-1.48,-9.335,-0.009,0.009,-0.023
43710,-1.137,-1.48,-9.34,-0.009,0.009,-0.023
43813,-1.137,-1.482,-9.333,-0.009,0.009,-0.023
43916,-1.13,-1.477,-9.34,-0.009,0.009,-0.023
44019,-1.14,-1.475,-9.328,-0.009,0.009,-0.023
44122,-1.137,-1.496,-9.34,-0.009,0.009,-0.023
44225,-1.137,-1.48,-9.335,-0.009,0.009,-0.023
44328,-1.142,-1.475,-9.335,-0.009,0.009,-0.023
44431,-1.135,-1.484,-9.335,-0.009,0.009,-0.023
44534,-1.147,-1.472,-9.345,-0.009,0.009,-0.023
44637,-1.147,-1.475,-9.345,-0.009,0.009,-0.023
44740,-1.13,-1.487,-9.33,-0.009,0.009,-0.023
44843,-1.142,-1.475,-9.34,-0.009,0.01,-0.023
