time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
41135,-0.644,-0.852,-9.407,-0.004,0.012,-0.006
41238,-0.63,-0.862,-9.397,-0.004,0.011,-0.006
41341,-0.634,-0.845,-9.404,-0.004,0.012,-0.006
41444,-0.646,-0.855,-9.414,-0.004,0.012,-0.006
41547,-0.649,-0.848,-9.402,-0.004,0.011,-0.006
41650,-0.658,-0.843,-9.4,-0.004,0.012,-0.006
41753,-0.637,-0.855,-9.407,-0.004,0.011,-0.006
41856,-0.642,-0.843,-9.397,-0.004,0.011,-0.006
41959,-0.639,-0.848,-9.424,-0.005,0.011,-0.006
42062,-0.658,-0.855,-9.4,-0.004,0.012,-0.006
42165,-0.644,-0.845,-9.407,-0.004,0.011,-0.006
42268,-0.642,-0.852,-9.402,-0.004,0.012,-0.006
42371,-0.642,-0.852,-9.407,-0.005,0.012,-0.006
42474,-0.646,-0.857,-9.397,-0.005,0.011,-0.006
42577,-0.639,-0.85,-9.395,-0.005,0.011,-0.006
42680,-0.649,-0.855,-9.404,-0.004,0.011,-0.006
42783,-0.639,-0.869,-9.397,-0.005,0.011,-0.006
42886,-0.644,-0.85,-9.39,-0.004,0.011,-0.006
42989,-0.646,-0.857,-9.407,-0.005,0.012,-0.006
43092,-0.639,-0.85,-9.402,-0.005,0.012,-0.006
43195,-0.634,-0.845,-9.4,-0.005,0.012,-0.005
43298,-0.642,-0.848,-9.409,-0.005,0.012,-0.006
43401,-0.642,-0.852,-9.404,-0.004,0.012,-0.006
43504,-0.639,-0.848,-9.409,-0.005,0.011,-0.006
43607,-0.642,-0.855,-9.409,-0.005,0.011,-0.006
43710,-0.639,-0.843,-9.404,-0.005,0.012,-0.006
43813,-0.634,-0.845,-9.397,-0.005,0.011,-0.005
43916,-0.637,-0.855,-9.402,-0.004,0.012,-0.006
44019,-0.646,-0.85,-9.4,-0.004,0.012,-0.006
44122,-0.637,-0.855,-9.404,-0.004,0.011,-0.006
44225,-0.644,-0.855,-9.412,-0.004,0.012,-0.006
44328,-0.646,-0.843,-9.395,-0.004,0.011,-0.006
44431,-0.637,-0.848,-9.402,-0.004,0.012,-0.005
44534,-0.634,-0.86,-9.392,-0.005,0.012,-0.006
44637,-0.646,-0.845,-9.4,-0.005,0.012,-0.006
44740,-0.644,-0.862,-9.4,-0.004,0.012,-0.006
44843,-0.642,-0.85,-9.407,-0.004,0.012,-0.005
