jerk_z,ag_y_mean,ag_y_max,g_z_min,ag_z_max,RMS_ag_y,ag_z_mean,accl_z,g_y_min,g_x_max,SMA_g,ag_x_max,VAR_ag_z,RMS_g_y,STD_g_x,MAD_g_y,g_z_max,MAD_g_z,accl_y,g_y_max,ag_x_mean,STD_g_z,accl_x,IQR_g_y,IQR_g_z,g_x_mean,VAR_g_z,ag_y_min,VAR_g_x,STD_ag_z,th_z,MAD_g_x,RMS_ag_x,g_z_mean,IQR_ag_z,IQR_g_x,g_y_mean,ag_x_min,SVM_g,STD_ag_x,ag_z_min,RMS_g_z,VAR_g_y,STD_g_y,MAD_ag_z,RMS_ag_z,VAR_ag_x,th_y,FFT_ag_z,th_x,FFT_g_y,FFT_g_z,MAD_ag_x,E_ag_y,FFT_ag_x,FFT_g_x,IQR_ag_x,MAD_ag_y,CM_a,g_x_min,RMS_g_x,IQR_ag_y,SVM_a,STD_ag_y,E_ag_x,jerk_y,E_ag_z,SMA_a,E_g_y,FFT_ag_y,VAR_ag_y,E_g_x,CM_g,jerk_x,E_g_z
0.0,0.078,0.081,-0.022,-0.9,0.079,-0.902,0.0,0.01,-0.011,0.048,-0.397,0.0,0.014,0.004,0.002,-0.011,0.003,-0.0,0.02,-0.401,0.003,-0.0,0.004,0.004,-0.017,0.0,0.076,0.0,0.001,2.716,0.004,0.401,-0.017,0.003,0.008,0.014,-0.405,0.03,0.002,-0.904,0.018,0.0,0.003,0.001,0.902,0.0,1.491,-0.004,1.988,-0.007,-0.017,0.002,0.062,-0.001,-0.006,0.002,0.001,0.306,-0.025,0.018,0.003,0.99,0.002,1.609,0.0,8.127,1.381,0.002,0.002,0.0,0.003,0.016,-0.0,0.003
0.0,0.08,0.082,-0.019,-0.898,0.08,-0.901,0.0,0.009,-0.013,0.049,-0.398,0.0,0.014,0.003,0.002,-0.015,0.001,0.0,0.019,-0.4,0.002,0.0,0.003,0.003,-0.017,0.0,0.077,0.0,0.002,2.717,0.002,0.4,-0.017,0.002,0.003,0.014,-0.404,0.028,0.002,-0.903,0.017,0.0,0.003,0.001,0.901,0.0,1.49,0.004,1.986,-0.007,0.001,0.001,0.065,-0.003,0.009,0.002,0.001,0.308,-0.023,0.018,0.001,0.99,0.001,1.596,-0.0,8.12,1.381,0.002,-0.004,0.0,0.003,0.016,-0.0,0.003
0.0,0.083,0.085,-0.02,-0.901,0.083,-0.903,0.0,0.011,-0.013,0.049,-0.394,0.0,0.015,0.003,0.002,-0.015,0.001,0.0,0.018,-0.398,0.002,0.0,0.003,0.003,-0.017,0.0,0.08,0.0,0.001,2.718,0.002,0.398,-0.018,0.003,0.002,0.014,-0.401,0.029,0.002,-0.905,0.018,0.0,0.002,0.001,0.903,0.0,1.487,0.006,1.985,0.003,-0.001,0.002,0.068,-0.005,-0.007,0.003,0.001,0.31,-0.024,0.018,0.002,0.99,0.002,1.581,-0.0,8.15,1.383,0.002,-0.005,0.0,0.003,0.016,-0.0,0.003
-0.0,0.084,0.086,-0.021,-0.902,0.084,-0.904,0.0,0.01,-0.011,0.047,-0.394,0.0,0.014,0.002,0.002,-0.015,0.001,-0.0,0.022,-0.396,0.002,0.0,0.003,0.002,-0.016,0.0,0.083,0.0,0.001,2.721,0.002,0.396,-0.018,0.002,0.002,0.013,-0.399,0.027,0.001,-0.906,0.018,0.0,0.003,0.001,0.904,0.0,1.486,0.001,1.982,0.001,0.003,0.001,0.071,-0.005,-0.004,0.002,0.001,0.312,-0.02,0.016,0.001,0.991,0.001,1.571,0.0,8.17,1.384,0.002,-0.003,0.0,0.003,0.015,0.0,0.003
-0.0,0.086,0.089,-0.023,-0.9,0.086,-0.904,0.0,0.009,-0.011,0.05,-0.392,0.0,0.015,0.004,0.004,-0.013,0.002,0.0,0.023,-0.395,0.003,-0.0,0.007,0.003,-0.017,0.0,0.083,0.0,0.002,2.721,0.004,0.395,-0.018,0.001,0.007,0.015,-0.397,0.03,0.002,-0.907,0.018,0.0,0.005,0.001,0.904,0.0,1.485,-0.001,1.982,-0.013,-0.005,0.001,0.073,-0.006,0.008,0.002,0.001,0.312,-0.025,0.018,0.001,0.991,0.001,1.559,0.0,8.176,1.385,0.002,-0.007,0.0,0.003,0.017,0.0,0.003
0.0,0.083,0.084,-0.022,-0.899,0.083,-0.903,0.0,0.002,-0.009,0.042,-0.394,0.0,0.011,0.003,0.003,-0.016,0.002,-0.0,0.019,-0.396,0.002,0.0,0.003,0.002,-0.014,0.0,0.081,0.0,0.002,2.721,0.003,0.396,-0.018,0.001,0.005,0.01,-0.4,0.026,0.002,-0.907,0.019,0.0,0.004,0.001,0.903,0.0,1.487,-0.002,1.982,-0.008,-0.009,0.001,0.069,0.001,0.007,0.002,0.001,0.31,-0.019,0.014,0.002,0.99,0.001,1.57,-0.0,8.158,1.382,0.001,0.003,0.0,0.002,0.013,0.0,0.003
-0.0,0.079,0.085,-0.019,-0.896,0.079,-0.902,0.0,-0.081,0.048,0.062,-0.394,0.0,0.033,0.021,0.023,0.052,0.021,0.0,0.015,-0.402,0.024,-0.0,0.032,0.035,0.002,0.001,0.07,0.0,0.003,2.716,0.017,0.402,0.007,0.005,0.028,-0.015,-0.415,0.027,0.005,-0.907,0.025,0.001,0.029,0.003,0.902,0.0,1.49,0.001,1.988,-0.018,0.009,0.004,0.063,-0.011,0.001,0.006,0.004,0.308,-0.022,0.021,0.005,0.99,0.004,1.615,-0.0,8.14,1.383,0.011,-0.001,0.0,0.005,0.014,0.0,0.006
0.0,0.079,0.111,-0.089,-0.859,0.081,-0.878,0.001,-0.12,0.181,0.163,-0.425,0.0,0.061,0.093,0.046,0.079,0.048,0.001,0.055,-0.448,0.056,0.002,0.077,0.1,0.006,0.003,0.056,0.009,0.011,2.661,0.07,0.448,0.001,0.012,0.101,-0.028,-0.465,0.124,0.012,-0.893,0.056,0.003,0.054,0.009,0.878,0.0,1.493,-0.055,2.044,-0.296,0.189,0.01,0.065,0.064,0.102,0.014,0.013,0.312,-0.167,0.093,0.02,0.99,0.016,2.009,-0.0,7.708,1.405,0.038,-0.091,0.0,0.087,0.052,-0.0,0.032
0.0,0.026,0.061,-0.102,-0.864,0.035,-0.873,-0.0,-0.017,0.108,0.104,-0.457,0.0,0.023,0.036,0.019,0.039,0.04,0.0,0.042,-0.465,0.046,0.0,0.038,0.068,0.042,0.002,-0.003,0.001,0.005,2.652,0.029,0.465,-0.009,0.007,0.049,0.01,-0.474,0.066,0.006,-0.882,0.047,0.0,0.021,0.004,0.873,0.0,1.543,-0.013,2.06,-0.001,-0.135,0.005,0.012,0.029,-0.214,0.01,0.021,0.222,-0.014,0.055,0.037,0.99,0.023,2.165,-0.0,7.627,1.365,0.005,0.057,0.001,0.03,0.024,-0.0,0.022
-0.0,0.024,0.036,-0.092,-0.855,0.025,-0.87,-0.0,-0.064,0.009,0.12,-0.449,0.0,0.034,0.04,0.03,0.038,0.031,-0.0,0.026,-0.471,0.039,-0.0,0.054,0.045,-0.043,0.002,0.011,0.002,0.009,2.643,0.03,0.471,-0.036,0.012,0.029,-0.01,-0.494,0.058,0.016,-0.884,0.053,0.001,0.033,0.008,0.87,0.0,1.546,-0.027,2.068,0.183,0.256,0.015,0.006,0.046,0.173,0.03,0.005,0.216,-0.13,0.059,0.006,0.99,0.006,2.217,0.0,7.575,1.365,0.012,-0.021,0.0,0.035,0.029,0.0,0.028
0.0,0.028,0.036,-0.041,-0.863,0.029,-0.872,0.0,0.012,-0.005,0.087,-0.457,0.0,0.038,0.013,0.01,-0.024,0.004,0.0,0.055,-0.469,0.005,-0.0,0.017,0.006,-0.023,0.0,0.023,0.0,0.005,2.649,0.01,0.469,-0.029,0.009,0.01,0.036,-0.481,0.05,0.008,-0.878,0.029,0.0,0.012,0.004,0.872,0.0,1.543,0.016,2.063,-0.036,0.01,0.006,0.008,-0.019,-0.008,0.01,0.003,0.224,-0.047,0.027,0.004,0.99,0.004,2.198,0.0,7.597,1.369,0.014,-0.011,0.0,0.007,0.028,-0.0,0.008
0.0,0.031,0.034,-0.032,-0.872,0.031,-0.877,0.0,0.007,-0.012,0.067,-0.453,0.0,0.02,0.009,0.006,-0.012,0.006,-0.0,0.033,-0.458,0.007,-0.0,0.008,0.011,-0.025,0.0,0.028,0.0,0.002,2.658,0.008,0.458,-0.023,0.002,0.016,0.019,-0.463,0.04,0.003,-0.882,0.024,0.0,0.007,0.002,0.877,0.0,1.539,-0.001,2.052,-0.044,-0.026,0.003,0.01,0.006,-0.033,0.004,0.002,0.233,-0.039,0.027,0.004,0.989,0.002,2.1,0.0,7.691,1.366,0.004,-0.003,0.0,0.007,0.021,0.0,0.006
0.0,0.033,0.035,-0.021,-0.873,0.033,-0.877,0.0,0.007,-0.012,0.05,-0.452,0.0,0.015,0.004,0.006,-0.017,0.001,0.0,0.026,-0.457,0.001,0.0,0.009,0.001,-0.017,0.0,0.032,0.0,0.002,2.66,0.004,0.457,-0.019,0.001,0.007,0.014,-0.461,0.029,0.002,-0.879,0.019,0.0,0.006,0.001,0.877,0.0,1.537,-0.005,2.051,0.003,0.003,0.002,0.011,0.002,-0.012,0.002,0.001,0.237,-0.024,0.018,0.001,0.99,0.001,2.088,0.0,7.691,1.367,0.002,0.002,0.0,0.003,0.015,-0.0,0.004
-0.0,0.035,0.038,-0.025,-0.878,0.035,-0.881,0.0,0.012,-0.01,0.056,-0.445,0.0,0.022,0.004,0.004,-0.014,0.003,0.0,0.029,-0.451,0.003,0.0,0.008,0.004,-0.017,0.0,0.033,0.0,0.002,2.666,0.003,0.451,-0.019,0.002,0.006,0.021,-0.454,0.033,0.003,-0.885,0.019,0.0,0.005,0.002,0.881,0.0,1.535,0.001,2.045,-0.005,0.012,0.003,0.012,0.002,0.017,0.005,0.001,0.24,-0.022,0.017,0.002,0.99,0.001,2.031,0.0,7.758,1.367,0.005,-0.002,0.0,0.003,0.019,0.0,0.004
-0.0,0.035,0.036,-0.019,-0.879,0.035,-0.883,0.0,0.012,-0.009,0.052,-0.437,0.0,0.023,0.002,0.008,-0.014,0.001,0.0,0.035,-0.446,0.002,-0.0,0.016,0.002,-0.015,0.0,0.034,0.0,0.003,2.672,0.002,0.446,-0.016,0.002,0.001,0.021,-0.449,0.028,0.003,-0.889,0.017,0.0,0.009,0.002,0.883,0.0,1.534,-0.01,2.039,0.012,-0.0,0.002,0.013,0.011,-0.002,0.002,0.001,0.242,-0.017,0.015,0.001,0.99,0.001,1.986,0.0,7.799,1.364,0.005,-0.001,0.0,0.002,0.016,0.0,0.003
0.0,0.037,0.04,-0.023,-0.886,0.037,-0.89,-0.0,0.006,-0.014,0.058,-0.427,0.0,0.023,0.004,0.011,-0.017,0.001,-0.0,0.034,-0.433,0.002,-0.0,0.02,0.002,-0.018,0.0,0.035,0.0,0.003,2.687,0.003,0.433,-0.02,0.004,0.005,0.02,-0.439,0.034,0.004,-0.895,0.02,0.0,0.011,0.002,0.89,0.0,1.533,0.009,2.024,0.033,0.003,0.004,0.014,-0.019,-0.001,0.007,0.001,0.243,-0.026,0.018,0.001,0.99,0.001,1.878,0.0,7.918,1.36,0.005,-0.007,0.0,0.003,0.019,0.0,0.004
0.0,0.036,0.037,-0.019,-0.889,0.036,-0.891,0.0,0.011,-0.01,0.047,-0.429,0.0,0.016,0.002,0.003,-0.014,0.001,0.0,0.023,-0.432,0.002,0.0,0.004,0.002,-0.015,0.0,0.035,0.0,0.001,2.69,0.002,0.432,-0.018,0.002,0.004,0.015,-0.435,0.027,0.002,-0.893,0.018,0.0,0.003,0.001,0.891,0.0,1.534,0.004,2.021,-0.009,-0.003,0.002,0.013,-0.007,0.0,0.002,0.0,0.24,-0.017,0.015,0.001,0.99,0.001,1.863,0.0,7.935,1.358,0.002,0.002,0.0,0.002,0.016,-0.0,0.003
-0.0,0.036,0.04,-0.041,-0.887,0.036,-0.893,-0.0,0.007,-0.008,0.057,-0.42,0.0,0.022,0.005,0.007,-0.009,0.005,-0.0,0.03,-0.426,0.008,0.0,0.013,0.005,-0.016,0.0,0.031,0.0,0.003,2.696,0.004,0.426,-0.02,0.006,0.006,0.021,-0.435,0.034,0.005,-0.897,0.022,0.0,0.008,0.003,0.893,0.0,1.534,-0.001,2.016,-0.044,-0.028,0.004,0.013,-0.004,0.02,0.007,0.002,0.238,-0.026,0.017,0.002,0.991,0.002,1.818,-0.0,7.978,1.355,0.005,-0.007,0.0,0.003,0.017,0.0,0.005
0.0,0.034,0.04,-0.04,-0.89,0.034,-0.893,0.0,0.005,-0.01,0.047,-0.423,0.0,0.01,0.004,0.002,-0.015,0.004,0.0,0.017,-0.426,0.007,0.0,0.003,0.003,-0.016,0.0,0.03,0.0,0.001,2.696,0.003,0.426,-0.022,0.002,0.004,0.009,-0.43,0.026,0.002,-0.894,0.023,0.0,0.003,0.001,0.893,0.0,1.536,0.002,2.015,0.008,-0.013,0.001,0.011,-0.001,0.003,0.002,0.002,0.234,-0.023,0.017,0.003,0.99,0.003,1.818,0.0,7.975,1.353,0.001,0.009,0.0,0.003,0.014,-0.0,0.005
-0.0,0.032,0.035,-0.024,-0.89,0.032,-0.892,0.0,-0.001,-0.009,0.04,-0.423,0.0,0.009,0.006,0.004,-0.014,0.002,0.0,0.02,-0.431,0.003,0.0,0.005,0.004,-0.014,0.0,0.028,0.0,0.001,2.69,0.004,0.431,-0.019,0.003,0.004,0.007,-0.435,0.024,0.003,-0.894,0.019,0.0,0.006,0.001,0.892,0.0,1.538,-0.005,2.022,0.028,0.007,0.002,0.01,0.009,-0.023,0.003,0.002,0.232,-0.031,0.016,0.004,0.991,0.002,1.854,0.0,7.953,1.355,0.001,0.003,0.0,0.002,0.011,0.0,0.004
0.0,0.03,0.032,-0.024,-0.888,0.031,-0.891,0.0,0.009,-0.015,0.051,-0.43,0.0,0.015,0.002,0.002,-0.017,0.001,0.0,0.019,-0.432,0.002,0.0,0.004,0.002,-0.018,0.0,0.029,0.0,0.002,2.689,0.002,0.432,-0.019,0.002,0.002,0.014,-0.434,0.03,0.001,-0.894,0.019,0.0,0.003,0.001,0.891,0.0,1.54,0.002,2.023,-0.006,-0.006,0.001,0.009,-0.0,0.004,0.002,0.001,0.228,-0.021,0.018,0.001,0.99,0.001,1.868,-0.0,7.935,1.354,0.002,-0.003,0.0,0.003,0.017,0.0,0.004
0.0,0.031,0.032,-0.02,-0.889,0.031,-0.891,0.0,0.011,-0.011,0.047,-0.428,0.0,0.015,0.002,0.003,-0.016,0.001,0.0,0.023,-0.431,0.001,0.0,0.003,0.002,-0.015,0.0,0.03,0.0,0.001,2.69,0.001,0.431,-0.018,0.001,0.001,0.015,-0.434,0.028,0.002,-0.894,0.018,0.0,0.003,0.001,0.891,0.0,1.539,0.001,2.021,-0.016,0.0,0.002,0.01,-0.005,-0.003,0.003,0.001,0.228,-0.017,0.015,0.002,0.99,0.001,1.855,0.0,7.946,1.353,0.002,0.001,0.0,0.002,0.016,-0.0,0.003
-0.0,0.03,0.032,-0.02,-0.888,0.03,-0.892,-0.0,0.009,-0.009,0.044,-0.427,0.0,0.014,0.002,0.003,-0.015,0.001,-0.0,0.022,-0.43,0.001,0.0,0.004,0.002,-0.013,0.0,0.028,0.0,0.002,2.69,0.002,0.431,-0.017,0.003,0.003,0.013,-0.434,0.026,0.002,-0.894,0.017,0.0,0.004,0.002,0.892,0.0,1.54,-0.003,2.021,-0.01,-0.005,0.002,0.009,0.004,-0.002,0.004,0.001,0.226,-0.017,0.013,0.001,0.99,0.001,1.853,0.0,7.948,1.352,0.002,-0.001,0.0,0.002,0.014,0.0,0.003
-0.0,0.028,0.029,-0.021,-0.892,0.028,-0.894,0.0,0.012,-0.013,0.053,-0.424,0.0,0.017,0.003,0.002,-0.016,0.001,0.0,0.027,-0.428,0.002,-0.0,0.002,0.002,-0.018,0.0,0.026,0.0,0.002,2.693,0.002,0.428,-0.018,0.002,0.003,0.017,-0.43,0.03,0.002,-0.897,0.018,0.0,0.004,0.001,0.894,0.0,1.542,-0.003,2.018,-0.003,-0.001,0.001,0.008,0.006,0.01,0.002,0.001,0.223,-0.026,0.019,0.001,0.992,0.001,1.834,-0.0,7.985,1.35,0.003,-0.002,0.0,0.003,0.018,0.0,0.003
0.0,0.031,0.032,-0.021,-0.893,0.031,-0.894,0.0,0.007,-0.015,0.049,-0.423,0.0,0.015,0.001,0.004,-0.015,0.001,-0.0,0.026,-0.426,0.002,0.0,0.007,0.001,-0.017,0.0,0.029,0.0,0.001,2.696,0.001,0.426,-0.018,0.002,0.001,0.014,-0.429,0.029,0.002,-0.897,0.018,0.0,0.005,0.001,0.894,0.0,1.54,-0.006,2.016,0.012,0.005,0.002,0.009,0.007,-0.005,0.003,0.001,0.226,-0.02,0.018,0.001,0.991,0.001,1.817,0.0,8.0,1.351,0.002,0.005,0.0,0.003,0.015,0.0,0.003
-0.0,0.029,0.031,-0.021,-0.889,0.029,-0.893,-0.0,0.005,-0.011,0.041,-0.421,0.0,0.008,0.002,0.002,-0.019,0.001,-0.0,0.016,-0.428,0.001,-0.0,0.001,0.001,-0.014,0.0,0.025,0.0,0.002,2.694,0.002,0.428,-0.02,0.003,0.004,0.007,-0.432,0.026,0.003,-0.897,0.02,0.0,0.003,0.002,0.893,0.0,1.541,-0.004,2.018,0.013,0.001,0.002,0.009,0.008,-0.008,0.002,0.001,0.225,-0.018,0.014,0.001,0.991,0.002,1.829,-0.0,7.973,1.35,0.001,0.0,0.0,0.002,0.012,-0.0,0.004
0.0,0.026,0.027,-0.022,-0.889,0.026,-0.892,-0.0,0.006,-0.011,0.048,-0.429,0.0,0.012,0.004,0.003,-0.016,0.002,-0.0,0.019,-0.431,0.002,-0.0,0.005,0.004,-0.017,0.0,0.024,0.0,0.002,2.69,0.003,0.431,-0.019,0.002,0.005,0.012,-0.434,0.028,0.001,-0.896,0.019,0.0,0.004,0.002,0.892,0.0,1.545,-0.006,2.021,-0.002,-0.003,0.001,0.007,0.008,0.0,0.002,0.001,0.216,-0.023,0.017,0.001,0.991,0.001,1.861,-0.0,7.955,1.349,0.002,0.005,0.0,0.003,0.015,-0.0,0.004
0.0,0.029,0.03,-0.022,-0.89,0.029,-0.891,-0.0,0.007,-0.016,0.051,-0.429,0.0,0.012,0.003,0.004,-0.017,0.001,-0.0,0.022,-0.432,0.002,-0.0,0.005,0.002,-0.02,0.0,0.027,0.0,0.001,2.689,0.002,0.432,-0.019,0.001,0.003,0.011,-0.436,0.03,0.002,-0.893,0.019,0.0,0.004,0.001,0.891,0.0,1.542,-0.003,2.022,0.008,0.003,0.002,0.008,0.007,0.004,0.002,0.001,0.222,-0.025,0.021,0.001,0.991,0.001,1.869,-0.0,7.946,1.352,0.001,-0.001,0.0,0.004,0.016,-0.0,0.004
0.0,0.03,0.032,-0.022,-0.888,0.03,-0.89,0.0,0.007,-0.011,0.046,-0.432,0.0,0.012,0.002,0.002,-0.017,0.001,-0.0,0.016,-0.434,0.002,0.0,0.003,0.002,-0.015,0.0,0.028,0.0,0.002,2.687,0.002,0.434,-0.019,0.002,0.002,0.012,-0.436,0.026,0.001,-0.894,0.019,0.0,0.003,0.001,0.89,0.0,1.54,0.0,2.024,0.004,0.001,0.001,0.009,0.002,0.001,0.001,0.001,0.226,-0.019,0.015,0.0,0.99,0.001,1.88,0.0,7.925,1.354,0.001,-0.002,0.0,0.002,0.015,-0.0,0.004
-0.0,0.027,0.029,-0.025,-0.886,0.027,-0.889,-0.0,-0.0,-0.01,0.044,-0.431,0.0,0.009,0.003,0.004,-0.017,0.002,-0.0,0.017,-0.437,0.002,-0.0,0.008,0.003,-0.016,0.0,0.024,0.0,0.002,2.684,0.002,0.437,-0.021,0.003,0.003,0.007,-0.442,0.028,0.003,-0.891,0.021,0.0,0.005,0.001,0.889,0.0,1.544,-0.004,2.027,0.023,0.006,0.002,0.007,0.01,-0.004,0.002,0.001,0.218,-0.019,0.016,0.002,0.991,0.001,1.908,-0.0,7.907,1.353,0.001,-0.0,0.0,0.002,0.014,-0.0,0.004
0.0,0.027,0.03,-0.022,-0.886,0.027,-0.888,0.0,0.009,-0.015,0.052,-0.435,0.0,0.015,0.002,0.004,-0.014,0.002,-0.0,0.022,-0.439,0.002,0.0,0.007,0.002,-0.02,0.0,0.025,0.0,0.001,2.682,0.002,0.439,-0.018,0.002,0.003,0.014,-0.443,0.03,0.002,-0.89,0.018,0.0,0.004,0.001,0.888,0.0,1.544,0.001,2.029,-0.026,0.001,0.002,0.007,0.0,0.003,0.003,0.001,0.218,-0.023,0.02,0.002,0.99,0.001,1.927,0.0,7.885,1.354,0.002,0.0,0.0,0.004,0.017,-0.0,0.003
0.0,0.029,0.03,-0.019,-0.887,0.029,-0.889,0.0,0.011,-0.016,0.053,-0.432,0.0,0.017,0.002,0.002,-0.016,0.001,0.0,0.025,-0.436,0.001,0.0,0.003,0.001,-0.018,0.0,0.028,0.0,0.002,2.684,0.001,0.436,-0.018,0.003,0.002,0.017,-0.44,0.03,0.002,-0.892,0.018,0.0,0.003,0.001,0.889,0.0,1.542,0.001,2.027,-0.016,-0.004,0.002,0.008,-0.002,0.0,0.002,0.0,0.224,-0.022,0.018,0.0,0.991,0.001,1.904,-0.0,7.91,1.355,0.003,-0.001,0.0,0.003,0.017,-0.0,0.003
-0.0,0.03,0.032,-0.022,-0.888,0.03,-0.89,0.0,0.004,-0.013,0.046,-0.432,0.0,0.012,0.002,0.003,-0.017,0.002,0.0,0.015,-0.435,0.002,0.0,0.005,0.003,-0.016,0.0,0.027,0.0,0.002,2.686,0.001,0.435,-0.019,0.003,0.002,0.011,-0.439,0.028,0.002,-0.893,0.019,0.0,0.003,0.001,0.89,0.0,1.541,0.001,2.025,0.012,-0.001,0.001,0.009,-0.001,-0.002,0.002,0.001,0.226,-0.019,0.016,0.001,0.992,0.001,1.889,-0.0,7.926,1.355,0.001,-0.004,0.0,0.003,0.016,0.0,0.004
0.0,0.03,0.032,-0.02,-0.887,0.03,-0.89,0.0,0.01,-0.015,0.053,-0.434,0.0,0.015,0.002,0.003,-0.017,0.001,0.0,0.021,-0.436,0.001,-0.0,0.005,0.002,-0.019,0.0,0.029,0.0,0.002,2.685,0.002,0.436,-0.018,0.002,0.004,0.015,-0.439,0.031,0.001,-0.895,0.018,0.0,0.003,0.002,0.89,0.0,1.542,-0.002,2.026,-0.002,0.005,0.001,0.009,0.002,0.008,0.002,0.001,0.224,-0.023,0.019,0.001,0.991,0.001,1.904,0.0,7.925,1.356,0.002,0.002,0.0,0.004,0.018,-0.0,0.003
-0.0,0.031,0.032,-0.026,-0.889,0.031,-0.891,-0.0,0.009,-0.015,0.048,-0.431,0.0,0.012,0.001,0.002,-0.017,0.002,-0.0,0.014,-0.434,0.003,0.0,0.003,0.001,-0.017,0.0,0.03,0.0,0.001,2.687,0.001,0.434,-0.019,0.001,0.002,0.012,-0.437,0.028,0.001,-0.892,0.02,0.0,0.002,0.001,0.891,0.0,1.539,0.002,2.024,-0.004,-0.003,0.001,0.01,0.002,-0.002,0.001,0.001,0.229,-0.019,0.017,0.001,0.992,0.001,1.882,0.0,7.933,1.356,0.001,0.001,0.0,0.003,0.016,0.0,0.004
-0.0,0.029,0.032,-0.02,-0.888,0.029,-0.89,0.0,0.003,-0.011,0.041,-0.433,0.0,0.011,0.001,0.003,-0.015,0.001,0.0,0.016,-0.436,0.001,0.0,0.004,0.002,-0.012,0.0,0.027,0.0,0.002,2.686,0.001,0.436,-0.018,0.002,0.002,0.01,-0.438,0.025,0.002,-0.893,0.018,0.0,0.004,0.001,0.89,0.0,1.542,0.002,2.026,0.018,0.006,0.002,0.008,0.001,-0.005,0.003,0.002,0.223,-0.015,0.013,0.003,0.991,0.002,1.898,-0.0,7.923,1.355,0.001,-0.002,0.0,0.002,0.014,0.0,0.003
0.0,0.029,0.031,-0.02,-0.886,0.029,-0.89,0.0,0.011,-0.015,0.053,-0.434,0.0,0.016,0.002,0.002,-0.017,0.001,0.0,0.02,-0.435,0.001,0.0,0.003,0.001,-0.019,0.0,0.027,0.0,0.002,2.687,0.002,0.435,-0.018,0.003,0.003,0.016,-0.438,0.031,0.001,-0.893,0.018,0.0,0.003,0.002,0.89,0.0,1.542,0.001,2.024,0.014,0.002,0.001,0.008,-0.001,0.014,0.002,0.001,0.223,-0.022,0.019,0.002,0.992,0.001,1.895,0.0,7.926,1.354,0.003,-0.001,0.0,0.004,0.017,-0.0,0.003
0.0,0.03,0.031,-0.02,-0.889,0.03,-0.891,0.0,0.009,-0.016,0.049,-0.432,0.0,0.014,0.002,0.002,-0.017,0.001,0.0,0.022,-0.434,0.001,0.0,0.003,0.001,-0.018,0.0,0.029,0.0,0.001,2.688,0.002,0.434,-0.018,0.001,0.002,0.013,-0.436,0.028,0.001,-0.893,0.018,0.0,0.003,0.001,0.891,0.0,1.541,0.003,2.024,0.001,0.001,0.001,0.009,-0.002,0.005,0.001,0.001,0.226,-0.022,0.018,0.001,0.992,0.001,1.881,-0.0,7.944,1.355,0.002,-0.003,0.0,0.003,0.016,0.0,0.003
0.0,0.029,0.032,-0.021,-0.887,0.029,-0.89,0.0,0.006,-0.013,0.046,-0.434,0.0,0.013,0.002,0.004,-0.017,0.001,-0.0,0.02,-0.436,0.001,0.0,0.007,0.001,-0.016,0.0,0.027,0.0,0.001,2.685,0.002,0.436,-0.019,0.001,0.003,0.012,-0.44,0.028,0.002,-0.892,0.019,0.0,0.005,0.001,0.89,0.0,1.542,-0.003,2.027,-0.024,-0.002,0.001,0.008,0.002,-0.002,0.002,0.001,0.224,-0.019,0.016,0.002,0.991,0.001,1.9,0.0,7.914,1.354,0.002,0.005,0.0,0.003,0.015,-0.0,0.003
-0.0,0.03,0.031,-0.02,-0.89,0.03,-0.891,-0.0,0.01,-0.015,0.05,-0.431,0.0,0.015,0.001,0.002,-0.017,0.001,0.0,0.022,-0.435,0.001,0.0,0.002,0.001,-0.017,0.0,0.029,0.0,0.001,2.686,0.001,0.435,-0.019,0.002,0.001,0.014,-0.436,0.03,0.002,-0.894,0.019,0.0,0.003,0.001,0.891,0.0,1.541,0.003,2.025,-0.007,0.001,0.001,0.009,-0.001,-0.001,0.002,0.001,0.226,-0.019,0.018,0.001,0.992,0.001,1.89,0.0,7.941,1.356,0.002,-0.0,0.0,0.003,0.017,0.0,0.003
-0.0,0.03,0.031,-0.02,-0.886,0.03,-0.89,0.0,0.009,-0.011,0.046,-0.431,0.0,0.012,0.002,0.002,-0.017,0.001,0.0,0.015,-0.434,0.001,0.0,0.003,0.0,-0.016,0.0,0.029,0.0,0.002,2.686,0.002,0.434,-0.018,0.002,0.003,0.012,-0.437,0.026,0.001,-0.893,0.018,0.0,0.002,0.002,0.89,0.0,1.541,-0.003,2.024,0.004,-0.002,0.001,0.009,0.004,0.0,0.001,0.0,0.226,-0.019,0.016,0.0,0.992,0.001,1.886,-0.0,7.928,1.355,0.001,-0.001,0.0,0.002,0.015,0.0,0.003
0.0,0.029,0.03,-0.023,-0.888,0.029,-0.89,0.0,0.006,-0.014,0.048,-0.434,0.0,0.014,0.002,0.004,-0.016,0.002,0.0,0.022,-0.436,0.002,0.0,0.006,0.003,-0.016,0.0,0.027,0.0,0.001,2.686,0.002,0.436,-0.019,0.003,0.003,0.013,-0.439,0.029,0.002,-0.892,0.019,0.0,0.005,0.001,0.89,0.0,1.542,-0.003,2.026,0.002,0.002,0.001,0.008,0.005,0.004,0.002,0.001,0.224,-0.02,0.016,0.002,0.991,0.001,1.9,0.0,7.914,1.354,0.002,0.005,0.0,0.003,0.016,-0.0,0.004
