SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
0.992,0.034,0.446,0.016,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.058,1.342,2.594,-0.467,-0.459,-0.484,0.227,0.238,0.219,-0.845,-0.831,-0.851,0.003,0.051,-0.017,-0.021,0.03,-0.137,-0.015,0.018,-0.054,1.54,0.079,0.467,0.227,0.845,0.022,0.057,0.024,0.007,0.005,0.004,0.018,0.045,0.013,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.006,0.006,0.022,0.053,0.019,0.012,0.006,0.004,0.021,0.058,0.01,-0.009,-0.007,0.014,0.026,0.079,-0.075,2.185,0.516,7.144,0.005,0.033,0.006
0.988,0.122,0.436,0.035,-0.0,-0.0,0.0,0.001,0.001,0.0,2.106,1.367,2.564,-0.5,-0.467,-0.529,0.205,0.231,0.182,-0.827,-0.797,-0.861,0.022,0.119,-0.067,0.041,0.206,-0.122,-0.035,0.003,-0.096,1.532,0.179,0.5,0.206,0.827,0.066,0.104,0.047,0.012,0.014,0.01,0.054,0.081,0.024,0.0,0.0,0.0,0.004,0.009,0.001,0.016,0.016,0.015,0.062,0.096,0.031,0.016,0.021,0.008,0.101,0.134,0.038,0.077,0.007,-0.047,-0.179,-0.208,-0.036,2.498,0.423,6.842,0.043,0.108,0.022
0.99,0.078,0.424,0.032,-0.0,-0.0,0.0,0.001,0.001,0.0,2.052,1.376,2.622,-0.454,-0.421,-0.479,0.199,0.239,0.172,-0.858,-0.839,-0.885,-0.048,0.029,-0.143,0.053,0.156,-0.055,-0.016,0.024,-0.06,1.511,0.15,0.454,0.2,0.858,0.072,0.085,0.028,0.016,0.019,0.012,0.046,0.057,0.019,0.0,0.0,0.0,0.003,0.004,0.001,0.019,0.021,0.014,0.054,0.066,0.023,0.025,0.036,0.02,0.077,0.108,0.026,0.039,0.028,0.004,0.331,-0.329,0.082,2.064,0.401,7.365,0.052,0.072,0.008
0.992,0.042,0.436,0.014,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.994,1.336,2.648,-0.41,-0.4,-0.426,0.23,0.242,0.209,-0.874,-0.863,-0.881,-0.024,0.042,-0.079,0.034,0.126,-0.015,0.007,0.072,-0.027,1.514,0.096,0.41,0.23,0.874,0.037,0.056,0.034,0.007,0.007,0.004,0.02,0.038,0.029,0.0,0.0,0.0,0.001,0.002,0.001,0.008,0.009,0.005,0.029,0.044,0.034,0.011,0.01,0.005,0.021,0.054,0.053,-0.038,-0.021,0.013,0.023,0.213,0.06,1.679,0.531,7.636,0.014,0.031,0.012
0.991,0.029,0.44,0.014,0.0,0.0,0.0,0.0,0.0,-0.0,1.994,1.324,2.644,-0.407,-0.403,-0.409,0.241,0.245,0.237,-0.87,-0.867,-0.875,-0.015,-0.011,-0.022,0.012,0.026,0.005,-0.02,-0.01,-0.026,1.519,0.047,0.407,0.241,0.871,0.015,0.014,0.021,0.001,0.002,0.002,0.002,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.003,0.006,0.004,0.001,0.003,0.003,0.003,0.009,0.005,0.002,0.007,-0.002,0.008,0.039,0.001,1.654,0.583,7.578,0.002,0.002,0.004
0.992,0.028,0.442,0.016,0.0,0.0,-0.0,0.0,-0.0,0.0,1.996,1.324,2.642,-0.408,-0.406,-0.412,0.243,0.246,0.24,-0.87,-0.865,-0.875,-0.015,-0.01,-0.023,0.012,0.017,0.009,-0.02,-0.012,-0.027,1.521,0.048,0.409,0.243,0.87,0.016,0.013,0.021,0.001,0.002,0.002,0.004,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.004,0.003,0.005,0.001,0.004,0.003,0.006,0.004,0.008,0.004,0.002,0.007,0.015,-0.005,0.013,1.669,0.59,7.567,0.003,0.002,0.004
0.991,0.025,0.443,0.013,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.996,1.32,2.64,-0.409,-0.407,-0.412,0.245,0.247,0.244,-0.869,-0.864,-0.871,-0.013,-0.01,-0.017,0.009,0.016,0.004,-0.019,-0.015,-0.023,1.523,0.041,0.409,0.245,0.869,0.013,0.009,0.019,0.001,0.001,0.001,0.002,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.003,0.002,0.002,0.001,0.002,0.004,0.003,0.002,0.004,0.0,-0.003,-0.009,-0.011,-0.004,1.673,0.602,7.548,0.002,0.001,0.004
0.992,0.026,0.444,0.014,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.999,1.32,2.637,-0.412,-0.409,-0.413,0.246,0.247,0.244,-0.868,-0.865,-0.871,-0.013,-0.007,-0.017,0.011,0.02,0.007,-0.019,-0.016,-0.023,1.525,0.044,0.412,0.246,0.868,0.013,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.002,0.002,0.003,0.002,0.001,0.003,0.002,-0.003,-0.001,0.002,-0.004,-0.01,0.002,1.697,0.603,7.534,0.002,0.001,0.004
0.991,0.028,0.445,0.015,0.0,0.0,-0.0,-0.0,0.0,0.0,1.998,1.32,2.638,-0.411,-0.406,-0.415,0.247,0.251,0.242,-0.867,-0.853,-0.87,-0.004,0.027,-0.014,0.022,0.05,0.013,-0.019,-0.013,-0.028,1.524,0.052,0.411,0.247,0.867,0.013,0.024,0.02,0.002,0.003,0.003,0.009,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.012,0.01,0.005,0.002,0.005,0.002,0.01,0.008,0.008,-0.005,0.003,0.009,0.011,0.024,0.01,1.688,0.61,7.512,0.002,0.006,0.004
0.992,0.032,0.436,0.016,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.984,1.329,2.654,-0.398,-0.395,-0.403,0.238,0.243,0.232,-0.877,-0.875,-0.883,-0.011,0.024,-0.029,0.019,0.033,0.006,-0.022,-0.018,-0.03,1.513,0.057,0.398,0.238,0.877,0.017,0.021,0.023,0.001,0.002,0.001,0.007,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.002,0.013,0.01,0.004,0.002,0.002,0.001,0.003,0.017,0.005,0.003,-0.008,-0.009,0.037,0.024,-0.004,1.586,0.565,7.691,0.003,0.004,0.005
0.992,0.026,0.437,0.014,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.986,1.328,2.653,-0.401,-0.399,-0.403,0.238,0.24,0.237,-0.876,-0.872,-0.878,-0.011,-0.007,-0.015,0.012,0.02,0.005,-0.02,-0.018,-0.022,1.515,0.043,0.401,0.239,0.876,0.011,0.012,0.02,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.004,0.001,0.003,0.001,0.002,0.004,0.002,0.002,0.002,0.001,0.001,0.004,-0.016,-0.002,1.605,0.569,7.67,0.001,0.001,0.004
0.991,0.027,0.438,0.014,0.0,0.0,0.0,-0.0,0.0,-0.0,1.988,1.327,2.652,-0.401,-0.399,-0.402,0.238,0.242,0.232,-0.875,-0.874,-0.879,-0.013,-0.001,-0.017,0.01,0.024,0.0,-0.022,-0.017,-0.033,1.515,0.045,0.401,0.238,0.875,0.014,0.012,0.022,0.001,0.002,0.001,0.003,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.005,0.006,0.004,0.001,0.002,0.001,0.006,0.006,0.004,0.002,-0.001,0.002,-0.007,-0.025,0.012,1.61,0.568,7.658,0.002,0.001,0.005
0.991,0.025,0.439,0.013,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.99,1.327,2.648,-0.404,-0.402,-0.406,0.24,0.243,0.238,-0.873,-0.869,-0.877,-0.013,-0.004,-0.021,0.009,0.02,0.005,-0.018,-0.012,-0.024,1.517,0.04,0.404,0.24,0.873,0.014,0.01,0.019,0.001,0.001,0.002,0.005,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.005,0.004,0.004,0.003,0.002,0.002,0.007,0.004,0.008,-0.001,-0.003,-0.0,-0.0,-0.017,0.0,1.631,0.575,7.623,0.002,0.001,0.003
0.99,0.057,0.452,0.018,-0.0,0.0,0.0,0.001,-0.0,0.001,2.002,1.314,2.625,-0.419,-0.394,-0.442,0.255,0.277,0.238,-0.86,-0.829,-0.881,-0.013,0.04,-0.123,-0.018,-0.002,-0.054,-0.011,0.102,-0.082,1.534,0.096,0.419,0.255,0.861,0.05,0.023,0.052,0.014,0.011,0.011,0.039,0.011,0.036,0.0,0.0,0.0,0.002,0.0,0.003,0.016,0.013,0.014,0.049,0.015,0.051,0.025,0.023,0.018,0.058,0.015,0.038,-0.044,-0.009,0.011,-0.069,0.058,0.248,1.758,0.651,7.405,0.025,0.006,0.027
0.992,0.041,0.452,0.018,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.022,1.318,2.614,-0.432,-0.424,-0.441,0.248,0.261,0.233,-0.858,-0.852,-0.869,0.004,0.048,-0.028,0.02,0.075,-0.011,-0.028,-0.009,-0.05,1.538,0.072,0.432,0.248,0.858,0.025,0.032,0.03,0.005,0.007,0.005,0.021,0.021,0.008,0.0,0.0,0.0,0.001,0.001,0.0,0.006,0.009,0.006,0.025,0.025,0.011,0.01,0.012,0.009,0.039,0.036,0.012,0.011,-0.0,-0.002,-0.062,-0.068,0.015,1.864,0.615,7.364,0.006,0.011,0.009
0.992,0.036,0.442,0.017,0.0,0.0,0.0,-0.0,0.0,-0.0,2.01,1.331,2.633,-0.422,-0.417,-0.429,0.236,0.245,0.232,-0.866,-0.86,-0.87,-0.018,0.009,-0.063,0.017,0.033,-0.007,-0.027,-0.009,-0.053,1.523,0.066,0.422,0.236,0.866,0.03,0.022,0.03,0.002,0.003,0.003,0.018,0.011,0.01,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.004,0.003,0.024,0.013,0.013,0.002,0.004,0.005,0.018,0.02,0.013,-0.01,0.007,0.006,-0.131,0.009,-0.057,1.779,0.556,7.496,0.009,0.005,0.009
0.992,0.037,0.44,0.016,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.014,1.334,2.632,-0.426,-0.418,-0.445,0.237,0.255,0.225,-0.863,-0.847,-0.869,-0.022,-0.003,-0.04,-0.017,0.02,-0.058,-0.001,0.022,-0.019,1.526,0.065,0.426,0.237,0.863,0.027,0.035,0.015,0.006,0.008,0.006,0.015,0.028,0.014,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.009,0.007,0.015,0.03,0.015,0.008,0.011,0.01,0.028,0.059,0.027,-0.004,0.023,0.014,0.024,0.081,-0.043,1.819,0.563,7.441,0.007,0.012,0.002
0.994,0.044,0.442,0.02,0.0,-0.0,-0.0,0.001,0.0,-0.0,2.019,1.33,2.625,-0.431,-0.423,-0.439,0.24,0.273,0.227,-0.861,-0.849,-0.876,0.008,0.094,-0.023,0.033,0.074,-0.004,-0.02,0.005,-0.047,1.532,0.081,0.432,0.24,0.861,0.037,0.041,0.025,0.005,0.01,0.007,0.029,0.02,0.011,0.0,0.0,0.0,0.001,0.001,0.0,0.005,0.014,0.009,0.036,0.025,0.015,0.009,0.017,0.013,0.032,0.027,0.014,-0.007,0.071,0.034,0.055,0.086,-0.077,1.862,0.575,7.417,0.013,0.017,0.006
0.992,0.032,0.439,0.016,-0.0,-0.0,-0.0,0.0,-0.0,0.0,2.008,1.334,2.636,-0.421,-0.418,-0.427,0.232,0.235,0.23,-0.867,-0.861,-0.871,-0.01,-0.002,-0.018,0.022,0.035,0.012,-0.02,-0.015,-0.023,1.521,0.053,0.421,0.233,0.867,0.011,0.024,0.021,0.003,0.001,0.002,0.004,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.003,0.005,0.007,0.002,0.005,0.002,0.002,0.006,0.007,0.003,-0.01,-0.003,-0.003,0.013,0.014,0.002,1.77,0.541,7.524,0.001,0.006,0.004
0.992,0.026,0.44,0.015,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.005,1.332,2.639,-0.417,-0.416,-0.42,0.235,0.239,0.23,-0.869,-0.867,-0.871,-0.013,-0.007,-0.016,0.014,0.023,0.008,-0.018,-0.015,-0.022,1.521,0.044,0.417,0.235,0.869,0.013,0.015,0.018,0.001,0.002,0.001,0.003,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.001,0.003,0.005,0.002,0.002,0.003,0.002,0.006,0.004,0.002,0.001,0.001,-0.003,0.011,0.006,-0.005,1.74,0.551,7.552,0.002,0.002,0.003
0.992,0.026,0.44,0.014,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.004,1.332,2.638,-0.416,-0.414,-0.418,0.235,0.238,0.234,-0.869,-0.866,-0.871,-0.012,-0.008,-0.013,0.014,0.023,0.009,-0.018,-0.015,-0.02,1.52,0.044,0.416,0.235,0.869,0.012,0.014,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.001,0.001,0.002,0.002,0.002,0.003,0.001,0.005,0.001,-0.003,0.003,-0.004,-0.001,1.732,0.553,7.553,0.001,0.002,0.003
0.992,0.026,0.44,0.014,-0.0,0.0,0.0,0.0,0.0,0.0,2.003,1.332,2.639,-0.416,-0.413,-0.419,0.235,0.237,0.232,-0.869,-0.864,-0.871,-0.01,-0.006,-0.011,0.015,0.023,0.012,-0.019,-0.017,-0.022,1.52,0.044,0.416,0.235,0.869,0.01,0.015,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.0,0.001,0.001,0.002,0.001,0.002,0.001,-0.001,-0.0,0.002,0.004,-0.005,1.731,0.553,7.553,0.001,0.002,0.004
0.992,0.024,0.438,0.013,-0.0,0.0,0.0,-0.0,-0.0,0.0,2.002,1.332,2.64,-0.415,-0.413,-0.417,0.234,0.237,0.233,-0.869,-0.867,-0.871,-0.011,-0.006,-0.014,0.013,0.021,0.01,-0.018,-0.015,-0.02,1.519,0.041,0.415,0.235,0.869,0.011,0.013,0.018,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.003,0.002,0.002,0.002,0.001,0.003,0.002,0.003,0.003,0.001,0.002,0.01,0.008,-0.0,1.721,0.55,7.559,0.001,0.002,0.003
0.991,0.05,0.362,0.024,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.993,1.437,2.697,-0.4,-0.372,-0.416,0.132,0.14,0.125,-0.897,-0.884,-0.915,-0.028,0.012,-0.11,-0.002,0.048,-0.046,-0.031,-0.02,-0.044,1.429,0.094,0.401,0.132,0.897,0.043,0.034,0.032,0.012,0.004,0.007,0.023,0.03,0.005,0.0,0.0,0.0,0.001,0.001,0.0,0.014,0.005,0.009,0.033,0.034,0.006,0.02,0.008,0.012,0.03,0.063,0.008,0.092,-0.023,-0.059,-0.171,0.0,0.008,1.604,0.175,8.045,0.019,0.012,0.01
0.99,0.073,0.384,0.028,-0.0,0.0,0.0,0.0,-0.0,0.0,1.982,1.412,2.694,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.016,-0.059,-0.019,-0.063,0.027,-0.035,1.572,0.253,7.991,0.042,0.015,0.006
0.992,0.034,0.368,0.015,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.962,1.424,2.72,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,0.021,0.002,-0.009,0.014,0.08,-0.074,1.43,0.212,8.201,0.01,0.006,0.006
0.993,0.089,0.382,0.04,-0.0,0.0,0.0,0.001,0.001,0.001,1.966,1.404,2.712,-0.381,-0.354,-0.41,0.163,0.183,0.142,-0.9,-0.879,-0.912,0.006,0.142,-0.072,-0.001,0.095,-0.08,0.022,0.157,-0.057,1.444,0.162,0.382,0.164,0.9,0.075,0.06,0.069,0.012,0.008,0.008,0.064,0.05,0.054,0.0,0.0,0.0,0.006,0.004,0.004,0.016,0.011,0.01,0.075,0.06,0.065,0.018,0.007,0.014,0.102,0.112,0.066,-0.038,0.02,0.024,-0.282,0.314,-0.162,1.456,0.268,8.092,0.056,0.037,0.048
0.992,0.058,0.37,0.029,0.0,0.0,0.0,0.0,-0.0,-0.0,1.958,1.422,2.722,-0.373,-0.349,-0.38,0.152,0.168,0.14,-0.907,-0.898,-0.921,-0.001,0.032,-0.037,0.042,0.101,0.002,-0.035,0.016,-0.078,1.432,0.099,0.373,0.152,0.907,0.022,0.05,0.042,0.006,0.009,0.004,0.02,0.019,0.017,0.0,0.0,0.0,0.0,0.001,0.001,0.009,0.01,0.006,0.022,0.027,0.023,0.003,0.016,0.005,0.036,0.012,0.021,0.029,0.033,-0.002,-0.053,0.066,-0.017,1.391,0.231,8.225,0.005,0.025,0.018
0.99,0.076,0.36,0.028,-0.0,0.0,0.0,0.0,0.001,0.001,1.949,1.426,2.737,-0.375,-0.341,-0.409,0.142,0.16,0.121,-0.906,-0.876,-0.941,-0.02,0.056,-0.094,-0.031,0.095,-0.205,-0.041,0.03,-0.187,1.423,0.15,0.376,0.143,0.906,0.047,0.094,0.071,0.02,0.01,0.013,0.035,0.07,0.044,0.001,0.0,0.0,0.002,0.008,0.003,0.023,0.013,0.018,0.043,0.089,0.058,0.035,0.02,0.01,0.044,0.07,0.057,-0.024,-0.055,0.021,0.199,0.191,0.234,1.411,0.204,8.213,0.023,0.089,0.051
0.988,0.11,0.379,0.038,-0.0,0.0,0.0,0.001,0.001,-0.0,2.008,1.422,2.673,-0.416,-0.392,-0.437,0.147,0.17,0.12,-0.885,-0.865,-0.904,-0.012,0.109,-0.094,0.003,0.101,-0.146,-0.019,0.036,-0.089,1.448,0.156,0.416,0.148,0.886,0.067,0.074,0.042,0.014,0.012,0.013,0.053,0.064,0.031,0.0,0.0,0.0,0.004,0.006,0.001,0.015,0.015,0.014,0.066,0.074,0.037,0.025,0.019,0.025,0.06,0.084,0.046,-0.045,0.043,0.027,0.158,-0.384,0.115,1.733,0.218,7.841,0.045,0.055,0.018
0.992,0.08,0.4,0.04,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.982,1.388,2.682,-0.402,-0.392,-0.433,0.178,0.195,0.154,-0.889,-0.881,-0.898,-0.062,0.006,-0.106,0.03,0.058,0.001,-0.023,0.008,-0.043,1.469,0.118,0.402,0.179,0.889,0.069,0.036,0.028,0.008,0.014,0.004,0.023,0.016,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.012,0.015,0.004,0.03,0.019,0.017,0.004,0.023,0.006,0.025,0.031,0.025,-0.048,-0.052,0.016,0.014,-0.007,0.026,1.614,0.319,7.909,0.048,0.013,0.008
0.992,0.028,0.404,0.013,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.986,1.384,2.68,-0.402,-0.397,-0.409,0.186,0.196,0.181,-0.888,-0.882,-0.893,0.007,0.067,-0.022,0.011,0.025,-0.006,-0.008,0.027,-0.022,1.476,0.046,0.402,0.186,0.888,0.027,0.014,0.016,0.003,0.003,0.003,0.021,0.007,0.01,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.004,0.003,0.026,0.008,0.014,0.005,0.005,0.004,0.028,0.009,0.01,0.013,0.014,-0.001,0.107,-0.023,0.068,1.612,0.346,7.887,0.007,0.002,0.003
0.993,0.024,0.401,0.013,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.985,1.386,2.683,-0.4,-0.397,-0.401,0.182,0.184,0.18,-0.89,-0.888,-0.891,-0.011,-0.005,-0.014,0.012,0.026,0.006,-0.02,-0.017,-0.024,1.472,0.043,0.4,0.182,0.89,0.011,0.013,0.021,0.001,0.001,0.001,0.003,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.006,0.003,0.002,0.002,0.001,0.005,0.005,0.005,0.004,-0.001,0.001,0.014,0.013,-0.013,1.596,0.331,7.925,0.001,0.002,0.004
0.991,0.027,0.402,0.014,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.986,1.386,2.682,-0.4,-0.398,-0.401,0.182,0.184,0.181,-0.889,-0.887,-0.892,-0.013,-0.009,-0.015,0.014,0.025,0.009,-0.019,-0.013,-0.022,1.47,0.047,0.4,0.182,0.889,0.013,0.015,0.019,0.001,0.001,0.001,0.001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.002,0.001,0.002,0.001,0.001,0.003,0.002,-0.0,-0.0,0.0,0.002,0.014,0.001,1.597,0.332,7.898,0.002,0.002,0.004
0.992,0.026,0.402,0.014,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.985,1.385,2.684,-0.399,-0.396,-0.4,0.183,0.185,0.182,-0.89,-0.887,-0.893,-0.012,-0.009,-0.016,0.012,0.016,0.008,-0.018,-0.016,-0.02,1.472,0.043,0.399,0.183,0.89,0.013,0.012,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.001,0.002,0.001,0.002,0.001,0.003,-0.001,0.003,0.004,0.003,0.0,1.59,0.335,7.921,0.002,0.002,0.003
0.992,0.026,0.402,0.014,0.0,0.0,-0.0,0.0,0.0,-0.0,1.986,1.386,2.682,-0.4,-0.397,-0.402,0.182,0.183,0.18,-0.89,-0.886,-0.894,-0.012,-0.007,-0.017,0.012,0.016,0.01,-0.019,-0.015,-0.022,1.471,0.044,0.4,0.182,0.89,0.012,0.012,0.019,0.002,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.002,-0.004,0.001,0.003,0.003,0.012,0.005,1.598,0.331,7.917,0.002,0.002,0.004
0.992,0.027,0.404,0.014,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.988,1.384,2.678,-0.403,-0.399,-0.405,0.185,0.194,0.178,-0.888,-0.881,-0.892,-0.013,-0.008,-0.026,0.008,0.015,-0.01,-0.018,0.003,-0.027,1.475,0.043,0.403,0.185,0.888,0.014,0.012,0.021,0.001,0.004,0.002,0.003,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.003,0.005,0.009,0.01,0.001,0.006,0.004,0.004,0.013,0.006,0.005,-0.022,-0.006,-0.008,-0.021,0.014,1.621,0.341,7.877,0.002,0.001,0.004
0.993,0.026,0.403,0.014,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.989,1.384,2.679,-0.403,-0.399,-0.405,0.184,0.186,0.182,-0.888,-0.886,-0.89,-0.01,-0.007,-0.013,0.014,0.022,0.01,-0.019,-0.017,-0.023,1.475,0.044,0.403,0.184,0.888,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,-0.002,0.003,0.003,0.007,-0.001,-0.001,1.622,0.338,7.887,0.001,0.002,0.004
0.992,0.026,0.403,0.014,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.986,1.384,2.682,-0.401,-0.4,-0.403,0.184,0.185,0.182,-0.889,-0.887,-0.891,-0.011,-0.008,-0.014,0.014,0.025,0.01,-0.02,-0.017,-0.021,1.474,0.044,0.401,0.184,0.889,0.011,0.014,0.02,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.001,0.002,0.001,0.001,0.002,0.002,0.002,-0.004,-0.001,0.002,-0.007,-0.007,0.001,1.609,0.337,7.901,0.001,0.002,0.004
0.99,0.105,0.384,0.028,-0.0,0.0,0.0,0.0,0.001,-0.0,1.999,1.414,2.676,-0.42,-0.389,-0.45,0.158,0.192,0.128,-0.883,-0.865,-0.908,0.006,0.076,-0.085,-0.035,0.086,-0.157,-0.069,0.004,-0.123,1.462,0.16,0.42,0.16,0.883,0.043,0.079,0.079,0.02,0.024,0.009,0.03,0.059,0.035,0.0,0.001,0.0,0.002,0.005,0.002,0.021,0.025,0.012,0.043,0.07,0.039,0.041,0.046,0.014,0.028,0.091,0.056,-0.003,0.053,0.024,-0.2,0.277,0.246,1.767,0.257,7.805,0.019,0.062,0.063
0.992,0.052,0.405,0.018,0.0,0.0,-0.0,0.001,0.001,0.0,2.042,1.4,2.636,-0.446,-0.413,-0.46,0.17,0.188,0.145,-0.874,-0.86,-0.925,-0.009,0.045,-0.107,-0.004,0.112,-0.073,0.038,0.096,-0.004,1.49,0.102,0.446,0.171,0.874,0.038,0.05,0.048,0.011,0.009,0.012,0.023,0.04,0.023,0.0,0.0,0.0,0.001,0.003,0.001,0.014,0.012,0.018,0.037,0.05,0.029,0.009,0.016,0.011,0.011,0.05,0.035,0.036,-0.028,-0.062,-0.109,0.104,0.154,1.988,0.291,7.647,0.015,0.025,0.023
0.992,0.034,0.418,0.014,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.053,1.383,2.617,-0.461,-0.454,-0.47,0.186,0.19,0.183,-0.858,-0.853,-0.863,-0.024,0.014,-0.107,0.001,0.031,-0.076,-0.01,0.017,-0.031,1.505,0.064,0.461,0.186,0.858,0.041,0.03,0.017,0.004,0.002,0.003,0.025,0.023,0.011,0.0,0.0,0.0,0.001,0.001,0.0,0.005,0.002,0.003,0.033,0.03,0.014,0.005,0.001,0.004,0.034,0.03,0.019,0.02,0.002,-0.006,0.17,0.056,0.049,2.122,0.346,7.365,0.017,0.009,0.003
