ag_x,ag_y,ag_z,g_x,g_y,g_z
-0.596,0.222,-0.772,-0.017,0.005,-0.023
-0.603,0.219,-0.765,-0.017,-0.002,-0.021
-0.607,0.223,-0.762,-0.014,0.003,-0.019
-0.603,0.226,-0.762,-0.02,0.003,-0.018
-0.603,0.224,-0.762,-0.025,0.011,-0.023
-0.603,0.225,-0.763,-0.027,0.018,-0.027
-0.606,0.22,-0.76,-0.016,0.022,-0.026
-0.61,0.221,-0.763,-0.009,0.029,-0.012
-0.606,0.221,-0.765,-0.013,0.012,-0.018
-0.601,0.223,-0.766,-0.015,0.018,-0.016
-0.602,0.225,-0.765,-0.016,0.017,-0.015
-0.604,0.224,-0.763,-0.018,0.014,-0.016
-0.602,0.222,-0.765,-0.017,0.017,-0.016
-0.603,0.224,-0.765,-0.017,0.017,-0.019
-0.603,0.224,-0.765,-0.015,0.015,-0.016
-0.602,0.226,-0.766,-0.018,0.02,-0.017
-0.602,0.223,-0.762,-0.018,0.018,-0.02
-0.598,0.225,-0.769,-0.016,0.021,-0.018
-0.601,0.223,-0.766,-0.012,0.01,-0.018
-0.601,0.225,-0.764,-0.01,0.013,-0.015
-0.599,0.225,-0.766,-0.012,0.013,-0.017
-0.599,0.225,-0.767,-0.011,0.017,-0.015
-0.601,0.224,-0.765,-0.014,0.015,-0.017
-0.6,0.227,-0.768,-0.013,0.015,-0.018
-0.601,0.224,-0.766,-0.013,0.015,-0.017
-0.599,0.225,-0.768,-0.01,0.017,-0.015
-0.598,0.224,-0.766,-0.021,0.017,-0.021
-0.602,0.226,-0.765,-0.01,0.023,-0.014
-0.594,0.225,-0.77,-0.013,0.018,-0.019
-0.6,0.225,-0.768,-0.014,0.018,-0.014
-0.597,0.226,-0.767,-0.015,0.014,-0.014
-0.597,0.225,-0.768,-0.012,0.013,-0.014
-0.597,0.226,-0.77,-0.007,0.013,-0.01
-0.597,0.227,-0.77,-0.013,0.017,-0.015
-0.596,0.226,-0.767,-0.015,0.017,-0.019
-0.595,0.225,-0.77,-0.014,0.012,-0.018
-0.597,0.225,-0.769,-0.013,0.011,-0.019
-0.595,0.226,-0.77,-0.013,0.015,-0.017
-0.598,0.224,-0.768,-0.017,0.019,-0.02
-0.592,0.225,-0.773,-0.013,0.02,-0.016
-0.595,0.225,-0.769,-0.011,0.012,-0.016
-0.596,0.227,-0.766,-0.012,0.013,-0.015
-0.596,0.225,-0.768,-0.014,0.017,-0.016
-0.593,0.227,-0.772,-0.015,0.016,-0.018
-0.592,0.225,-0.772,-0.016,0.013,-0.019
-0.596,0.225,-0.769,-0.015,0.01,-0.021
-0.595,0.224,-0.767,-0.013,0.008,-0.018
-0.594,0.225,-0.771,-0.013,0.013,-0.018
-0.595,0.226,-0.77,-0.011,0.014,-0.015
-0.596,0.226,-0.77,-0.015,0.012,-0.019
-0.593,0.225,-0.772,-0.015,0.02,-0.02
-0.596,0.225,-0.77,-0.013,0.011,-0.017
-0.596,0.225,-0.769,-0.012,0.01,-0.017
-0.594,0.224,-0.77,-0.013,0.016,-0.018
-0.593,0.226,-0.773,-0.014,0.015,-0.017
-0.594,0.225,-0.772,-0.013,0.013,-0.018
-0.594,0.225,-0.771,-0.012,0.016,-0.017
-0.593,0.225,-0.773,-0.013,0.016,-0.016
-0.593,0.225,-0.772,0.002,0.008,-0.017
-0.593,0.223,-0.77,0.009,0.011,-0.014
-0.599,0.224,-0.77,0.005,0.024,-0.01
-0.586,0.223,-0.776,-0.013,0.014,-0.018
-0.589,0.221,-0.774,-0.027,0.018,-0.027
-0.595,0.222,-0.772,-0.034,0.017,-0.024
-0.594,0.223,-0.769,-0.018,0.013,-0.015
-0.591,0.224,-0.773,-0.016,0.019,-0.013
-0.591,0.225,-0.775,-0.012,0.016,-0.014
-0.592,0.225,-0.772,-0.015,0.013,-0.017
-0.59,0.224,-0.774,-0.015,0.014,-0.018
-0.592,0.223,-0.772,-0.013,0.012,-0.017
-0.592,0.223,-0.768,-0.012,0.01,-0.018
-0.588,0.219,-0.78,-0.021,0.015,-0.022
-0.59,0.225,-0.772,-0.002,0.005,-0.013
-0.592,0.222,-0.77,-0.012,0.012,-0.015
-0.592,0.223,-0.776,-0.015,0.016,-0.016
-0.59,0.226,-0.773,-0.012,0.015,-0.016
-0.591,0.222,-0.773,-0.012,0.014,-0.016
-0.59,0.224,-0.774,-0.012,0.015,-0.017
-0.592,0.223,-0.775,-0.014,0.015,-0.013
-0.589,0.225,-0.774,-0.01,0.013,-0.014
-0.589,0.224,-0.774,-0.012,0.013,-0.015
-0.588,0.224,-0.777,-0.015,0.021,-0.014
-0.59,0.225,-0.774,-0.013,0.014,-0.01
-0.59,0.225,-0.775,-0.011,0.015,-0.013
-0.589,0.225,-0.776,-0.013,0.014,-0.02
-0.588,0.226,-0.775,-0.015,0.014,-0.02
-0.59,0.223,-0.775,-0.013,0.013,-0.018
-0.587,0.224,-0.775,-0.014,0.014,-0.017
-0.589,0.225,-0.776,-0.013,0.015,-0.018
-0.587,0.226,-0.776,-0.015,0.011,-0.019
-0.588,0.227,-0.776,-0.009,0.018,-0.014
-0.586,0.224,-0.777,-0.015,0.012,-0.019
-0.587,0.226,-0.776,-0.013,0.014,-0.018
-0.587,0.225,-0.776,-0.015,0.013,-0.018
-0.587,0.224,-0.777,-0.014,0.012,-0.017
-0.586,0.226,-0.776,-0.014,0.013,-0.018
-0.588,0.225,-0.777,-0.015,0.016,-0.016
-0.589,0.225,-0.777,-0.012,0.016,-0.016
-0.587,0.224,-0.776,-0.015,0.015,-0.018
-0.587,0.227,-0.777,-0.015,0.018,-0.018
-0.59,0.226,-0.774,-0.011,0.02,-0.017
-0.583,0.224,-0.78,-0.015,0.02,-0.02
-0.587,0.224,-0.777,-0.013,0.015,-0.018
-0.585,0.225,-0.777,-0.012,0.012,-0.017
-0.586,0.225,-0.777,-0.013,0.012,-0.017
-0.585,0.223,-0.781,-0.013,0.014,-0.019
-0.586,0.226,-0.777,-0.011,0.014,-0.017
-0.586,0.224,-0.776,-0.011,0.013,-0.016
-0.587,0.224,-0.778,-0.012,0.013,-0.016
-0.586,0.226,-0.778,-0.011,0.015,-0.015
-0.586,0.224,-0.776,-0.015,0.016,-0.016
-0.582,0.224,-0.781,-0.017,0.023,-0.02
-0.584,0.225,-0.78,-0.013,0.012,-0.017
-0.584,0.225,-0.778,-0.013,0.007,-0.019
-0.585,0.224,-0.778,-0.013,0.011,-0.019
-0.585,0.223,-0.778,-0.011,0.011,-0.017
-0.585,0.225,-0.777,-0.008,0.009,-0.016
-0.586,0.224,-0.779,-0.008,0.011,-0.014
-0.587,0.223,-0.779,-0.012,0.012,-0.014
-0.585,0.224,-0.776,-0.015,0.015,-0.019
-0.588,0.223,-0.778,-0.016,0.013,-0.019
-0.585,0.227,-0.777,-0.003,0.02,-0.014
-0.586,0.218,-0.78,-0.026,0.017,-0.026
-0.581,0.223,-0.782,-0.019,0.021,-0.017
-0.583,0.226,-0.779,-0.001,0.011,-0.013
-0.583,0.223,-0.78,-0.011,0.013,-0.014
-0.583,0.224,-0.778,-0.019,0.012,-0.022
-0.583,0.223,-0.781,-0.016,0.018,-0.02
-0.583,0.225,-0.779,-0.004,0.012,-0.009
-0.582,0.223,-0.781,-0.011,0.013,-0.016
-0.582,0.224,-0.782,-0.018,0.018,-0.022
-0.584,0.225,-0.78,-0.013,0.021,-0.016
-0.578,0.222,-0.782,-0.016,0.014,-0.022
-0.581,0.223,-0.781,-0.012,0.014,-0.018
-0.582,0.225,-0.78,-0.013,0.014,-0.018
-0.58,0.224,-0.781,-0.013,0.012,-0.017
-0.582,0.222,-0.782,-0.018,0.014,-0.019
-0.584,0.222,-0.78,-0.018,0.015,-0.019
-0.583,0.224,-0.78,-0.016,0.009,-0.019
-0.583,0.222,-0.779,-0.018,0.01,-0.022
-0.583,0.224,-0.782,-0.016,0.012,-0.02
-0.58,0.223,-0.786,-0.014,0.022,-0.02
-0.581,0.224,-0.782,-0.013,0.014,-0.017
-0.582,0.224,-0.78,-0.015,0.019,-0.021
-0.579,0.224,-0.783,-0.01,0.014,-0.019
-0.581,0.221,-0.782,-0.022,0.011,-0.019
-0.583,0.221,-0.78,-0.019,0.01,-0.017
-0.582,0.224,-0.782,-0.011,0.01,-0.014
-0.583,0.224,-0.783,-0.013,0.009,-0.014
-0.581,0.225,-0.781,-0.015,0.019,-0.015
-0.583,0.224,-0.78,-0.015,0.011,-0.016
-0.58,0.224,-0.782,-0.013,0.012,-0.017
-0.583,0.225,-0.782,-0.014,0.014,-0.018
-0.582,0.225,-0.781,-0.015,0.013,-0.017
-0.582,0.224,-0.781,-0.016,0.013,-0.019
-0.582,0.224,-0.781,-0.014,0.012,-0.017
-0.582,0.225,-0.78,-0.013,0.014,-0.016
-0.583,0.222,-0.78,-0.017,0.01,-0.017
-0.58,0.226,-0.784,-0.011,0.016,-0.015
-0.581,0.224,-0.78,-0.012,0.008,-0.017
-0.583,0.225,-0.779,-0.012,0.007,-0.019
-0.585,0.223,-0.78,-0.012,0.013,-0.018
-0.582,0.225,-0.78,-0.011,0.018,-0.013
-0.581,0.225,-0.782,-0.012,0.014,-0.016
-0.582,0.224,-0.782,-0.014,0.01,-0.021
-0.583,0.224,-0.78,-0.014,0.012,-0.018
-0.583,0.223,-0.779,-0.01,0.013,-0.017
-0.581,0.223,-0.781,0.002,0.011,-0.009
-0.58,0.22,-0.78,0.006,-0.004,-0.004
-0.585,0.224,-0.779,0.008,0.007,-0.013
-0.588,0.223,-0.777,-0.001,0.012,-0.013
-0.58,0.219,-0.782,-0.004,0.005,-0.005
-0.583,0.221,-0.783,-0.006,0.009,-0.015
-0.587,0.222,-0.777,-0.014,0.007,-0.025
-0.583,0.22,-0.781,-0.016,0.005,-0.021
-0.584,0.22,-0.78,-0.02,0.006,-0.021
-0.591,0.218,-0.772,-0.018,0.015,-0.024
-0.583,0.22,-0.782,-0.016,0.014,-0.022
-0.588,0.219,-0.778,-0.014,0.011,-0.017
-0.586,0.22,-0.779,-0.012,0.014,-0.014
-0.583,0.221,-0.78,-0.015,0.012,-0.017
-0.587,0.22,-0.78,-0.017,0.014,-0.018
-0.589,0.219,-0.779,-0.015,0.015,-0.018
-0.586,0.219,-0.779,-0.013,0.014,-0.016
-0.586,0.221,-0.778,-0.014,0.012,-0.017
-0.588,0.22,-0.778,-0.016,0.012,-0.018
-0.586,0.221,-0.78,-0.015,0.021,-0.018
-0.585,0.22,-0.78,-0.014,0.007,-0.019
-0.585,0.22,-0.778,-0.011,0.009,-0.019
-0.589,0.219,-0.779,-0.014,0.018,-0.017
-0.586,0.222,-0.779,-0.015,0.017,-0.017
-0.585,0.22,-0.781,-0.014,0.012,-0.017
-0.586,0.221,-0.778,-0.016,0.017,-0.02
-0.584,0.223,-0.78,-0.014,0.023,-0.016
-0.585,0.22,-0.78,-0.007,0.017,-0.015
-0.583,0.217,-0.782,-0.013,-0.001,-0.004
-0.585,0.224,-0.778,-0.019,0.009,-0.007
-0.585,0.219,-0.781,-0.019,-0.006,-0.013
-0.586,0.224,-0.779,-0.014,-0.019,-0.016
-0.594,0.229,-0.77,-0.024,-0.032,-0.013
-0.598,0.223,-0.765,-0.022,-0.034,0.002
-0.596,0.228,-0.767,-0.021,-0.001,-0.015
-0.595,0.227,-0.774,-0.071,-0.004,-0.038
-0.606,0.235,-0.753,-0.021,-0.021,-0.018
-0.601,0.226,-0.767,0.023,0.0,-0.009
-0.598,0.229,-0.766,-0.003,0.018,-0.034
-0.599,0.223,-0.761,0.005,0.003,-0.04
-0.608,0.221,-0.766,0.006,0.019,-0.044
-0.61,0.217,-0.768,-0.001,-0.009,-0.027
-0.609,0.22,-0.759,-0.016,-0.04,-0.02
-0.619,0.219,-0.755,-0.015,-0.039,-0.03
-0.622,0.218,-0.751,-0.011,-0.04,-0.023
-0.622,0.221,-0.749,-0.02,-0.029,-0.032
-0.619,0.214,-0.747,-0.019,-0.001,-0.017
-0.618,0.217,-0.754,-0.017,0.01,-0.005
-0.625,0.215,-0.754,-0.014,-0.005,-0.012
-0.624,0.22,-0.751,-0.012,-0.035,-0.001
-0.625,0.224,-0.743,-0.01,-0.038,-0.009
-0.635,0.221,-0.733,-0.01,-0.015,-0.023
-0.639,0.222,-0.738,0.005,0.003,-0.015
-0.635,0.22,-0.739,-0.012,0.01,-0.019
-0.633,0.225,-0.736,-0.02,0.018,-0.03
-0.63,0.218,-0.741,-0.037,0.017,-0.043
-0.637,0.22,-0.741,-0.046,0.017,-0.052
-0.637,0.216,-0.736,-0.031,0.021,-0.034
-0.637,0.216,-0.736,-0.021,0.026,-0.022
-0.634,0.221,-0.741,-0.023,0.029,-0.027
-0.631,0.221,-0.74,-0.018,0.025,-0.02
-0.632,0.222,-0.741,-0.022,0.024,-0.017
-0.633,0.219,-0.743,-0.017,0.032,-0.015
-0.632,0.219,-0.742,-0.02,0.017,-0.017
-0.627,0.22,-0.743,-0.03,0.011,-0.012
-0.637,0.22,-0.741,-0.017,0.017,-0.007
-0.627,0.224,-0.749,-0.025,0.025,-0.017
-0.627,0.222,-0.746,-0.016,0.019,-0.002
-0.623,0.227,-0.751,-0.013,0.019,-0.014
-0.627,0.225,-0.745,-0.014,0.017,-0.017
-0.622,0.226,-0.749,-0.018,0.001,-0.023
-0.628,0.225,-0.744,-0.013,0.004,-0.018
-0.63,0.228,-0.741,-0.016,0.008,-0.021
-0.629,0.228,-0.743,-0.019,0.013,-0.023
-0.628,0.227,-0.739,-0.018,0.021,-0.022
-0.631,0.224,-0.745,-0.012,0.031,-0.012
-0.625,0.224,-0.748,-0.011,0.015,-0.011
-0.626,0.227,-0.749,-0.011,0.016,-0.022
-0.628,0.226,-0.741,-0.005,0.006,-0.019
-0.629,0.224,-0.741,-0.01,0.016,-0.013
-0.625,0.226,-0.749,-0.012,0.018,-0.015
-0.625,0.227,-0.744,-0.019,0.016,-0.02
-0.628,0.225,-0.744,-0.026,0.021,-0.023
-0.625,0.228,-0.745,-0.029,0.027,-0.024
-0.626,0.226,-0.746,-0.023,0.027,-0.022
-0.622,0.222,-0.747,-0.022,0.022,-0.021
-0.623,0.227,-0.747,-0.014,0.023,-0.019
-0.625,0.227,-0.749,-0.013,0.024,-0.012
-0.616,0.23,-0.752,-0.013,0.021,-0.016
-0.618,0.226,-0.752,-0.014,0.013,-0.021
-0.623,0.227,-0.747,-0.015,0.013,-0.017
-0.621,0.227,-0.748,-0.018,0.018,-0.018
-0.619,0.229,-0.751,-0.016,0.019,-0.017
-0.618,0.231,-0.749,-0.015,0.019,-0.02
-0.619,0.228,-0.75,-0.021,0.013,-0.022
-0.62,0.229,-0.752,-0.024,0.023,-0.019
-0.621,0.228,-0.749,-0.021,0.012,-0.02
-0.616,0.231,-0.752,-0.022,0.014,-0.025
-0.618,0.229,-0.752,-0.02,0.018,-0.026
-0.619,0.229,-0.752,-0.018,0.017,-0.018
-0.618,0.229,-0.751,-0.017,0.022,-0.016
-0.616,0.232,-0.751,-0.013,0.024,-0.019
-0.617,0.231,-0.752,-0.009,0.015,-0.016
-0.616,0.233,-0.751,-0.008,0.014,-0.017
-0.614,0.229,-0.752,-0.016,0.01,-0.019
-0.618,0.23,-0.75,-0.015,0.013,-0.018
-0.617,0.231,-0.752,-0.019,0.013,-0.017
-0.616,0.23,-0.751,-0.017,0.009,-0.017
-0.617,0.231,-0.752,-0.013,0.006,-0.013
-0.617,0.23,-0.751,-0.01,0.009,-0.014
-0.619,0.231,-0.751,-0.013,0.01,-0.016
-0.617,0.229,-0.748,-0.013,0.011,-0.019
-0.618,0.231,-0.753,-0.017,0.019,-0.022
-0.62,0.23,-0.751,-0.014,0.012,-0.017
-0.619,0.23,-0.749,-0.012,0.013,-0.015
-0.616,0.23,-0.75,-0.009,0.011,-0.014
-0.616,0.23,-0.753,-0.014,0.011,-0.018
-0.618,0.23,-0.749,-0.014,0.009,-0.016
-0.619,0.23,-0.749,-0.014,0.012,-0.018
-0.618,0.231,-0.751,-0.018,0.017,-0.018
-0.619,0.23,-0.749,-0.012,0.017,-0.016
-0.614,0.229,-0.752,-0.015,0.017,-0.018
-0.618,0.231,-0.751,-0.013,0.018,-0.018
-0.617,0.232,-0.749,-0.011,0.019,-0.013
-0.614,0.23,-0.754,-0.012,0.018,-0.013
-0.616,0.231,-0.753,-0.012,0.014,-0.013
-0.616,0.231,-0.751,-0.014,0.017,-0.017
-0.615,0.231,-0.752,-0.015,0.014,-0.017
-0.614,0.23,-0.753,-0.015,0.014,-0.016
-0.616,0.23,-0.753,-0.015,0.015,-0.019
-0.614,0.232,-0.756,-0.012,0.025,-0.017
-0.614,0.23,-0.753,-0.013,0.01,-0.017
-0.611,0.231,-0.754,-0.012,0.017,-0.018
-0.613,0.231,-0.755,-0.015,0.015,-0.019
-0.613,0.23,-0.755,-0.016,0.012,-0.019
-0.614,0.23,-0.753,-0.016,0.012,-0.019
-0.614,0.23,-0.754,-0.016,0.01,-0.019
-0.614,0.23,-0.753,-0.015,0.012,-0.017
-0.614,0.23,-0.751,-0.015,0.011,-0.019
-0.612,0.232,-0.754,-0.013,0.017,-0.019
-0.615,0.231,-0.753,-0.013,0.009,-0.019
-0.614,0.23,-0.753,-0.015,0.015,-0.017
-0.613,0.231,-0.754,-0.014,0.014,-0.019
-0.613,0.233,-0.755,-0.013,0.014,-0.016
-0.614,0.232,-0.752,-0.011,0.013,-0.014
-0.614,0.231,-0.752,-0.013,0.012,-0.016
-0.614,0.232,-0.754,-0.017,0.014,-0.018
-0.615,0.233,-0.755,-0.016,0.018,-0.017
-0.611,0.233,-0.755,-0.011,0.009,-0.017
-0.612,0.231,-0.752,-0.016,0.015,-0.021
-0.616,0.229,-0.753,-0.016,0.014,-0.018
-0.614,0.232,-0.752,-0.013,0.014,-0.017
-0.613,0.23,-0.755,-0.014,0.013,-0.017
-0.613,0.231,-0.753,-0.015,0.014,-0.018
-0.614,0.232,-0.755,-0.015,0.015,-0.018
-0.614,0.231,-0.754,-0.015,0.014,-0.017
-0.613,0.233,-0.757,-0.014,0.021,-0.015
-0.612,0.231,-0.753,-0.013,0.009,-0.017
-0.611,0.231,-0.754,-0.013,0.013,-0.018
-0.614,0.231,-0.756,-0.013,0.012,-0.017
-0.612,0.232,-0.756,-0.012,0.013,-0.017
-0.613,0.231,-0.753,-0.014,0.013,-0.019
-0.612,0.232,-0.754,-0.014,0.014,-0.018
-0.611,0.231,-0.752,-0.014,0.015,-0.017
-0.612,0.231,-0.755,-0.015,0.013,-0.018
-0.615,0.233,-0.754,-0.013,0.02,-0.015
-0.61,0.231,-0.757,-0.014,0.015,-0.017
-0.612,0.232,-0.756,-0.015,0.013,-0.019
-0.614,0.233,-0.755,-0.014,0.012,-0.018
-0.611,0.232,-0.754,-0.015,0.012,-0.016
-0.612,0.231,-0.756,-0.014,0.011,-0.017
-0.613,0.231,-0.754,-0.014,0.013,-0.019
-0.613,0.23,-0.754,-0.017,0.014,-0.017
-0.611,0.231,-0.754,-0.015,0.013,-0.018
-0.614,0.233,-0.752,-0.011,0.015,-0.016
-0.609,0.23,-0.755,-0.014,0.014,-0.019
-0.612,0.233,-0.756,-0.012,0.015,-0.018
-0.612,0.233,-0.755,-0.014,0.017,-0.017
-0.609,0.231,-0.755,-0.016,0.012,-0.017
-0.61,0.231,-0.756,-0.016,0.011,-0.018
-0.614,0.231,-0.754,-0.014,0.013,-0.018
-0.612,0.231,-0.754,-0.014,0.012,-0.016
-0.61,0.231,-0.754,-0.014,0.014,-0.018
-0.613,0.23,-0.755,-0.014,0.011,-0.019
-0.612,0.231,-0.758,-0.015,0.021,-0.017
-0.61,0.231,-0.756,-0.011,0.01,-0.017
-0.611,0.232,-0.755,-0.013,0.013,-0.018
-0.614,0.231,-0.756,-0.015,0.014,-0.019
-0.611,0.232,-0.757,-0.014,0.014,-0.017
-0.612,0.23,-0.753,-0.014,0.013,-0.018
-0.613,0.232,-0.754,-0.014,0.013,-0.016
-0.613,0.228,-0.752,-0.017,0.015,-0.017
-0.611,0.233,-0.754,-0.015,0.014,-0.021
-0.611,0.23,-0.755,-0.016,0.008,-0.019
-0.609,0.231,-0.758,-0.012,0.017,-0.018
-0.612,0.23,-0.754,-0.013,0.014,-0.019
-0.61,0.229,-0.755,-0.014,0.013,-0.019
-0.61,0.231,-0.756,-0.013,0.014,-0.017
-0.611,0.23,-0.755,-0.015,0.015,-0.016
-0.611,0.23,-0.755,-0.016,0.011,-0.019
-0.611,0.23,-0.754,-0.018,0.011,-0.021
-0.61,0.232,-0.755,-0.014,0.013,-0.017
-0.612,0.23,-0.755,-0.015,0.01,-0.018
-0.611,0.231,-0.757,-0.014,0.017,-0.018
-0.61,0.233,-0.756,-0.013,0.01,-0.018
-0.61,0.232,-0.756,-0.013,0.013,-0.018
-0.611,0.23,-0.757,-0.013,0.014,-0.017
-0.61,0.232,-0.757,-0.014,0.014,-0.018
-0.612,0.231,-0.754,-0.014,0.013,-0.018
-0.611,0.231,-0.756,-0.014,0.013,-0.017
-0.611,0.232,-0.758,-0.014,0.014,-0.017
-0.61,0.23,-0.758,-0.015,0.014,-0.018
-0.61,0.233,-0.757,-0.014,0.021,-0.017
-0.611,0.232,-0.757,-0.011,0.01,-0.017
-0.609,0.233,-0.758,-0.013,0.012,-0.018
-0.611,0.231,-0.757,-0.014,0.014,-0.017
-0.608,0.234,-0.758,-0.015,0.015,-0.016
-0.61,0.233,-0.756,-0.014,0.013,-0.017
-0.609,0.232,-0.757,-0.016,0.012,-0.018
-0.61,0.231,-0.756,-0.015,0.014,-0.019
-0.61,0.234,-0.754,-0.015,0.013,-0.018
-0.61,0.233,-0.756,-0.01,0.018,-0.015
-0.606,0.231,-0.759,-0.012,0.014,-0.018
-0.61,0.232,-0.756,-0.013,0.015,-0.018
-0.61,0.233,-0.757,-0.015,0.014,-0.018
-0.609,0.232,-0.757,-0.014,0.014,-0.017
-0.608,0.233,-0.757,-0.014,0.015,-0.018
-0.609,0.232,-0.756,-0.013,0.017,-0.018
-0.609,0.232,-0.757,-0.014,0.015,-0.018
-0.609,0.233,-0.757,-0.014,0.019,-0.018
-0.609,0.232,-0.761,-0.013,0.026,-0.015
-0.607,0.232,-0.757,-0.016,0.015,-0.019
-0.606,0.23,-0.761,-0.013,0.018,-0.019
-0.608,0.231,-0.759,-0.012,0.019,-0.018
-0.605,0.232,-0.759,-0.011,0.016,-0.015
-0.604,0.232,-0.759,-0.012,0.015,-0.015
-0.605,0.232,-0.761,-0.013,0.012,-0.017
-0.606,0.231,-0.762,-0.016,0.014,-0.017
-0.605,0.233,-0.762,-0.016,0.019,-0.017
-0.605,0.232,-0.759,-0.018,0.007,-0.019
-0.607,0.231,-0.758,-0.02,0.011,-0.02
-0.609,0.232,-0.758,-0.02,0.012,-0.018
-0.605,0.232,-0.76,-0.016,0.007,-0.016
-0.606,0.232,-0.759,-0.015,0.009,-0.016
-0.607,0.233,-0.759,-0.015,0.01,-0.017
-0.606,0.234,-0.758,-0.014,0.011,-0.016
-0.609,0.234,-0.756,-0.012,0.013,-0.017
-0.604,0.232,-0.759,-0.012,0.013,-0.018
-0.608,0.233,-0.758,-0.012,0.012,-0.017
-0.608,0.235,-0.756,-0.011,0.01,-0.016
-0.607,0.233,-0.757,-0.012,0.012,-0.016
-0.607,0.233,-0.761,-0.015,0.011,-0.018
-0.608,0.233,-0.758,-0.015,0.014,-0.018
-0.609,0.233,-0.758,-0.014,0.014,-0.017
-0.607,0.233,-0.757,-0.015,0.013,-0.016
-0.608,0.234,-0.756,-0.016,0.01,-0.017
-0.611,0.233,-0.754,-0.011,0.017,-0.016
-0.604,0.233,-0.759,-0.013,0.016,-0.018
-0.609,0.234,-0.757,-0.012,0.014,-0.016
-0.61,0.234,-0.756,-0.014,0.01,-0.016
-0.607,0.233,-0.756,-0.015,0.014,-0.015
-0.605,0.233,-0.76,-0.016,0.015,-0.019
-0.607,0.233,-0.759,-0.013,0.016,-0.018
-0.607,0.233,-0.757,-0.013,0.015,-0.017
-0.607,0.233,-0.758,-0.013,0.017,-0.018
-0.606,0.234,-0.76,-0.013,0.015,-0.018
-0.606,0.232,-0.76,-0.015,0.014,-0.019
-0.604,0.232,-0.763,-0.012,0.021,-0.018
-0.606,0.233,-0.76,-0.015,0.011,-0.017
-0.604,0.232,-0.759,-0.015,0.009,-0.018
-0.608,0.233,-0.758,-0.017,0.011,-0.017
-0.606,0.235,-0.758,-0.019,0.011,-0.016
-0.607,0.235,-0.758,-0.021,0.013,-0.021
-0.606,0.235,-0.761,-0.018,0.01,-0.018
-0.606,0.234,-0.758,-0.015,0.01,-0.016
-0.61,0.235,-0.758,-0.017,0.013,-0.012
-0.605,0.238,-0.759,-0.02,0.014,-0.019
-0.605,0.236,-0.761,-0.016,0.02,-0.016
-0.605,0.234,-0.759,-0.011,0.008,-0.018
-0.606,0.235,-0.759,-0.01,0.014,-0.017
-0.608,0.236,-0.758,-0.011,0.013,-0.017
-0.605,0.237,-0.759,-0.012,0.011,-0.015
-0.604,0.235,-0.76,-0.013,0.01,-0.018
-0.605,0.236,-0.759,-0.015,0.013,-0.021
-0.608,0.235,-0.756,-0.016,0.014,-0.018
-0.606,0.235,-0.757,-0.015,0.013,-0.017
-0.606,0.236,-0.759,-0.016,0.013,-0.018
-0.608,0.234,-0.757,-0.015,0.014,-0.018
-0.604,0.234,-0.76,-0.013,0.018,-0.017
-0.606,0.236,-0.759,-0.012,0.012,-0.017
-0.607,0.236,-0.755,-0.013,0.01,-0.017
-0.605,0.235,-0.759,-0.013,0.011,-0.019
-0.604,0.234,-0.76,-0.013,0.014,-0.018
-0.605,0.235,-0.758,-0.012,0.015,-0.018
-0.606,0.235,-0.759,-0.011,0.016,-0.017
-0.604,0.235,-0.762,-0.012,0.02,-0.018
-0.602,0.235,-0.763,-0.012,0.018,-0.017
-0.604,0.233,-0.761,-0.016,0.011,-0.017
-0.602,0.235,-0.764,-0.012,0.017,-0.017
-0.604,0.235,-0.76,-0.014,0.005,-0.017
-0.603,0.235,-0.76,-0.015,0.009,-0.017
-0.606,0.234,-0.761,-0.016,0.011,-0.017
-0.604,0.236,-0.762,-0.016,0.012,-0.017
-0.605,0.235,-0.759,-0.015,0.01,-0.018
-0.604,0.236,-0.759,-0.015,0.012,-0.017
-0.604,0.237,-0.759,-0.013,0.014,-0.014
-0.604,0.236,-0.759,-0.017,0.013,-0.016
-0.605,0.238,-0.761,-0.015,0.019,-0.014
-0.602,0.235,-0.759,-0.015,0.009,-0.015
-0.603,0.236,-0.761,-0.013,0.015,-0.019
-0.606,0.236,-0.762,-0.014,0.014,-0.019
-0.603,0.237,-0.76,-0.013,0.014,-0.017
-0.603,0.237,-0.762,-0.014,0.01,-0.016
-0.604,0.237,-0.759,-0.013,0.009,-0.017
-0.603,0.235,-0.76,-0.012,0.011,-0.017
-0.605,0.237,-0.758,-0.015,0.014,-0.019
-0.605,0.239,-0.759,-0.011,0.023,-0.014
-0.599,0.235,-0.762,-0.013,0.012,-0.017
-0.604,0.235,-0.761,-0.011,0.014,-0.018
-0.605,0.237,-0.758,-0.014,0.013,-0.017
-0.6,0.236,-0.76,-0.015,0.013,-0.015
-0.604,0.235,-0.76,-0.016,0.015,-0.018
-0.603,0.235,-0.761,-0.015,0.015,-0.017
-0.603,0.234,-0.759,-0.011,0.018,-0.017
-0.603,0.235,-0.761,-0.013,0.017,-0.017
-0.601,0.237,-0.764,-0.01,0.023,-0.016
-0.601,0.235,-0.762,-0.009,0.015,-0.017
-0.6,0.233,-0.761,-0.006,0.019,-0.017
-0.603,0.234,-0.762,-0.009,0.018,-0.018
-0.6,0.234,-0.762,-0.011,0.016,-0.018
-0.6,0.234,-0.762,-0.011,0.017,-0.017
