accl_x,ag_x_max,ag_x_mean,RMS_ag_x,ag_x_min,FFT_g_x,FFT_ag_y,FFT_g_z,E_ag_x,E_ag_z,th_x,SVM_a,FFT_ag_x,IQR_g_z,accl_z,th_z,FFT_g_y,accl_y,th_y,RMS_ag_y,ag_y_mean,ag_y_max,ag_y_min,CM_a,SMA_a,STD_g_y,VAR_g_y,ag_z_min,RMS_ag_z,g_x_max,ag_z_max,ag_z_mean,CM_g,MAD_g_y,VAR_g_x,VAR_ag_y,IQR_g_x,IQR_ag_x,IQR_g_y,g_z_max,MAD_g_z,VAR_ag_x,MAD_ag_y,g_y_max,g_z_mean,STD_ag_y,g_x_min,STD_g_z,STD_g_x,IQR_ag_y,VAR_g_z,g_x_mean,MAD_g_x,MAD_ag_x,E_ag_y,E_g_x,STD_ag_x,RMS_g_x,SVM_g,RMS_g_z,g_z_min,g_y_min,E_g_z,FFT_ag_z,RMS_g_y,SMA_g,IQR_ag_z,g_y_mean,STD_ag_z,MAD_ag_z,E_g_y,jerk_z,VAR_ag_z,jerk_x,jerk_y
0.001,-0.933,-0.97,0.97,-0.997,-0.029,-0.046,0.029,9.414,0.343,2.882,1.008,-0.011,0.035,0.001,1.723,-0.411,0.001,1.371,0.198,0.198,0.212,0.179,0.314,1.322,0.077,0.006,-0.297,0.185,0.147,0.025,-0.149,0.084,0.065,0.001,0.0,0.037,0.036,0.105,0.059,0.027,0.0,0.011,0.428,0.008,0.012,0.034,0.032,0.033,0.021,0.001,0.089,0.028,0.019,0.393,0.091,0.021,0.095,0.343,0.033,-0.059,0.181,0.011,0.237,0.322,0.43,0.18,0.312,0.109,0.098,1.034,-0.0,0.012,-0.0,-0.0
0.0,-0.883,-0.898,0.898,-0.934,0.038,0.015,0.062,8.061,1.522,2.676,0.999,-0.075,0.027,-0.0,1.981,0.36,0.0,1.362,0.205,0.205,0.215,0.193,0.418,1.491,0.112,0.012,-0.416,0.39,0.041,-0.318,-0.389,0.034,0.1,0.001,0.0,0.069,0.009,0.201,0.057,0.021,0.0,0.006,0.287,-0.01,0.007,-0.06,0.028,0.038,0.011,0.001,-0.006,0.034,0.011,0.42,0.015,0.014,0.038,0.088,0.03,-0.05,-0.03,0.009,0.157,0.154,0.173,0.015,0.106,0.03,0.023,0.238,-0.0,0.001,0.0,0.0
0.0,-0.883,-0.889,0.889,-0.902,0.019,-0.007,0.021,7.898,1.626,2.665,1.0,-0.024,0.016,0.0,1.988,0.048,0.0,1.353,0.216,0.216,0.22,0.212,0.426,1.508,0.016,0.0,-0.411,0.403,0.008,-0.382,-0.403,0.012,0.011,0.0,0.0,0.007,0.004,0.01,0.01,0.009,0.0,0.003,0.061,-0.005,0.003,-0.023,0.009,0.008,0.006,0.0,-0.014,0.006,0.003,0.466,0.003,0.005,0.016,0.024,0.011,-0.017,0.003,0.001,0.036,0.025,0.044,0.005,0.019,0.008,0.005,0.006,-0.0,0.0,0.0,0.0
0.0,-0.88,-0.885,0.885,-0.887,-0.014,0.001,0.018,7.829,1.674,2.658,1.0,0.003,0.004,-0.0,1.991,0.031,0.0,1.346,0.222,0.222,0.224,0.219,0.432,1.516,0.012,0.0,-0.417,0.409,-0.003,-0.405,-0.409,0.015,0.008,0.0,0.0,0.006,0.002,0.005,-0.009,0.004,0.0,0.002,0.04,-0.016,0.002,-0.014,0.005,0.004,0.003,0.0,-0.01,0.003,0.002,0.492,0.001,0.002,0.01,0.028,0.016,-0.026,-0.003,0.003,-0.007,0.021,0.043,0.003,0.017,0.004,0.003,0.004,-0.0,0.0,0.0,0.0
0.0,-0.877,-0.883,0.883,-0.888,0.005,-0.011,0.035,7.793,1.716,2.652,1.0,-0.01,0.008,0.0,1.998,-0.021,0.0,1.348,0.222,0.222,0.226,0.219,0.434,1.519,0.005,0.0,-0.421,0.414,-0.003,-0.407,-0.414,0.016,0.004,0.0,0.0,0.003,0.002,0.007,-0.005,0.006,0.0,0.002,0.028,-0.017,0.002,-0.017,0.007,0.004,0.003,0.0,-0.012,0.003,0.002,0.491,0.002,0.003,0.012,0.03,0.018,-0.028,0.011,0.003,0.01,0.02,0.048,0.005,0.02,0.004,0.003,0.004,-0.0,0.0,0.0,-0.0
0.0,-0.876,-0.88,0.88,-0.884,0.018,-0.025,-0.019,7.742,1.754,2.646,1.0,-0.002,0.01,0.0,2.002,-0.014,-0.0,1.344,0.224,0.224,0.229,0.217,0.435,1.523,0.007,0.0,-0.426,0.419,0.028,-0.412,-0.419,0.011,0.006,0.0,0.0,0.004,0.004,0.007,0.0,0.005,0.0,0.004,0.03,-0.008,0.004,-0.034,0.006,0.015,0.009,0.0,-0.012,0.008,0.002,0.502,0.003,0.002,0.019,0.026,0.01,-0.015,0.006,0.001,-0.011,0.016,0.04,0.004,0.015,0.004,0.003,0.003,-0.0,0.0,0.0,-0.0
0.0,-0.876,-0.879,0.879,-0.885,-0.079,0.014,0.036,7.723,1.712,2.644,1.0,0.006,0.023,0.0,1.998,-0.056,-0.0,1.333,0.236,0.236,0.25,0.23,0.44,1.529,0.013,0.0,-0.418,0.414,0.005,-0.405,-0.414,0.012,0.009,0.0,0.0,0.017,0.004,0.006,0.018,0.016,0.0,0.004,0.026,-0.016,0.005,-0.072,0.02,0.021,0.004,0.0,-0.016,0.016,0.002,0.558,0.007,0.003,0.026,0.033,0.026,-0.043,-0.019,0.007,0.011,0.015,0.054,0.005,0.008,0.004,0.003,0.002,0.0,0.0,-0.0,0.0
0.0,-0.872,-0.878,0.878,-0.886,-0.017,-0.031,0.025,7.716,1.765,2.641,1.0,-0.007,0.023,0.0,2.002,-0.107,-0.0,1.337,0.229,0.229,0.237,0.215,0.439,1.528,0.018,0.0,-0.437,0.42,0.027,-0.404,-0.42,0.02,0.016,0.0,0.0,0.024,0.008,0.029,0.002,0.014,0.0,0.006,0.057,-0.022,0.008,-0.026,0.016,0.017,0.009,0.0,0.002,0.015,0.004,0.526,0.003,0.005,0.017,0.048,0.027,-0.049,0.002,0.007,-0.008,0.035,0.067,0.018,0.03,0.011,0.009,0.012,0.0,0.0,-0.0,-0.0
-0.0,-0.862,-0.871,0.872,-0.875,0.027,-0.006,0.015,7.595,1.892,2.633,0.999,-0.009,0.008,-0.0,2.019,0.063,0.0,1.346,0.223,0.223,0.229,0.217,0.438,1.529,0.015,0.0,-0.448,0.435,-0.001,-0.427,-0.435,0.012,0.014,0.0,0.0,0.007,0.002,0.029,-0.007,0.004,0.0,0.002,0.033,-0.013,0.003,-0.03,0.005,0.008,0.002,0.0,-0.02,0.006,0.003,0.497,0.005,0.004,0.022,0.032,0.014,-0.02,-0.007,0.002,0.008,0.018,0.047,0.006,0.009,0.006,0.005,0.003,0.0,0.0,-0.0,0.0
0.0,-0.87,-0.874,0.875,-0.879,0.01,-0.005,-0.004,7.648,1.809,2.635,1.0,-0.003,0.004,0.0,2.01,0.003,0.0,1.336,0.232,0.232,0.236,0.23,0.442,1.532,0.005,0.0,-0.431,0.425,-0.008,-0.417,-0.425,0.01,0.004,0.0,0.0,0.003,0.004,0.002,-0.004,0.002,0.0,0.002,0.021,-0.009,0.002,-0.019,0.003,0.003,0.004,0.0,-0.015,0.002,0.002,0.54,0.002,0.003,0.015,0.02,0.01,-0.013,0.002,0.001,0.002,0.009,0.032,0.004,0.008,0.004,0.003,0.001,0.0,0.0,-0.0,0.0
0.0,-0.869,-0.873,0.873,-0.876,0.022,0.006,0.021,7.621,1.791,2.634,1.0,0.0,0.009,0.0,2.008,-0.012,0.0,1.328,0.241,0.241,0.251,0.237,0.446,1.537,0.006,0.0,-0.429,0.423,-0.004,-0.419,-0.423,0.012,0.004,0.0,0.0,0.007,0.002,0.004,0.008,0.006,0.0,0.003,0.031,-0.004,0.004,-0.02,0.007,0.005,0.004,0.0,-0.013,0.004,0.002,0.58,0.002,0.002,0.014,0.022,0.008,-0.011,0.007,0.001,-0.01,0.017,0.036,0.006,0.016,0.003,0.003,0.003,-0.0,0.0,0.0,0.0
0.0,-0.865,-0.868,0.869,-0.872,-0.007,0.008,0.042,7.543,1.848,2.624,1.0,0.004,0.008,-0.0,2.013,-0.061,-0.0,1.322,0.246,0.246,0.254,0.239,0.452,1.545,0.01,0.0,-0.438,0.43,-0.005,-0.424,-0.43,0.016,0.008,0.0,0.0,0.004,0.003,0.013,0.002,0.007,0.0,0.004,0.044,-0.022,0.005,-0.014,0.009,0.003,0.008,0.0,-0.009,0.002,0.002,0.606,0.001,0.002,0.009,0.037,0.024,-0.031,0.012,0.006,0.004,0.026,0.056,0.012,0.024,0.006,0.005,0.007,0.0,0.0,0.0,0.0
-0.0,-0.861,-0.867,0.867,-0.872,-0.012,-0.018,0.025,7.512,1.877,2.618,0.999,-0.006,0.017,0.0,2.021,-0.007,-0.0,1.324,0.244,0.244,0.249,0.239,0.452,1.544,0.007,0.0,-0.437,0.433,-0.011,-0.427,-0.433,0.011,0.006,0.0,0.0,0.005,0.004,0.009,-0.008,0.008,0.0,0.003,0.017,-0.018,0.003,-0.019,0.01,0.003,0.005,0.0,-0.016,0.003,0.002,0.597,0.002,0.003,0.016,0.024,0.021,-0.034,-0.01,0.004,-0.003,0.008,0.04,0.007,0.004,0.004,0.003,0.001,0.0,0.0,0.0,0.0
-0.0,-0.871,-0.881,0.881,-0.891,0.037,-0.002,-0.001,7.76,1.647,2.652,1.0,0.031,0.01,-0.0,1.982,0.038,-0.0,1.325,0.244,0.244,0.251,0.238,0.442,1.53,0.045,0.002,-0.429,0.406,-0.01,-0.388,-0.406,0.017,0.038,0.0,0.0,0.01,0.011,0.066,-0.006,0.006,0.0,0.003,0.038,-0.018,0.003,-0.033,0.007,0.007,0.003,0.0,-0.02,0.006,0.006,0.594,0.005,0.007,0.021,0.038,0.019,-0.028,-0.107,0.004,-0.062,0.048,0.075,0.019,-0.018,0.013,0.012,0.023,-0.0,0.0,0.0,0.0
-0.0,-0.88,-0.885,0.885,-0.888,0.012,0.026,-0.062,7.827,1.589,2.656,1.001,0.006,0.018,-0.0,1.982,-0.005,-0.0,1.325,0.244,0.244,0.251,0.237,0.441,1.527,0.016,0.0,-0.406,0.399,0.0,-0.388,-0.399,0.016,0.012,0.0,0.0,0.026,0.005,0.017,-0.008,0.01,0.0,0.005,0.052,-0.024,0.005,-0.054,0.012,0.018,0.009,0.0,-0.024,0.016,0.003,0.593,0.009,0.003,0.03,0.046,0.027,-0.042,-0.001,0.007,0.016,0.024,0.067,0.008,0.019,0.005,0.004,0.006,0.0,0.0,0.0,-0.0
0.0,-0.869,-0.877,0.877,-0.882,-0.117,0.004,0.001,7.684,1.69,2.646,0.998,0.015,0.02,0.0,1.994,-0.04,-0.0,1.331,0.237,0.237,0.245,0.227,0.442,1.525,0.022,0.0,-0.424,0.411,0.052,-0.402,-0.411,0.021,0.019,0.001,0.0,0.031,0.004,0.028,-0.006,0.011,0.0,0.005,0.048,-0.026,0.006,-0.026,0.013,0.025,0.007,0.0,0.008,0.021,0.003,0.562,0.007,0.004,0.026,0.052,0.029,-0.044,-0.018,0.008,0.001,0.031,0.075,0.007,0.022,0.007,0.006,0.01,-0.0,0.0,0.0,-0.0
-0.0,-0.4,-0.403,0.403,-0.406,-0.006,-0.0,-0.008,1.627,8.111,1.99,0.99,0.002,0.004,-0.0,2.714,-0.003,0.0,1.493,0.078,0.078,0.079,0.076,0.304,1.382,0.004,0.0,-0.904,0.901,-0.011,-0.899,-0.901,0.018,0.003,0.0,0.0,0.006,0.004,0.005,-0.015,0.002,0.0,0.001,0.023,-0.018,0.001,-0.023,0.002,0.004,0.002,0.0,-0.018,0.003,0.002,0.061,0.004,0.002,0.019,0.032,0.019,-0.022,0.012,0.003,0.003,0.017,0.053,0.001,0.016,0.001,0.001,0.003,-0.0,0.0,0.0,-0.0
-0.0,-0.397,-0.401,0.401,-0.405,-0.006,0.002,-0.017,1.609,8.127,1.988,0.99,-0.001,0.004,0.0,2.716,-0.007,-0.0,1.491,0.079,0.078,0.081,0.076,0.306,1.381,0.003,0.0,-0.904,0.902,-0.011,-0.9,-0.902,0.016,0.002,0.0,0.0,0.008,0.002,0.004,-0.011,0.003,0.0,0.001,0.02,-0.017,0.002,-0.025,0.003,0.004,0.003,0.0,-0.017,0.004,0.002,0.062,0.003,0.002,0.018,0.03,0.018,-0.022,0.01,0.003,-0.004,0.014,0.048,0.003,0.014,0.001,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.398,-0.4,0.4,-0.404,0.009,-0.004,0.001,1.596,8.12,1.986,0.99,-0.003,0.003,0.0,2.717,-0.007,0.0,1.49,0.08,0.08,0.082,0.077,0.308,1.381,0.003,0.0,-0.903,0.901,-0.013,-0.898,-0.901,0.016,0.002,0.0,0.0,0.003,0.002,0.003,-0.015,0.001,0.0,0.001,0.019,-0.017,0.001,-0.023,0.002,0.003,0.001,0.0,-0.017,0.002,0.001,0.065,0.003,0.002,0.018,0.028,0.017,-0.019,0.009,0.003,0.004,0.014,0.049,0.002,0.014,0.002,0.001,0.002,0.0,0.0,-0.0,-0.0
0.0,-0.394,-0.398,0.398,-0.401,-0.007,-0.005,-0.001,1.581,8.15,1.985,0.99,-0.005,0.003,0.0,2.718,0.003,0.0,1.487,0.083,0.083,0.085,0.08,0.31,1.383,0.002,0.0,-0.905,0.903,-0.013,-0.901,-0.903,0.016,0.002,0.0,0.0,0.002,0.003,0.003,-0.015,0.001,0.0,0.001,0.018,-0.018,0.002,-0.024,0.002,0.003,0.002,0.0,-0.017,0.002,0.002,0.068,0.003,0.002,0.018,0.029,0.018,-0.02,0.011,0.003,0.006,0.015,0.049,0.003,0.014,0.001,0.001,0.002,0.0,0.0,-0.0,-0.0
0.0,-0.394,-0.396,0.396,-0.399,-0.004,-0.003,0.003,1.571,8.17,1.982,0.991,-0.005,0.002,0.0,2.721,0.001,-0.0,1.486,0.084,0.084,0.086,0.083,0.312,1.384,0.003,0.0,-0.906,0.904,-0.011,-0.902,-0.904,0.015,0.002,0.0,0.0,0.002,0.002,0.003,-0.015,0.001,0.0,0.001,0.022,-0.018,0.001,-0.02,0.002,0.002,0.001,0.0,-0.016,0.002,0.001,0.071,0.003,0.001,0.016,0.027,0.018,-0.021,0.01,0.003,0.001,0.014,0.047,0.002,0.013,0.001,0.001,0.002,-0.0,0.0,0.0,0.0
-0.0,-0.392,-0.395,0.395,-0.397,0.008,-0.007,-0.005,1.559,8.176,1.982,0.991,-0.006,0.003,0.0,2.721,-0.013,0.0,1.485,0.086,0.086,0.089,0.083,0.312,1.385,0.005,0.0,-0.907,0.904,-0.011,-0.9,-0.904,0.017,0.004,0.0,0.0,0.007,0.002,0.007,-0.013,0.002,0.0,0.001,0.023,-0.018,0.001,-0.025,0.003,0.004,0.001,0.0,-0.017,0.004,0.001,0.073,0.003,0.002,0.018,0.03,0.018,-0.023,0.009,0.003,-0.001,0.015,0.05,0.001,0.015,0.002,0.001,0.002,-0.0,0.0,0.0,0.0
0.0,-0.394,-0.396,0.396,-0.4,0.007,0.003,-0.009,1.57,8.158,1.982,0.99,0.001,0.002,0.0,2.721,-0.008,-0.0,1.487,0.083,0.083,0.084,0.081,0.31,1.382,0.004,0.0,-0.907,0.903,-0.009,-0.899,-0.903,0.013,0.003,0.0,0.0,0.005,0.002,0.003,-0.016,0.002,0.0,0.001,0.019,-0.018,0.001,-0.019,0.002,0.003,0.002,0.0,-0.014,0.003,0.001,0.069,0.002,0.002,0.014,0.026,0.019,-0.022,0.002,0.003,-0.002,0.011,0.042,0.001,0.01,0.002,0.001,0.001,0.0,0.0,0.0,-0.0
-0.0,-0.394,-0.402,0.402,-0.415,0.001,-0.001,0.009,1.615,8.14,1.988,0.99,-0.011,0.035,0.0,2.716,-0.018,0.0,1.49,0.079,0.079,0.085,0.07,0.308,1.383,0.029,0.001,-0.907,0.902,0.048,-0.896,-0.902,0.014,0.023,0.0,0.0,0.028,0.006,0.032,0.052,0.021,0.0,0.004,0.015,0.007,0.004,-0.022,0.024,0.021,0.005,0.001,0.002,0.017,0.004,0.063,0.005,0.005,0.021,0.027,0.025,-0.019,-0.081,0.006,0.001,0.033,0.062,0.005,-0.015,0.003,0.003,0.011,-0.0,0.0,0.0,-0.0
0.002,-0.425,-0.448,0.448,-0.465,0.102,-0.091,0.189,2.009,7.708,2.044,0.99,0.064,0.1,0.001,2.661,-0.296,0.001,1.493,0.081,0.079,0.111,0.056,0.312,1.405,0.054,0.003,-0.893,0.878,0.181,-0.859,-0.878,0.052,0.046,0.009,0.0,0.101,0.014,0.077,0.079,0.048,0.0,0.013,0.055,0.001,0.016,-0.167,0.056,0.093,0.02,0.003,0.006,0.07,0.01,0.065,0.087,0.012,0.093,0.124,0.056,-0.089,-0.12,0.032,-0.055,0.061,0.163,0.012,-0.028,0.011,0.009,0.038,0.0,0.0,-0.0,-0.0
0.0,-0.457,-0.465,0.465,-0.474,-0.214,0.057,-0.135,2.165,7.627,2.06,0.99,0.029,0.068,-0.0,2.652,-0.001,0.0,1.543,0.035,0.026,0.061,-0.003,0.222,1.365,0.021,0.0,-0.882,0.873,0.108,-0.864,-0.873,0.024,0.019,0.001,0.001,0.049,0.01,0.038,0.039,0.04,0.0,0.021,0.042,-0.009,0.023,-0.014,0.046,0.036,0.037,0.002,0.042,0.029,0.005,0.012,0.03,0.006,0.055,0.066,0.047,-0.102,-0.017,0.022,-0.013,0.023,0.104,0.007,0.01,0.005,0.004,0.005,0.0,0.0,-0.0,-0.0
-0.0,-0.449,-0.471,0.471,-0.494,0.173,-0.021,0.256,2.217,7.575,2.068,0.99,0.046,0.045,-0.0,2.643,0.183,-0.0,1.546,0.025,0.024,0.036,0.011,0.216,1.365,0.033,0.001,-0.884,0.87,0.009,-0.855,-0.87,0.029,0.03,0.002,0.0,0.029,0.03,0.054,0.038,0.031,0.0,0.005,0.026,-0.036,0.006,-0.13,0.039,0.04,0.006,0.002,-0.043,0.03,0.015,0.006,0.035,0.016,0.059,0.058,0.053,-0.092,-0.064,0.028,-0.027,0.034,0.12,0.012,-0.01,0.009,0.008,0.012,-0.0,0.0,0.0,0.0
-0.0,-0.457,-0.469,0.469,-0.481,-0.008,-0.011,0.01,2.198,7.597,2.063,0.99,-0.019,0.006,0.0,2.649,-0.036,0.0,1.543,0.029,0.028,0.036,0.023,0.224,1.369,0.012,0.0,-0.878,0.872,-0.005,-0.863,-0.872,0.028,0.01,0.0,0.0,0.01,0.01,0.017,-0.024,0.004,0.0,0.003,0.055,-0.029,0.004,-0.047,0.005,0.013,0.004,0.0,-0.023,0.01,0.006,0.008,0.007,0.008,0.027,0.05,0.029,-0.041,0.012,0.008,0.016,0.038,0.087,0.009,0.036,0.005,0.004,0.014,0.0,0.0,-0.0,0.0
-0.0,-0.453,-0.458,0.458,-0.463,-0.033,-0.003,-0.026,2.1,7.691,2.052,0.989,0.006,0.011,0.0,2.658,-0.044,-0.0,1.539,0.031,0.031,0.034,0.028,0.233,1.366,0.007,0.0,-0.882,0.877,-0.012,-0.872,-0.877,0.021,0.006,0.0,0.0,0.016,0.004,0.008,-0.012,0.006,0.0,0.002,0.033,-0.023,0.002,-0.039,0.007,0.009,0.004,0.0,-0.025,0.008,0.003,0.01,0.007,0.003,0.027,0.04,0.024,-0.032,0.007,0.006,-0.001,0.02,0.067,0.002,0.019,0.002,0.002,0.004,0.0,0.0,0.0,0.0
0.0,-0.452,-0.457,0.457,-0.461,-0.012,0.002,0.003,2.088,7.691,2.051,0.99,0.002,0.001,0.0,2.66,0.003,0.0,1.537,0.033,0.033,0.035,0.032,0.237,1.367,0.006,0.0,-0.879,0.877,-0.012,-0.873,-0.877,0.015,0.006,0.0,0.0,0.007,0.002,0.009,-0.017,0.001,0.0,0.001,0.026,-0.019,0.001,-0.024,0.001,0.004,0.001,0.0,-0.017,0.004,0.002,0.011,0.003,0.002,0.018,0.029,0.019,-0.021,0.007,0.004,-0.005,0.015,0.05,0.001,0.014,0.002,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.445,-0.451,0.451,-0.454,0.017,-0.002,0.012,2.031,7.758,2.045,0.99,0.002,0.004,0.0,2.666,-0.005,0.0,1.535,0.035,0.035,0.038,0.033,0.24,1.367,0.005,0.0,-0.885,0.881,-0.01,-0.878,-0.881,0.019,0.004,0.0,0.0,0.006,0.005,0.008,-0.014,0.003,0.0,0.001,0.029,-0.019,0.001,-0.022,0.003,0.004,0.002,0.0,-0.017,0.003,0.003,0.012,0.003,0.003,0.017,0.033,0.019,-0.025,0.012,0.004,0.001,0.022,0.056,0.002,0.021,0.002,0.002,0.005,-0.0,0.0,0.0,0.0
-0.0,-0.437,-0.446,0.446,-0.449,-0.002,-0.001,-0.0,1.986,7.799,2.039,0.99,0.011,0.002,0.0,2.672,0.012,0.0,1.534,0.035,0.035,0.036,0.034,0.242,1.364,0.009,0.0,-0.889,0.883,-0.009,-0.879,-0.883,0.016,0.008,0.0,0.0,0.001,0.002,0.016,-0.014,0.001,0.0,0.001,0.035,-0.016,0.001,-0.017,0.002,0.002,0.001,0.0,-0.015,0.002,0.002,0.013,0.002,0.003,0.015,0.028,0.017,-0.019,0.012,0.003,-0.01,0.023,0.052,0.002,0.021,0.003,0.002,0.005,-0.0,0.0,0.0,0.0
-0.0,-0.427,-0.433,0.433,-0.439,-0.001,-0.007,0.003,1.878,7.918,2.024,0.99,-0.019,0.002,-0.0,2.687,0.033,-0.0,1.533,0.037,0.037,0.04,0.035,0.243,1.36,0.011,0.0,-0.895,0.89,-0.014,-0.886,-0.89,0.019,0.011,0.0,0.0,0.005,0.007,0.02,-0.017,0.001,0.0,0.001,0.034,-0.02,0.001,-0.026,0.002,0.004,0.001,0.0,-0.018,0.003,0.004,0.014,0.003,0.004,0.018,0.034,0.02,-0.023,0.006,0.004,0.009,0.023,0.058,0.004,0.02,0.003,0.002,0.005,0.0,0.0,0.0,0.0
0.0,-0.429,-0.432,0.432,-0.435,0.0,0.002,-0.003,1.863,7.935,2.021,0.99,-0.007,0.002,0.0,2.69,-0.009,0.0,1.534,0.036,0.036,0.037,0.035,0.24,1.358,0.003,0.0,-0.893,0.891,-0.01,-0.889,-0.891,0.016,0.003,0.0,0.0,0.004,0.002,0.004,-0.014,0.001,0.0,0.0,0.023,-0.018,0.001,-0.017,0.002,0.002,0.001,0.0,-0.015,0.002,0.002,0.013,0.002,0.002,0.015,0.027,0.018,-0.019,0.011,0.003,0.004,0.016,0.047,0.002,0.015,0.001,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.42,-0.426,0.426,-0.435,0.02,-0.007,-0.028,1.818,7.978,2.016,0.991,-0.004,0.005,-0.0,2.696,-0.044,-0.0,1.534,0.036,0.036,0.04,0.031,0.238,1.355,0.008,0.0,-0.897,0.893,-0.008,-0.887,-0.893,0.017,0.007,0.0,0.0,0.006,0.007,0.013,-0.009,0.005,0.0,0.002,0.03,-0.02,0.002,-0.026,0.008,0.005,0.002,0.0,-0.016,0.004,0.004,0.013,0.003,0.005,0.017,0.034,0.022,-0.041,0.007,0.005,-0.001,0.022,0.057,0.006,0.021,0.003,0.003,0.005,-0.0,0.0,0.0,-0.0
0.0,-0.423,-0.426,0.426,-0.43,0.003,0.009,-0.013,1.818,7.975,2.015,0.99,-0.001,0.003,0.0,2.696,0.008,0.0,1.536,0.034,0.034,0.04,0.03,0.234,1.353,0.003,0.0,-0.894,0.893,-0.01,-0.89,-0.893,0.014,0.002,0.0,0.0,0.004,0.002,0.003,-0.015,0.004,0.0,0.002,0.017,-0.022,0.003,-0.023,0.007,0.004,0.003,0.0,-0.016,0.003,0.001,0.011,0.003,0.002,0.017,0.026,0.023,-0.04,0.005,0.005,0.002,0.01,0.047,0.002,0.009,0.001,0.001,0.001,0.0,0.0,-0.0,0.0
0.0,-0.423,-0.431,0.431,-0.435,-0.023,0.003,0.007,1.854,7.953,2.022,0.991,0.009,0.004,0.0,2.69,0.028,0.0,1.538,0.032,0.032,0.035,0.028,0.232,1.355,0.006,0.0,-0.894,0.892,-0.009,-0.89,-0.892,0.011,0.004,0.0,0.0,0.004,0.003,0.005,-0.014,0.002,0.0,0.002,0.02,-0.019,0.002,-0.031,0.003,0.006,0.004,0.0,-0.014,0.004,0.002,0.01,0.002,0.003,0.016,0.024,0.019,-0.024,-0.001,0.004,-0.005,0.009,0.04,0.003,0.007,0.001,0.001,0.001,-0.0,0.0,0.0,0.0
0.0,-0.43,-0.432,0.432,-0.434,0.004,-0.003,-0.006,1.868,7.935,2.023,0.99,-0.0,0.002,0.0,2.689,-0.006,0.0,1.54,0.031,0.03,0.032,0.029,0.228,1.354,0.003,0.0,-0.894,0.891,-0.015,-0.888,-0.891,0.017,0.002,0.0,0.0,0.002,0.002,0.004,-0.017,0.001,0.0,0.001,0.019,-0.019,0.001,-0.021,0.002,0.002,0.001,0.0,-0.018,0.002,0.001,0.009,0.003,0.001,0.018,0.03,0.019,-0.024,0.009,0.004,0.002,0.015,0.051,0.002,0.014,0.002,0.001,0.002,0.0,0.0,0.0,-0.0
0.0,-0.428,-0.431,0.431,-0.434,-0.003,0.001,0.0,1.855,7.946,2.021,0.99,-0.005,0.002,0.0,2.69,-0.016,0.0,1.539,0.031,0.031,0.032,0.03,0.228,1.353,0.003,0.0,-0.894,0.891,-0.011,-0.889,-0.891,0.016,0.003,0.0,0.0,0.001,0.003,0.003,-0.016,0.001,0.0,0.001,0.023,-0.018,0.001,-0.017,0.001,0.002,0.002,0.0,-0.015,0.001,0.002,0.01,0.002,0.002,0.015,0.028,0.018,-0.02,0.011,0.003,0.001,0.015,0.047,0.001,0.015,0.001,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.427,-0.43,0.431,-0.434,-0.002,-0.001,-0.005,1.853,7.948,2.021,0.99,0.004,0.002,-0.0,2.69,-0.01,-0.0,1.54,0.03,0.03,0.032,0.028,0.226,1.352,0.004,0.0,-0.894,0.892,-0.009,-0.888,-0.892,0.014,0.003,0.0,0.0,0.003,0.004,0.004,-0.015,0.001,0.0,0.001,0.022,-0.017,0.001,-0.017,0.001,0.002,0.001,0.0,-0.013,0.002,0.002,0.009,0.002,0.002,0.013,0.026,0.017,-0.02,0.009,0.003,-0.003,0.014,0.044,0.003,0.013,0.002,0.002,0.002,-0.0,0.0,0.0,0.0
-0.0,-0.424,-0.428,0.428,-0.43,0.01,-0.002,-0.001,1.834,7.985,2.018,0.992,0.006,0.002,0.0,2.693,-0.003,0.0,1.542,0.028,0.028,0.029,0.026,0.223,1.35,0.004,0.0,-0.897,0.894,-0.013,-0.892,-0.894,0.018,0.002,0.0,0.0,0.003,0.002,0.002,-0.016,0.001,0.0,0.001,0.027,-0.018,0.001,-0.026,0.002,0.003,0.001,0.0,-0.018,0.002,0.001,0.008,0.003,0.002,0.019,0.03,0.018,-0.021,0.012,0.003,-0.003,0.017,0.053,0.002,0.017,0.002,0.001,0.003,-0.0,0.0,0.0,-0.0
0.0,-0.423,-0.426,0.426,-0.429,-0.005,0.005,0.005,1.817,8.0,2.016,0.991,0.007,0.001,0.0,2.696,0.012,-0.0,1.54,0.031,0.031,0.032,0.029,0.226,1.351,0.005,0.0,-0.897,0.894,-0.015,-0.893,-0.894,0.015,0.004,0.0,0.0,0.001,0.003,0.007,-0.015,0.001,0.0,0.001,0.026,-0.018,0.001,-0.02,0.002,0.001,0.001,0.0,-0.017,0.001,0.002,0.009,0.003,0.002,0.018,0.029,0.018,-0.021,0.007,0.003,-0.006,0.015,0.049,0.002,0.014,0.001,0.001,0.002,0.0,0.0,0.0,0.0
