g_x_mean,accl_y,g_y_mean,jerk_z,accl_x,ag_z_min,ag_y_min,g_z_mean,SMA_g,IQR_g_z,VAR_g_x,accl_z,MAD_g_x,ag_x_mean,ag_x_max,VAR_g_y,RMS_g_z,ag_y_max,IQR_g_y,ag_y_mean,STD_ag_x,RMS_ag_z,g_z_min,STD_g_y,ag_z_max,RMS_ag_y,ag_z_mean,STD_g_x,ag_x_min,th_z,VAR_ag_z,VAR_ag_x,g_y_min,STD_g_z,g_x_max,RMS_ag_x,MAD_g_y,MAD_g_z,IQR_g_x,STD_ag_z,IQR_ag_z,SVM_g,MAD_ag_z,RMS_g_y,RMS_g_x,VAR_g_z,g_z_max,th_y,MAD_ag_x,g_y_max,th_x,FFT_ag_z,FFT_g_y,FFT_g_z,FFT_ag_x,E_ag_y,FFT_g_x,STD_ag_y,IQR_ag_x,CM_a,g_x_min,MAD_ag_y,SVM_a,IQR_ag_y,E_ag_x,E_ag_z,SMA_a,E_g_y,FFT_ag_y,jerk_y,VAR_ag_y,E_g_x,CM_g,jerk_x,E_g_z
-0.013,0.0,0.01,0.0,-0.0,-0.879,0.232,-0.022,0.045,0.004,0.0,-0.0,0.003,-0.401,-0.399,0.0,0.022,0.242,0.006,0.238,0.001,0.875,-0.033,0.006,-0.874,0.238,-0.875,0.005,-0.402,2.652,0.0,0.0,0.0,0.004,-0.001,0.401,0.004,0.003,0.006,0.001,0.001,0.027,0.001,0.012,0.014,0.0,-0.017,1.327,0.001,0.024,1.988,0.002,-0.025,0.012,0.002,0.568,-0.007,0.002,0.001,0.438,-0.017,0.002,0.991,0.002,1.61,7.658,1.515,0.001,-0.001,0.0,0.0,0.002,0.014,0.0,0.005
-0.013,0.0,0.009,-0.0,-0.0,-0.877,0.238,-0.018,0.04,0.008,0.0,-0.0,0.005,-0.404,-0.402,0.0,0.019,0.243,0.004,0.24,0.002,0.873,-0.024,0.004,-0.869,0.24,-0.873,0.005,-0.406,2.648,0.0,0.0,0.005,0.004,-0.004,0.404,0.003,0.004,0.007,0.002,0.002,0.025,0.002,0.01,0.014,0.0,-0.012,1.327,0.001,0.02,1.99,-0.0,-0.017,0.0,-0.001,0.575,-0.0,0.001,0.003,0.439,-0.021,0.001,0.991,0.002,1.631,7.623,1.517,0.001,-0.003,0.0,0.0,0.002,0.013,-0.0,0.003
-0.013,-0.0,-0.018,0.0,0.001,-0.881,0.238,-0.011,0.096,0.038,0.002,0.001,0.039,-0.419,-0.394,0.0,0.052,0.277,0.015,0.255,0.016,0.861,-0.082,0.015,-0.829,0.255,-0.86,0.049,-0.442,2.625,0.0,0.0,-0.054,0.051,0.04,0.419,0.011,0.036,0.058,0.014,0.018,0.057,0.011,0.023,0.05,0.003,0.102,1.314,0.014,-0.002,2.002,0.011,0.058,0.248,-0.044,0.651,-0.069,0.013,0.025,0.452,-0.123,0.011,0.99,0.023,1.758,7.405,1.534,0.006,-0.009,0.0,0.0,0.025,0.018,-0.0,0.027
0.004,0.0,0.02,-0.0,-0.0,-0.869,0.233,-0.028,0.072,0.012,0.001,0.0,0.021,-0.432,-0.424,0.001,0.03,0.261,0.036,0.248,0.006,0.858,-0.05,0.025,-0.852,0.248,-0.858,0.025,-0.441,2.614,0.0,0.0,-0.011,0.011,0.048,0.432,0.021,0.008,0.039,0.006,0.009,0.041,0.005,0.032,0.025,0.0,-0.009,1.318,0.005,0.075,2.022,-0.002,-0.068,0.015,0.011,0.615,-0.062,0.009,0.01,0.452,-0.028,0.007,0.992,0.012,1.864,7.364,1.538,0.011,-0.0,-0.0,0.0,0.006,0.018,0.0,0.009
-0.018,0.0,0.017,0.0,-0.0,-0.87,0.232,-0.027,0.066,0.013,0.001,-0.0,0.018,-0.422,-0.417,0.0,0.03,0.245,0.02,0.236,0.003,0.866,-0.053,0.013,-0.86,0.236,-0.866,0.024,-0.429,2.633,0.0,0.0,-0.007,0.013,0.009,0.422,0.011,0.01,0.018,0.003,0.005,0.036,0.003,0.022,0.03,0.0,-0.009,1.331,0.002,0.033,2.01,0.006,0.009,-0.057,-0.01,0.556,-0.131,0.004,0.002,0.442,-0.063,0.003,0.992,0.004,1.779,7.496,1.523,0.005,0.007,0.0,0.0,0.009,0.017,0.0,0.009
-0.022,-0.0,-0.017,-0.0,-0.0,-0.869,0.225,-0.001,0.065,0.027,0.0,0.0,0.015,-0.426,-0.418,0.001,0.015,0.255,0.059,0.237,0.007,0.863,-0.019,0.03,-0.847,0.237,-0.863,0.015,-0.445,2.632,0.0,0.0,-0.058,0.015,-0.003,0.426,0.028,0.014,0.028,0.007,0.01,0.037,0.006,0.035,0.027,0.0,0.022,1.334,0.006,0.02,2.014,0.014,0.081,-0.043,-0.004,0.563,0.024,0.009,0.008,0.44,-0.04,0.008,0.992,0.011,1.819,7.441,1.526,0.012,0.023,-0.0,0.0,0.007,0.016,-0.0,0.002
0.008,0.0,0.033,-0.0,0.001,-0.876,0.227,-0.02,0.081,0.014,0.001,-0.0,0.029,-0.431,-0.423,0.001,0.025,0.273,0.027,0.24,0.005,0.861,-0.047,0.025,-0.849,0.24,-0.861,0.036,-0.439,2.625,0.0,0.0,-0.004,0.015,0.094,0.432,0.02,0.011,0.032,0.009,0.013,0.044,0.007,0.041,0.037,0.0,0.005,1.33,0.005,0.074,2.019,0.034,0.086,-0.077,-0.007,0.575,0.055,0.014,0.009,0.442,-0.023,0.01,0.994,0.017,1.862,7.417,1.532,0.017,0.071,-0.0,0.0,0.013,0.02,0.0,0.006
-0.01,-0.0,0.022,-0.0,0.0,-0.871,0.23,-0.02,0.053,0.003,0.0,0.0,0.004,-0.421,-0.418,0.0,0.021,0.235,0.007,0.232,0.003,0.867,-0.023,0.007,-0.861,0.233,-0.867,0.005,-0.427,2.636,0.0,0.0,0.012,0.002,-0.002,0.421,0.006,0.002,0.006,0.003,0.002,0.032,0.002,0.024,0.011,0.0,-0.015,1.334,0.003,0.035,2.008,-0.003,0.014,0.002,-0.01,0.541,0.013,0.001,0.005,0.439,-0.018,0.001,0.992,0.002,1.77,7.524,1.521,0.006,-0.003,-0.0,0.0,0.001,0.016,-0.0,0.004
-0.013,-0.0,0.014,-0.0,0.0,-0.871,0.23,-0.018,0.044,0.002,0.0,0.0,0.003,-0.417,-0.416,0.0,0.018,0.239,0.004,0.235,0.001,0.869,-0.022,0.005,-0.867,0.235,-0.869,0.003,-0.42,2.639,0.0,0.0,0.008,0.002,-0.007,0.417,0.004,0.002,0.006,0.001,0.002,0.026,0.001,0.015,0.013,0.0,-0.015,1.332,0.001,0.023,2.005,-0.003,0.006,-0.005,0.001,0.551,0.011,0.003,0.002,0.44,-0.016,0.002,0.992,0.003,1.74,7.552,1.521,0.002,0.001,-0.0,0.0,0.002,0.015,0.0,0.003
-0.012,-0.0,0.014,0.0,-0.0,-0.871,0.234,-0.018,0.044,0.001,0.0,-0.0,0.001,-0.416,-0.414,0.0,0.019,0.238,0.003,0.235,0.001,0.869,-0.02,0.004,-0.866,0.235,-0.869,0.002,-0.418,2.638,0.0,0.0,0.009,0.001,-0.008,0.416,0.002,0.001,0.002,0.001,0.002,0.026,0.001,0.014,0.012,0.0,-0.015,1.332,0.001,0.023,2.004,-0.003,-0.004,-0.001,0.005,0.553,0.003,0.001,0.001,0.44,-0.013,0.001,0.992,0.002,1.732,7.553,1.52,0.002,0.001,0.0,0.0,0.001,0.014,-0.0,0.003
-0.01,0.0,0.015,0.0,0.0,-0.871,0.232,-0.019,0.044,0.002,0.0,0.0,0.001,-0.416,-0.413,0.0,0.019,0.237,0.001,0.235,0.001,0.869,-0.022,0.003,-0.864,0.235,-0.869,0.002,-0.419,2.639,0.0,0.0,0.012,0.001,-0.006,0.416,0.002,0.001,0.002,0.002,0.001,0.026,0.001,0.015,0.01,0.0,-0.017,1.332,0.001,0.023,2.003,-0.0,0.004,-0.005,0.001,0.553,0.002,0.001,0.0,0.44,-0.011,0.001,0.992,0.001,1.731,7.553,1.52,0.002,-0.001,0.0,0.0,0.001,0.014,-0.0,0.004
-0.011,-0.0,0.013,0.0,-0.0,-0.871,0.233,-0.018,0.041,0.003,0.0,0.0,0.002,-0.415,-0.413,0.0,0.018,0.237,0.002,0.234,0.001,0.869,-0.02,0.003,-0.867,0.235,-0.869,0.003,-0.417,2.64,0.0,0.0,0.01,0.002,-0.006,0.415,0.002,0.001,0.003,0.001,0.001,0.024,0.001,0.013,0.011,0.0,-0.015,1.332,0.001,0.021,2.002,0.002,0.008,-0.0,0.003,0.55,0.01,0.001,0.002,0.438,-0.014,0.001,0.992,0.002,1.721,7.559,1.519,0.002,0.001,0.0,0.0,0.001,0.013,-0.0,0.003
-0.028,-0.0,-0.002,0.0,-0.0,-0.915,0.125,-0.031,0.094,0.008,0.001,0.0,0.023,-0.4,-0.372,0.001,0.032,0.14,0.063,0.132,0.014,0.897,-0.044,0.034,-0.884,0.132,-0.897,0.033,-0.416,2.697,0.0,0.0,-0.046,0.006,0.012,0.401,0.03,0.005,0.03,0.009,0.012,0.05,0.007,0.034,0.043,0.0,-0.02,1.437,0.012,0.048,1.993,-0.059,0.0,0.008,0.092,0.175,-0.171,0.005,0.02,0.362,-0.11,0.004,0.991,0.008,1.604,8.045,1.429,0.012,-0.023,0.0,0.0,0.019,0.024,-0.0,0.01
-0.02,-0.0,0.033,0.0,0.0,-0.903,0.138,-0.021,0.109,0.018,0.004,0.0,0.051,-0.396,-0.387,0.0,0.025,0.175,0.026,0.159,0.005,0.894,-0.044,0.02,-0.889,0.159,-0.894,0.062,-0.407,2.694,0.0,0.0,0.008,0.013,0.088,0.397,0.018,0.011,0.094,0.004,0.007,0.073,0.004,0.039,0.065,0.0,0.0,1.412,0.004,0.067,1.982,-0.019,0.027,-0.035,0.016,0.253,-0.063,0.011,0.005,0.384,-0.132,0.009,0.99,0.011,1.572,7.991,1.449,0.015,-0.059,0.0,0.0,0.042,0.028,-0.0,0.006
-0.021,-0.0,0.018,-0.0,-0.0,-0.913,0.137,-0.012,0.062,0.019,0.001,-0.0,0.017,-0.378,-0.37,0.0,0.024,0.157,0.015,0.145,0.005,0.906,-0.062,0.016,-0.899,0.146,-0.906,0.023,-0.386,2.72,0.0,0.0,-0.007,0.02,0.021,0.378,0.011,0.015,0.025,0.005,0.007,0.034,0.004,0.024,0.031,0.0,0.015,1.424,0.005,0.057,1.962,-0.009,0.08,-0.074,0.021,0.212,0.014,0.006,0.007,0.368,-0.066,0.005,0.992,0.008,1.43,8.201,1.429,0.006,0.002,0.0,0.0,0.01,0.015,0.0,0.006
0.006,0.001,-0.001,0.0,0.001,-0.912,0.142,0.022,0.162,0.066,0.006,0.001,0.064,-0.381,-0.354,0.004,0.069,0.183,0.112,0.163,0.016,0.9,-0.057,0.06,-0.879,0.164,-0.9,0.075,-0.41,2.712,0.0,0.0,-0.08,0.065,0.142,0.382,0.05,0.054,0.102,0.01,0.014,0.089,0.008,0.06,0.075,0.004,0.157,1.404,0.012,0.095,1.966,0.024,0.314,-0.162,-0.038,0.268,-0.282,0.011,0.018,0.382,-0.072,0.008,0.993,0.007,1.456,8.092,1.444,0.037,0.02,0.0,0.0,0.056,0.04,-0.0,0.048
-0.001,-0.0,0.042,0.0,0.0,-0.921,0.14,-0.035,0.099,0.021,0.0,-0.0,0.02,-0.373,-0.349,0.001,0.042,0.168,0.012,0.152,0.009,0.907,-0.078,0.027,-0.898,0.152,-0.907,0.022,-0.38,2.722,0.0,0.0,0.002,0.023,0.032,0.373,0.019,0.017,0.036,0.006,0.005,0.058,0.004,0.05,0.022,0.001,0.016,1.422,0.006,0.101,1.958,-0.002,0.066,-0.017,0.029,0.231,-0.053,0.01,0.003,0.37,-0.037,0.009,0.992,0.016,1.391,8.225,1.432,0.025,0.033,0.0,0.0,0.005,0.029,0.0,0.018
-0.02,0.001,-0.031,0.0,0.0,-0.941,0.121,-0.041,0.15,0.057,0.002,0.001,0.035,-0.375,-0.341,0.008,0.071,0.16,0.07,0.142,0.023,0.906,-0.187,0.089,-0.876,0.143,-0.906,0.043,-0.409,2.737,0.0,0.001,-0.205,0.058,0.056,0.376,0.07,0.044,0.044,0.018,0.01,0.076,0.013,0.094,0.047,0.003,0.03,1.426,0.02,0.095,1.949,0.021,0.191,0.234,-0.024,0.204,0.199,0.013,0.035,0.36,-0.094,0.01,0.99,0.02,1.411,8.213,1.423,0.089,-0.055,0.0,0.0,0.023,0.028,-0.0,0.051
-0.012,0.001,0.003,0.0,0.001,-0.904,0.12,-0.019,0.156,0.046,0.004,-0.0,0.053,-0.416,-0.392,0.006,0.042,0.17,0.084,0.147,0.015,0.886,-0.089,0.074,-0.865,0.148,-0.885,0.066,-0.437,2.673,0.0,0.0,-0.146,0.037,0.109,0.416,0.064,0.031,0.06,0.014,0.025,0.11,0.013,0.074,0.067,0.001,0.036,1.422,0.014,0.101,2.008,0.027,-0.384,0.115,-0.045,0.218,0.158,0.015,0.025,0.379,-0.094,0.012,0.988,0.019,1.733,7.841,1.448,0.055,0.043,0.0,0.0,0.045,0.038,-0.0,0.018
-0.062,0.0,0.03,-0.0,-0.0,-0.898,0.154,-0.023,0.118,0.025,0.001,-0.0,0.023,-0.402,-0.392,0.0,0.028,0.195,0.031,0.178,0.012,0.889,-0.043,0.019,-0.881,0.179,-0.889,0.03,-0.433,2.682,0.0,0.0,0.001,0.017,0.006,0.402,0.016,0.015,0.025,0.004,0.006,0.08,0.004,0.036,0.069,0.0,0.008,1.388,0.008,0.058,1.982,0.016,-0.007,0.026,-0.048,0.319,0.014,0.015,0.004,0.4,-0.106,0.014,0.992,0.023,1.614,7.909,1.469,0.013,-0.052,0.0,0.0,0.048,0.04,0.0,0.008
0.007,-0.0,0.011,-0.0,0.0,-0.893,0.181,-0.008,0.046,0.01,0.001,0.0,0.021,-0.402,-0.397,0.0,0.016,0.196,0.009,0.186,0.004,0.888,-0.022,0.008,-0.882,0.186,-0.888,0.026,-0.409,2.68,0.0,0.0,-0.006,0.014,0.067,0.402,0.007,0.01,0.028,0.003,0.004,0.028,0.003,0.014,0.027,0.0,0.027,1.384,0.003,0.025,1.986,-0.001,-0.023,0.068,0.013,0.346,0.107,0.004,0.005,0.404,-0.022,0.003,0.992,0.005,1.612,7.887,1.476,0.002,0.014,-0.0,0.0,0.007,0.013,0.0,0.003
-0.011,-0.0,0.012,-0.0,-0.0,-0.891,0.18,-0.02,0.043,0.005,0.0,-0.0,0.003,-0.4,-0.397,0.0,0.021,0.184,0.005,0.182,0.001,0.89,-0.024,0.006,-0.888,0.182,-0.89,0.003,-0.401,2.683,0.0,0.0,0.006,0.003,-0.005,0.4,0.004,0.002,0.005,0.001,0.001,0.024,0.001,0.013,0.011,0.0,-0.017,1.386,0.001,0.026,1.985,0.001,0.013,-0.013,0.004,0.331,0.014,0.001,0.002,0.401,-0.014,0.001,0.993,0.002,1.596,7.925,1.472,0.002,-0.001,-0.0,0.0,0.001,0.013,0.0,0.004
-0.013,0.0,0.014,-0.0,-0.0,-0.892,0.181,-0.019,0.047,0.002,0.0,0.0,0.001,-0.4,-0.398,0.0,0.019,0.184,0.003,0.182,0.001,0.889,-0.022,0.004,-0.887,0.182,-0.889,0.002,-0.401,2.682,0.0,0.0,0.009,0.002,-0.009,0.4,0.003,0.002,0.001,0.001,0.001,0.027,0.001,0.015,0.013,0.0,-0.013,1.386,0.001,0.025,1.986,0.0,0.014,0.001,-0.0,0.332,0.002,0.001,0.001,0.402,-0.015,0.001,0.991,0.002,1.597,7.898,1.47,0.002,-0.0,0.0,0.0,0.002,0.014,-0.0,0.004
-0.012,-0.0,0.012,0.0,-0.0,-0.893,0.182,-0.018,0.043,0.001,0.0,-0.0,0.001,-0.399,-0.396,0.0,0.019,0.185,0.002,0.183,0.001,0.89,-0.02,0.002,-0.887,0.183,-0.89,0.002,-0.4,2.684,0.0,0.0,0.008,0.001,-0.009,0.399,0.002,0.001,0.001,0.002,0.002,0.026,0.001,0.012,0.013,0.0,-0.016,1.385,0.001,0.016,1.985,0.003,0.003,0.0,0.003,0.335,0.004,0.001,0.0,0.402,-0.016,0.001,0.992,0.001,1.59,7.921,1.472,0.002,-0.001,-0.0,0.0,0.002,0.014,0.0,0.003
-0.012,0.0,0.012,-0.0,0.0,-0.894,0.18,-0.019,0.044,0.002,0.0,-0.0,0.002,-0.4,-0.397,0.0,0.019,0.183,0.003,0.182,0.002,0.89,-0.022,0.002,-0.886,0.182,-0.89,0.003,-0.402,2.682,0.0,0.0,0.01,0.002,-0.007,0.4,0.002,0.001,0.003,0.002,0.003,0.026,0.002,0.012,0.012,0.0,-0.015,1.386,0.002,0.016,1.986,0.003,0.012,0.005,-0.004,0.331,0.003,0.001,0.003,0.402,-0.017,0.001,0.992,0.002,1.598,7.917,1.471,0.002,0.001,0.0,0.0,0.002,0.014,0.0,0.004
-0.013,-0.0,0.008,0.0,-0.0,-0.892,0.178,-0.018,0.043,0.006,0.0,-0.0,0.003,-0.403,-0.399,0.0,0.021,0.194,0.013,0.185,0.001,0.888,-0.027,0.009,-0.881,0.185,-0.888,0.005,-0.405,2.678,0.0,0.0,-0.01,0.01,-0.008,0.403,0.008,0.008,0.004,0.003,0.004,0.027,0.002,0.012,0.014,0.0,0.003,1.384,0.001,0.015,1.988,-0.006,-0.021,0.014,0.005,0.341,-0.008,0.005,0.001,0.404,-0.026,0.004,0.992,0.006,1.621,7.877,1.475,0.001,-0.022,-0.0,0.0,0.002,0.014,-0.0,0.004
-0.01,-0.0,0.014,-0.0,-0.0,-0.89,0.182,-0.019,0.044,0.003,0.0,-0.0,0.002,-0.403,-0.399,0.0,0.019,0.186,0.003,0.184,0.002,0.888,-0.023,0.003,-0.886,0.184,-0.888,0.002,-0.405,2.679,0.0,0.0,0.01,0.002,-0.007,0.403,0.002,0.002,0.003,0.001,0.002,0.026,0.001,0.014,0.011,0.0,-0.017,1.384,0.001,0.022,1.989,0.003,-0.001,-0.001,-0.002,0.338,0.007,0.001,0.002,0.403,-0.013,0.001,0.993,0.002,1.622,7.887,1.475,0.002,0.003,0.0,0.0,0.001,0.014,-0.0,0.004
-0.011,0.0,0.014,-0.0,-0.0,-0.891,0.182,-0.02,0.044,0.002,0.0,-0.0,0.001,-0.401,-0.4,0.0,0.02,0.185,0.002,0.184,0.001,0.889,-0.021,0.004,-0.887,0.184,-0.889,0.002,-0.403,2.682,0.0,0.0,0.01,0.001,-0.008,0.401,0.003,0.001,0.002,0.001,0.001,0.026,0.001,0.014,0.011,0.0,-0.017,1.384,0.001,0.025,1.986,0.002,-0.007,0.001,-0.004,0.337,-0.007,0.001,0.002,0.403,-0.014,0.001,0.992,0.001,1.609,7.901,1.474,0.002,-0.001,0.0,0.0,0.001,0.014,0.0,0.004
0.006,0.001,-0.035,0.0,0.0,-0.908,0.128,-0.069,0.16,0.056,0.002,-0.0,0.03,-0.42,-0.389,0.005,0.079,0.192,0.091,0.158,0.021,0.883,-0.123,0.07,-0.865,0.16,-0.883,0.043,-0.45,2.676,0.0,0.0,-0.157,0.039,0.076,0.42,0.059,0.035,0.028,0.012,0.014,0.105,0.009,0.079,0.043,0.002,0.004,1.414,0.02,0.086,1.999,0.024,0.277,0.246,-0.003,0.257,-0.2,0.025,0.041,0.384,-0.085,0.024,0.99,0.046,1.767,7.805,1.462,0.062,0.053,0.0,0.001,0.019,0.028,-0.0,0.063
-0.009,0.001,-0.004,-0.0,0.001,-0.925,0.145,0.038,0.102,0.035,0.001,0.0,0.023,-0.446,-0.413,0.003,0.048,0.188,0.05,0.17,0.014,0.874,-0.004,0.05,-0.86,0.171,-0.874,0.037,-0.46,2.636,0.0,0.0,-0.073,0.029,0.045,0.446,0.04,0.023,0.011,0.018,0.011,0.052,0.012,0.05,0.038,0.001,0.096,1.4,0.011,0.112,2.042,-0.062,0.104,0.154,0.036,0.291,-0.109,0.012,0.009,0.405,-0.107,0.009,0.992,0.016,1.988,7.647,1.49,0.025,-0.028,0.0,0.0,0.015,0.018,0.0,0.023
-0.024,0.0,0.001,-0.0,-0.0,-0.863,0.183,-0.01,0.064,0.019,0.001,-0.0,0.025,-0.461,-0.454,0.001,0.017,0.19,0.03,0.186,0.005,0.858,-0.031,0.03,-0.853,0.186,-0.858,0.033,-0.47,2.617,0.0,0.0,-0.076,0.014,0.014,0.461,0.023,0.011,0.034,0.003,0.004,0.034,0.003,0.03,0.041,0.0,0.017,1.383,0.004,0.031,2.053,-0.006,0.056,0.049,0.02,0.346,0.17,0.002,0.005,0.418,-0.107,0.002,0.992,0.001,2.122,7.365,1.505,0.009,0.002,0.0,0.0,0.017,0.014,0.0,0.003
-0.015,-0.0,0.019,-0.0,-0.0,-0.863,0.18,-0.03,0.064,0.014,0.0,-0.0,0.006,-0.463,-0.458,0.0,0.032,0.195,0.012,0.187,0.004,0.857,-0.054,0.01,-0.854,0.187,-0.857,0.008,-0.469,2.614,0.0,0.0,0.001,0.011,0.002,0.463,0.008,0.009,0.008,0.002,0.002,0.038,0.002,0.021,0.016,0.0,-0.009,1.38,0.004,0.032,2.056,0.002,0.05,0.043,-0.002,0.351,0.028,0.004,0.007,0.42,-0.025,0.004,0.992,0.005,2.146,7.343,1.507,0.005,0.018,0.0,0.0,0.003,0.016,0.0,0.01
-0.012,0.0,0.009,-0.0,0.0,-0.863,0.184,-0.025,0.052,0.006,0.0,0.0,0.005,-0.462,-0.459,0.0,0.028,0.198,0.005,0.189,0.002,0.859,-0.062,0.013,-0.852,0.189,-0.858,0.007,-0.466,2.616,0.0,0.0,-0.026,0.013,0.006,0.462,0.008,0.009,0.008,0.003,0.003,0.029,0.002,0.016,0.014,0.0,-0.015,1.38,0.002,0.026,2.053,-0.0,-0.012,-0.041,-0.006,0.356,0.008,0.004,0.002,0.42,-0.021,0.003,0.992,0.003,2.131,7.37,1.509,0.003,0.01,0.0,0.0,0.002,0.016,-0.0,0.008
0.069,0.001,-0.095,-0.0,0.001,-0.891,0.11,-0.014,0.212,0.04,0.005,-0.0,0.062,-0.513,-0.447,0.009,0.041,0.197,0.106,0.134,0.042,0.839,-0.096,0.095,-0.809,0.138,-0.838,0.071,-0.564,2.565,0.001,0.002,-0.264,0.039,0.208,0.515,0.078,0.032,0.119,0.025,0.035,0.156,0.021,0.135,0.099,0.002,0.034,1.454,0.039,0.09,2.133,-0.069,0.43,-0.157,0.13,0.19,0.031,0.032,0.071,0.374,-0.001,0.027,0.993,0.028,2.649,7.032,1.485,0.182,0.157,-0.0,0.001,0.098,0.03,0.0,0.017
-0.02,0.0,0.017,-0.0,-0.0,-0.826,0.113,-0.022,0.081,0.011,0.001,-0.0,0.024,-0.563,-0.551,0.001,0.024,0.133,0.03,0.12,0.006,0.809,-0.042,0.026,-0.801,0.121,-0.809,0.03,-0.571,2.523,0.0,0.0,-0.034,0.011,0.039,0.563,0.02,0.009,0.037,0.007,0.008,0.05,0.005,0.031,0.036,0.0,-0.002,1.449,0.005,0.054,2.174,0.009,0.137,-0.037,-0.01,0.145,-0.162,0.006,0.006,0.38,-0.06,0.004,0.992,0.005,3.167,6.552,1.493,0.01,-0.018,-0.0,0.0,0.013,0.024,-0.0,0.006
-0.024,-0.0,0.026,-0.0,0.0,-0.818,0.118,-0.02,0.075,0.008,0.001,0.0,0.018,-0.556,-0.55,0.001,0.021,0.137,0.031,0.125,0.003,0.812,-0.03,0.024,-0.804,0.125,-0.812,0.022,-0.56,2.529,0.0,0.0,-0.009,0.005,0.01,0.556,0.02,0.005,0.029,0.004,0.007,0.039,0.004,0.035,0.033,0.0,-0.013,1.445,0.003,0.068,2.168,-0.027,0.096,-0.017,0.017,0.157,-0.09,0.005,0.005,0.383,-0.065,0.003,0.992,0.003,3.086,6.587,1.492,0.012,0.023,0.0,0.0,0.011,0.022,0.0,0.004
-0.038,0.002,0.063,0.0,0.0,-0.825,0.109,-0.019,0.135,0.012,0.002,-0.0,0.033,-0.55,-0.534,0.011,0.033,0.139,0.032,0.127,0.006,0.813,-0.051,0.106,-0.784,0.127,-0.813,0.046,-0.558,2.534,0.0,0.0,-0.011,0.027,0.002,0.55,0.081,0.02,0.026,0.011,0.008,0.046,0.007,0.123,0.059,0.001,0.037,1.442,0.004,0.327,2.16,0.014,0.321,0.082,0.008,0.162,-0.127,0.008,0.004,0.385,-0.159,0.006,0.99,0.008,3.023,6.609,1.49,0.152,-0.008,-0.0,0.0,0.035,0.022,-0.0,0.011
-0.082,-0.0,0.102,-0.0,0.0,-0.873,0.162,0.024,0.21,0.022,0.002,-0.0,0.039,-0.452,-0.426,0.006,0.035,0.24,0.096,0.201,0.022,0.862,-0.001,0.075,-0.851,0.202,-0.862,0.05,-0.501,2.622,0.0,0.0,0.026,0.025,0.01,0.452,0.063,0.018,0.059,0.006,0.008,0.11,0.005,0.127,0.095,0.001,0.088,1.366,0.017,0.262,2.04,0.005,0.362,0.085,-0.063,0.409,-0.053,0.024,0.022,0.426,-0.153,0.019,0.994,0.032,2.047,7.422,1.514,0.161,-0.051,0.0,0.001,0.091,0.038,0.0,0.012
-0.013,0.001,0.014,-0.0,0.0,-0.902,0.202,0.022,0.162,0.065,0.01,-0.0,0.079,-0.41,-0.403,0.003,0.055,0.249,0.064,0.228,0.004,0.877,-0.063,0.052,-0.854,0.228,-0.877,0.102,-0.415,2.648,0.0,0.0,-0.069,0.05,0.086,0.41,0.044,0.041,0.097,0.013,0.013,0.097,0.01,0.054,0.102,0.002,0.101,1.338,0.003,0.108,1.998,0.01,0.08,-0.277,-0.005,0.52,-0.118,0.014,0.003,0.436,-0.256,0.011,0.994,0.019,1.684,7.691,1.515,0.029,0.025,-0.0,0.0,0.105,0.032,0.0,0.03
-0.038,0.0,-0.006,0.0,0.001,-0.861,0.265,-0.037,0.124,0.023,0.007,-0.0,0.068,-0.431,-0.413,0.001,0.046,0.292,0.034,0.277,0.008,0.849,-0.088,0.028,-0.836,0.278,-0.849,0.084,-0.439,2.6,0.0,0.0,-0.06,0.026,0.066,0.431,0.023,0.021,0.094,0.007,0.006,0.042,0.005,0.029,0.092,0.001,-0.014,1.29,0.006,0.035,2.022,-0.027,-0.165,-0.151,0.037,0.771,-0.474,0.009,0.005,0.467,-0.222,0.008,0.992,0.015,1.859,7.21,1.558,0.008,-0.044,0.0,0.0,0.085,0.02,-0.0,0.021
-0.043,-0.0,-0.001,0.0,0.001,-0.851,0.258,-0.026,0.112,0.019,0.003,0.0,0.039,-0.446,-0.438,0.001,0.032,0.322,0.042,0.287,0.006,0.841,-0.048,0.027,-0.826,0.287,-0.841,0.054,-0.457,2.585,0.0,0.0,-0.024,0.019,0.066,0.446,0.023,0.015,0.039,0.008,0.014,0.07,0.008,0.027,0.069,0.0,0.021,1.282,0.005,0.057,2.033,-0.008,-0.075,0.044,0.006,0.826,0.152,0.018,0.009,0.474,-0.128,0.015,0.994,0.024,1.985,7.072,1.573,0.007,-0.001,0.0,0.0,0.047,0.033,-0.0,0.01
0.032,-0.0,0.02,0.0,0.0,-0.848,0.263,-0.009,0.074,0.024,0.001,0.0,0.024,-0.444,-0.437,0.0,0.023,0.305,0.014,0.285,0.004,0.84,-0.046,0.009,-0.828,0.286,-0.84,0.029,-0.449,2.578,0.0,0.0,0.0,0.022,0.07,0.445,0.008,0.017,0.048,0.006,0.008,0.05,0.005,0.022,0.043,0.0,0.036,1.276,0.003,0.03,2.035,0.009,-0.011,0.121,0.004,0.816,0.048,0.013,0.004,0.476,-0.013,0.012,0.991,0.022,1.976,7.055,1.57,0.005,0.012,-0.0,0.0,0.018,0.022,-0.0,0.005
