t (ms),a_x,a_y,a_z,g_x,g_y,g_z
723503,-8.801,1.034,-4.034,-0.002,0.007,-0.027
723606,-8.825,1.018,-4.008,-0.013,-0.006,-0.031
723709,-8.775,1.039,-4.044,-0.005,0.013,-0.025
723812,-8.811,1.049,-4.005,-0.003,0.016,-0.019
723915,-8.792,1.058,-4.013,-0.002,0.017,-0.018
724018,-8.770,1.073,-4.051,-0.002,0.015,-0.022
724121,-8.784,1.063,-4.034,0.008,0.005,-0.028
724224,-8.799,1.032,-4.008,0.004,0.007,-0.023
724327,-8.803,1.049,-4.010,-0.004,0.009,-0.021
724430,-8.794,1.063,-4.046,-0.006,0.027,-0.016
724533,-8.782,1.051,-4.039,-0.007,0.013,-0.025
724636,-8.784,1.058,-4.046,-0.005,0.012,-0.026
724739,-8.777,1.046,-4.044,-0.001,0.010,-0.022
724842,-8.801,1.070,-4.015,0.002,0.007,-0.022
724945,-8.794,1.053,-4.032,-0.001,0.011,-0.022
725048,-8.792,1.061,-4.029,-0.004,0.014,-0.025
725151,-8.808,1.049,-3.996,0.003,0.021,-0.022
725254,-8.775,1.058,-4.046,-0.004,0.009,-0.021
725357,-8.794,1.077,-4.041,-0.004,0.011,-0.026
725460,-8.803,1.063,-4.025,-0.005,0.013,-0.022
725563,-8.796,1.061,-4.039,-0.003,0.010,-0.021
725666,-8.787,1.070,-4.039,-0.002,0.011,-0.021
725769,-8.770,1.058,-4.034,-0.004,0.011,-0.025
725872,-8.811,1.056,-4.003,-0.005,0.007,-0.023
725975,-8.787,1.073,-4.061,-0.003,0.014,-0.019
726078,-8.780,1.073,-4.020,-0.005,0.005,-0.022
726181,-8.799,1.075,-3.996,0.000,0.004,-0.027
726284,-8.803,1.073,-4.022,0.000,0.011,-0.022
726387,-8.787,1.065,-4.017,0.001,0.011,-0.021
726491,-8.801,1.070,-4.017,-0.004,0.014,-0.020
726594,-8.796,1.070,-4.013,-0.002,0.015,-0.023
726698,-8.811,1.065,-4.001,-0.003,0.013,-0.022
726802,-8.772,1.099,-4.056,-0.002,0.022,-0.017
726906,-8.780,1.077,-4.034,-0.005,0.015,-0.022
727010,-8.775,1.094,-4.049,-0.005,0.010,-0.025
727114,-8.782,1.075,-4.017,-0.003,0.013,-0.029
727218,-8.792,1.104,-4.039,-0.004,0.014,-0.026
727322,-8.789,1.068,-4.032,-0.004,0.015,-0.023
727426,-8.787,1.120,-4.058,-0.018,0.022,-0.027
727530,-8.758,1.123,-4.049,-0.021,0.016,-0.044
727634,-8.801,1.061,-4.029,-0.009,0.026,-0.025
727738,-8.760,1.065,-4.087,-0.006,0.012,-0.024
727842,-8.763,1.061,-4.070,0.001,0.015,-0.021
727946,-8.784,1.061,-4.061,0.004,0.016,-0.017
728050,-8.780,1.097,-4.063,0.021,0.009,-0.005
728153,-8.763,1.065,-4.073,0.019,-0.002,-0.006
728257,-8.722,1.068,-4.135,0.019,0.021,-0.004
728361,-8.772,1.159,-4.046,-0.030,0.025,-0.024
728465,-8.746,1.118,-4.061,-0.034,0.043,-0.034
728569,-8.739,1.116,-4.132,-0.082,0.024,-0.017
728673,-8.722,1.214,-4.116,-0.032,0.027,0.003
728777,-8.739,1.243,-4.085,-0.005,0.015,-0.002
728881,-8.722,1.185,-4.140,0.023,0.026,-0.009
728985,-8.739,1.209,-4.120,0.033,0.031,0.000
729089,-8.677,1.233,-4.199,0.010,0.026,-0.020
729193,-8.672,1.247,-4.192,-0.003,0.019,-0.035
729297,-8.669,1.204,-4.211,0.005,0.016,-0.033
729401,-8.684,1.180,-4.175,-0.005,0.007,-0.031
729505,-8.703,1.180,-4.195,0.005,0.014,-0.022
729609,-8.693,1.159,-4.195,0.001,0.009,-0.023
729713,-8.696,1.173,-4.190,-0.012,0.017,-0.024
729817,-8.684,1.228,-4.187,-0.008,0.010,-0.023
729920,-8.722,1.283,-4.149,0.012,0.008,-0.017
730024,-8.693,1.190,-4.197,0.014,0.014,-0.020
730127,-8.684,1.207,-4.207,0.008,0.010,-0.019
730231,-8.705,1.192,-4.192,0.010,0.009,-0.015
730334,-8.689,1.183,-4.202,-0.003,0.013,-0.022
730437,-8.705,1.223,-4.228,-0.011,0.026,-0.021
730541,-8.681,1.207,-4.187,-0.006,0.007,-0.024
730644,-8.674,1.214,-4.199,-0.002,0.012,-0.023
730748,-8.674,1.207,-4.199,0.003,0.016,-0.019
730851,-8.698,1.219,-4.209,-0.003,0.011,-0.018
730955,-8.689,1.223,-4.187,-0.001,0.017,-0.017
731058,-8.655,1.238,-4.228,-0.007,0.019,-0.019
731161,-8.672,1.243,-4.211,-0.010,0.026,-0.028
731264,-8.693,1.199,-4.180,-0.002,0.024,-0.019
731368,-8.641,1.240,-4.276,-0.005,0.028,-0.016
731471,-8.645,1.235,-4.254,-0.005,0.021,-0.024
731575,-8.653,1.211,-4.257,-0.005,0.017,-0.019
731678,-8.629,1.240,-4.274,-0.005,0.016,-0.021
731782,-8.653,1.259,-4.259,-0.002,0.015,-0.024
731885,-8.636,1.247,-4.269,-0.002,0.015,-0.025
731989,-8.650,1.252,-4.271,-0.005,0.015,-0.025
732092,-8.641,1.257,-4.257,-0.002,0.017,-0.026
732195,-8.655,1.235,-4.247,0.003,0.022,-0.023
732298,-8.622,1.264,-4.314,0.001,0.022,-0.023
732401,-8.626,1.252,-4.305,-0.005,0.014,-0.023
