a_x,a_y,a_z,g_x,g_y,g_z
-7.175,1.887,-6.357,-0.032,0.0,-0.006
-7.061,1.999,-6.416,-0.028,0.052,-0.001
-6.907,2.133,-6.579,-0.043,0.096,-0.014
-6.821,2.16,-6.689,-0.041,0.099,-0.028
-6.711,2.107,-6.785,-0.039,0.05,-0.042
-6.862,2.1,-6.665,-0.05,0.057,-0.023
-6.788,2.138,-6.768,-0.062,0.021,-0.067
-6.797,2.081,-6.843,-0.064,0.059,-0.074
-6.589,2.128,-6.924,-0.059,-0.084,-0.069
-6.941,2.014,-6.51,-0.002,-0.017,-0.059
-6.816,1.903,-6.766,0.004,-0.034,-0.056
-6.847,1.858,-6.697,0.059,-0.058,-0.019
-7.02,1.911,-6.476,0.048,0.001,0.009
-6.974,2.03,-6.527,0.018,0.037,-0.004
-6.91,2.009,-6.632,0.0,0.01,-0.016
-6.924,1.894,-6.642,-0.015,0.056,0.007
-6.826,1.97,-6.701,0.0,0.06,0.004
-6.819,2.037,-6.699,-0.019,0.076,-0.041
-6.764,2.061,-6.785,-0.015,0.048,-0.038
-6.692,1.99,-6.833,0.019,0.01,-0.052
-6.795,1.836,-6.814,0.017,0.006,-0.061
-6.828,1.762,-6.785,0.011,-0.002,-0.08
-6.946,1.666,-6.682,0.024,-0.019,-0.074
-6.862,1.59,-6.764,0.035,0.019,-0.035
-6.891,1.614,-6.764,0.011,0.025,-0.017
-6.893,1.573,-6.78,0.004,0.014,-0.059
-6.792,1.657,-6.859,0.067,-0.018,-0.055
-6.974,1.295,-6.752,0.14,-0.073,-0.034
-7.025,1.211,-6.701,0.107,-0.076,-0.031
-7.017,1.267,-6.668,0.079,-0.074,-0.016
-7.118,1.25,-6.625,0.048,-0.065,-0.032
-7.185,1.092,-6.548,0.045,-0.038,-0.043
-7.168,1.058,-6.551,0.077,-0.091,-0.036
-7.3,0.962,-6.522,0.153,-0.129,-0.038
-7.434,0.828,-6.383,0.208,-0.22,-0.086
-7.585,0.52,-6.057,0.168,-0.193,-0.07
-7.695,0.424,-5.962,0.061,-0.094,-0.047
-7.752,0.409,-5.935,0.015,-0.061,-0.065
-7.829,0.417,-5.861,0.009,-0.066,-0.075
-7.829,0.34,-5.837,0.021,-0.09,-0.089
-7.858,0.141,-5.768,0.003,-0.063,-0.087
-7.987,0.098,-5.691,-0.013,-0.058,-0.062
-7.973,0.132,-5.636,-0.001,-0.034,-0.033
-7.966,0.079,-5.61,-0.025,0.002,-0.015
-7.987,0.184,-5.631,-0.068,0.02,-0.022
-8.004,0.144,-5.634,-0.043,0.006,-0.028
-8.013,0.136,-5.626,-0.02,-0.008,-0.034
-8.035,0.182,-5.626,0.021,-0.032,-0.042
-8.037,0.084,-5.521,0.018,-0.029,-0.036
-8.068,0.05,-5.521,-0.016,-0.002,-0.027
-8.066,0.081,-5.528,-0.026,0.014,-0.028
-8.068,0.115,-5.54,-0.034,0.034,-0.011
-8.056,0.172,-5.509,0.035,-0.022,-0.023
-8.095,-0.05,-5.59,0.1,-0.066,-0.045
-8.167,-0.072,-5.327,0.009,-0.01,-0.027
-8.193,-0.098,-5.385,-0.083,0.016,-0.023
-8.109,-0.036,-5.461,-0.079,0.027,-0.015
-8.08,0.055,-5.485,-0.058,0.028,-0.007
-8.116,0.06,-5.456,-0.049,0.027,-0.007
-8.147,0.038,-5.339,-0.047,0.026,-0.014
-8.049,0.113,-5.526,-0.063,0.044,-0.002
-8.045,0.244,-5.528,-0.07,0.048,-0.032
-8.052,0.266,-5.607,-0.039,0.033,-0.01
-8.035,0.194,-5.576,-0.032,0.016,-0.017
-8.035,0.213,-5.545,-0.055,0.024,-0.044
-8.03,0.263,-5.576,-0.055,0.022,-0.046
-8.011,0.201,-5.559,-0.053,0.034,-0.031
-8.013,0.235,-5.595,-0.038,0.03,-0.028
-7.98,0.232,-5.662,-0.032,0.018,-0.039
-8.009,0.211,-5.619,-0.036,0.04,-0.014
-7.982,0.223,-5.65,-0.037,0.024,-0.021
-7.975,0.218,-5.667,-0.025,0.021,-0.022
-8.037,-0.101,-5.547,0.038,0.001,-0.01
-7.997,0.472,-5.634,0.092,-0.051,-0.054
-8.018,0.151,-5.552,0.017,-0.01,-0.024
-8.056,0.041,-5.492,-0.138,0.091,-0.001
-7.951,0.247,-5.806,-0.105,0.086,0.008
-7.884,0.287,-5.77,-0.037,0.034,0.002
-7.915,0.33,-5.741,-0.042,0.042,0.008
-7.906,0.407,-5.772,-0.04,0.049,0.007
-7.848,0.457,-5.806,-0.011,0.018,0.0
-7.891,0.323,-5.772,-0.015,0.022,-0.034
-7.865,0.448,-5.777,-0.035,0.029,-0.049
-7.872,0.383,-5.789,-0.019,0.021,-0.019
-7.882,0.338,-5.787,-0.033,0.015,-0.017
-7.913,0.285,-5.95,0.047,-0.022,-0.023
-7.858,0.381,-5.705,0.115,-0.105,-0.056
-7.932,0.29,-5.65,0.038,-0.043,-0.03
-8.054,0.072,-5.523,-0.112,0.069,-0.018
-7.913,0.242,-5.77,-0.089,0.059,-0.013
-7.913,0.318,-5.78,-0.035,0.035,-0.011
-7.918,0.218,-5.629,0.042,-0.009,-0.004
-8.028,0.275,-5.655,0.015,-0.001,-0.018
-7.989,0.254,-5.648,0.01,0.001,-0.046
-7.889,0.184,-5.696,-0.078,0.06,-0.003
-7.843,0.271,-5.859,-0.011,0.013,-0.005
-7.977,0.323,-5.744,-0.021,0.026,-0.005
-7.91,0.194,-5.674,-0.015,0.047,0.005
-8.009,0.084,-5.555,-0.191,0.201,0.073
-7.733,0.702,-6.012,-0.04,0.07,0.015
-7.64,0.529,-5.957,-0.02,0.061,0.01
-7.676,0.532,-6.048,-0.047,0.074,0.042
-7.7,0.702,-5.993,-0.059,0.104,0.028
-7.626,0.68,-6.103,-0.078,0.129,0.035
-7.508,0.783,-6.22,-0.075,0.144,0.065
-7.384,0.874,-6.325,-0.037,0.084,0.019
-7.408,0.8,-6.258,-0.057,0.093,0.026
-7.353,1.006,-6.412,-0.065,0.125,0.052
-7.24,1.044,-6.505,-0.049,0.111,0.057
-7.163,1.185,-6.572,-0.06,0.114,0.066
-7.125,1.178,-6.598,-0.081,0.114,0.079
-7.044,1.47,-6.632,-0.132,0.136,0.053
-6.948,1.592,-6.709,-0.174,0.152,-0.003
-6.823,1.609,-6.831,-0.146,0.114,0.008
-6.778,1.654,-6.84,-0.126,0.111,0.046
-6.615,1.836,-7.053,-0.1,0.094,0.105
-6.618,1.887,-6.977,-0.055,-0.001,0.082
-6.529,2.155,-6.855,-0.04,0.034,0.06
-6.574,2.2,-6.891,0.055,0.004,0.036
-6.563,2.296,-6.879,0.076,-0.003,0.035
-6.574,2.203,-6.922,0.085,-0.002,0.044
-6.536,2.217,-6.946,0.08,-0.005,0.058
-6.512,1.978,-7.015,0.084,-0.018,0.073
-6.519,2.076,-6.977,0.069,-0.005,0.073
-6.524,2.042,-6.998,0.033,-0.035,0.087
-6.677,2.083,-6.953,-0.018,-0.031,0.154
-6.498,2.286,-6.859,-0.079,0.035,0.204
-6.539,2.447,-6.898,-0.076,-0.026,0.102
-6.56,2.523,-6.697,-0.077,-0.044,-0.015
-6.543,2.696,-6.728,0.057,-0.003,-0.137
-6.572,2.423,-6.776,-0.028,0.017,-0.016
-6.728,2.43,-6.615,-0.236,0.08,0.088
-6.589,2.914,-6.737,-0.099,0.087,0.199
-6.337,3.237,-6.852,0.139,0.058,0.139
-6.357,3.1,-6.833,0.23,0.043,0.042
-5.981,2.658,-7.242,0.191,0.051,0.005
-6.009,2.713,-7.324,0.027,-0.072,-0.028
-6.187,2.535,-7.108,-0.035,-0.124,-0.074
-6.481,2.55,-6.835,-0.091,-0.14,-0.081
-6.768,2.581,-6.603,-0.078,-0.09,-0.07
-6.776,2.543,-6.553,-0.035,-0.024,-0.032
-6.711,2.605,-6.589,-0.006,0.03,-0.028
-6.68,2.514,-6.749,-0.015,0.034,-0.04
-6.61,2.567,-6.773,-0.015,-0.001,-0.025
-6.577,2.643,-6.754,-0.021,0.005,-0.023
-6.622,2.461,-6.675,-0.027,0.019,-0.027
-6.785,2.464,-6.586,-0.021,0.049,0.005
-6.711,2.552,-6.68,-0.007,0.07,0.001
-6.527,2.617,-6.809,-0.003,0.063,-0.008
-6.46,2.636,-6.862,-0.002,0.047,-0.009
-6.51,2.557,-6.816,-0.021,0.037,-0.016
-6.551,2.557,-6.826,-0.019,0.022,-0.007
-6.5,2.586,-6.85,-0.013,0.016,-0.018
-6.495,2.555,-6.843,-0.011,0.018,-0.01
-6.476,2.6,-6.881,-0.01,0.014,-0.006
-6.474,2.591,-6.855,-0.017,0.011,-0.014
-6.515,2.598,-6.838,-0.015,0.015,-0.011
-6.495,2.619,-6.85,-0.012,0.02,-0.01
-6.464,2.612,-6.898,-0.009,0.029,-0.01
-6.443,2.581,-6.881,-0.02,0.014,-0.015
-6.481,2.614,-6.859,-0.016,0.013,-0.018
-6.474,2.602,-6.852,-0.014,0.016,-0.017
-6.464,2.61,-6.871,-0.015,0.017,-0.013
-6.462,2.612,-6.883,-0.012,0.017,-0.019
-6.445,2.614,-6.891,-0.016,0.015,-0.018
-6.467,2.607,-6.864,-0.017,0.016,-0.019
-6.464,2.619,-6.874,-0.013,0.017,-0.019
-6.464,2.574,-6.862,-0.013,0.014,-0.017
-6.433,2.583,-6.919,-0.015,0.015,-0.018
-6.452,2.602,-6.864,-0.019,0.007,-0.014
-6.476,2.61,-6.859,-0.014,0.012,-0.013
-6.46,2.614,-6.893,-0.011,0.018,-0.015
-6.426,2.626,-6.895,-0.014,0.016,-0.018
-6.44,2.617,-6.888,-0.015,0.012,-0.019
-6.448,2.595,-6.898,-0.016,0.011,-0.018
-6.46,2.602,-6.876,-0.017,0.012,-0.015
-6.452,2.614,-6.867,-0.017,0.013,-0.015
-6.438,2.634,-6.888,-0.016,0.015,-0.016
-6.481,2.653,-6.859,-0.012,0.021,-0.015
-6.421,2.602,-6.902,-0.019,0.014,-0.019
-6.452,2.624,-6.895,-0.016,0.015,-0.017
-6.445,2.629,-6.883,-0.014,0.014,-0.012
-6.428,2.614,-6.879,-0.016,0.014,-0.013
-6.436,2.638,-6.888,-0.015,0.014,-0.017
-6.445,2.626,-6.879,-0.016,0.014,-0.019
-6.448,2.638,-6.893,-0.015,0.015,-0.019
-6.436,2.617,-6.883,-0.013,0.015,-0.018
-6.431,2.619,-6.91,-0.015,0.013,-0.018
-6.431,2.622,-6.881,-0.016,0.015,-0.018
-6.421,2.626,-6.931,-0.012,0.023,-0.019
-6.409,2.636,-6.891,-0.017,0.017,-0.02
-6.438,2.631,-6.876,-0.014,0.016,-0.02
-6.428,2.614,-6.893,-0.006,0.019,-0.015
-6.407,2.631,-6.917,-0.008,0.022,-0.018
-6.412,2.622,-6.919,-0.008,0.021,-0.021
-6.402,2.607,-6.946,-0.009,0.021,-0.019
-6.4,2.605,-6.943,-0.01,0.019,-0.019
-6.4,2.593,-6.948,-0.013,0.018,-0.02
-6.397,2.602,-6.962,-0.013,0.017,-0.019
-6.4,2.598,-6.943,-0.015,0.019,-0.017
-6.378,2.586,-6.962,-0.018,0.011,-0.021
-6.381,2.579,-6.958,-0.014,0.013,-0.018
-6.407,2.595,-6.931,-0.012,0.016,-0.015
-6.371,2.61,-6.946,-0.014,0.015,-0.015
-6.376,2.588,-6.967,-0.014,0.014,-0.02
-6.385,2.579,-6.958,-0.015,0.015,-0.016
-6.385,2.591,-6.96,-0.014,0.015,-0.017
-6.39,2.595,-6.95,-0.014,0.014,-0.017
-6.378,2.61,-6.96,-0.013,0.015,-0.016
-6.383,2.612,-6.972,-0.011,0.019,-0.016
-6.347,2.586,-6.965,-0.018,0.013,-0.019
-6.385,2.588,-6.955,-0.015,0.013,-0.017
-6.385,2.629,-6.941,-0.024,0.017,-0.011
-6.361,2.617,-6.955,-0.015,0.022,-0.018
-6.352,2.607,-6.981,-0.013,0.019,-0.023
-6.366,2.571,-6.972,-0.013,0.018,-0.021
-6.369,2.583,-6.97,-0.014,0.016,-0.018
-6.337,2.617,-6.986,-0.014,0.017,-0.016
-6.359,2.6,-6.984,-0.015,0.016,-0.017
-6.361,2.6,-6.981,-0.014,0.015,-0.019
-6.349,2.605,-6.993,-0.015,0.021,-0.018
-6.323,2.598,-6.974,-0.019,0.011,-0.022
-6.347,2.595,-6.97,-0.015,0.012,-0.017
-6.357,2.6,-6.967,-0.012,0.014,-0.017
-6.335,2.622,-6.974,-0.014,0.015,-0.016
-6.34,2.607,-7.001,-0.013,0.013,-0.019
-6.342,2.586,-6.986,-0.016,0.013,-0.017
-6.352,2.583,-6.97,-0.014,0.012,-0.017
-6.347,2.595,-6.977,-0.014,0.011,-0.016
-6.354,2.617,-6.974,-0.016,0.011,-0.017
-6.369,2.617,-6.958,-0.012,0.016,-0.017
-6.328,2.581,-6.998,-0.016,0.01,-0.02
-6.361,2.591,-6.972,-0.011,0.013,-0.018
-6.352,2.591,-6.977,-0.013,0.013,-0.013
-6.352,2.6,-6.981,-0.012,0.015,-0.014
-6.34,2.61,-6.981,-0.012,0.016,-0.018
-6.354,2.595,-6.972,-0.011,0.016,-0.019
-6.366,2.595,-7.001,-0.013,0.016,-0.019
-6.335,2.6,-7.001,-0.013,0.016,-0.017
-6.34,2.591,-6.996,-0.014,0.013,-0.016
-6.352,2.569,-6.967,-0.013,0.015,-0.018
-6.328,2.591,-7.008,-0.014,0.015,-0.019
-6.34,2.583,-7.001,-0.015,0.012,-0.018
-6.345,2.579,-6.977,-0.014,0.013,-0.015
-6.337,2.598,-6.996,-0.01,0.014,-0.016
-6.328,2.605,-6.984,-0.014,0.014,-0.018
-6.337,2.583,-7.005,-0.014,0.014,-0.018
-6.337,2.591,-6.986,-0.014,0.014,-0.018
-6.335,2.586,-6.996,-0.013,0.014,-0.017
-6.33,2.605,-7.005,-0.014,0.013,-0.017
-6.345,2.605,-7.001,-0.013,0.017,-0.015
-6.294,2.564,-7.027,-0.015,0.011,-0.019
-6.34,2.605,-7.013,-0.014,0.013,-0.017
-6.34,2.607,-6.986,-0.015,0.013,-0.014
-6.325,2.598,-7.01,-0.014,0.013,-0.014
-6.333,2.607,-7.02,-0.011,0.011,-0.018
-6.342,2.576,-6.974,-0.011,0.01,-0.018
-6.328,2.583,-7.022,-0.011,0.011,-0.015
-6.323,2.593,-7.001,-0.014,0.009,-0.014
-6.349,2.619,-6.97,-0.014,0.017,-0.014
-6.302,2.569,-7.003,-0.02,0.015,-0.019
-6.345,2.607,-7.008,-0.018,0.02,-0.021
-6.335,2.591,-7.003,-0.017,0.021,-0.013
-6.325,2.631,-7.005,-0.035,0.022,-0.011
-6.299,2.653,-7.01,-0.025,0.021,-0.018
-6.309,2.626,-6.996,-0.016,0.021,-0.023
-6.311,2.61,-7.039,-0.013,0.017,-0.023
-6.306,2.583,-7.022,-0.01,0.014,-0.019
-6.29,2.612,-7.032,-0.012,0.013,-0.016
-6.304,2.619,-7.008,-0.018,0.008,-0.015
-6.316,2.641,-7.001,-0.016,0.012,-0.013
-6.297,2.66,-7.025,-0.014,0.017,-0.019
-6.275,2.679,-7.02,-0.02,0.02,-0.025
-6.309,2.636,-7.001,-0.01,0.019,-0.034
-6.33,2.545,-7.005,-0.009,0.026,-0.034
-6.294,2.555,-7.049,-0.011,0.026,-0.027
-6.287,2.6,-7.056,-0.022,0.012,-0.029
-6.27,2.677,-7.096,-0.005,-0.012,-0.03
-6.254,2.602,-7.041,-0.012,-0.033,-0.047
-6.376,2.569,-7.032,-0.03,-0.052,-0.059
-6.438,2.507,-6.972,-0.05,-0.094,-0.062
-6.503,2.552,-6.85,-0.066,-0.128,-0.076
-6.586,2.756,-6.759,-0.088,-0.102,-0.128
-6.677,2.655,-6.675,-0.11,-0.114,-0.196
-6.874,2.557,-6.457,-0.1,-0.108,-0.221
-7.051,2.222,-6.34,-0.064,-0.041,-0.22
-7.163,2.03,-6.273,-0.143,0.035,-0.221
-7.171,2.064,-6.397,-0.137,0.059,-0.161
-7.142,2.176,-6.242,-0.055,0.076,-0.084
-7.13,2.049,-6.397,0.064,0.093,-0.062
-6.989,1.894,-6.565,0.049,0.115,-0.065
-6.891,1.935,-6.646,0.027,0.127,-0.078
-6.84,1.923,-6.742,0.061,0.116,-0.092
-6.706,1.851,-6.79,0.027,0.105,-0.099
-6.663,1.776,-6.922,0.008,0.152,-0.105
-6.56,1.652,-7.075,-0.042,0.106,-0.117
-6.582,1.544,-7.075,0.023,0.063,-0.092
-6.577,1.36,-7.163,0.099,0.015,-0.076
-6.649,1.188,-7.082,0.216,-0.066,-0.108
-6.802,0.867,-7.005,0.169,-0.066,-0.128
-6.874,0.646,-6.876,0.033,0.004,-0.088
-6.8,0.761,-6.974,-0.019,0.038,-0.006
-6.819,0.764,-6.998,-0.094,0.089,-0.023
-6.517,1.053,-7.242,-0.077,0.085,-0.027
-6.582,0.919,-7.12,-0.026,0.003,-0.042
-6.589,0.974,-7.211,0.025,-0.024,-0.065
-6.721,0.852,-7.015,0.033,-0.037,-0.054
-6.778,0.764,-7.044,0.02,-0.029,-0.061
-6.773,0.649,-6.943,0.018,-0.015,-0.043
-6.8,0.699,-6.977,-0.018,0.071,-0.033
-6.831,0.769,-7.046,-0.015,0.047,-0.05
-6.752,0.675,-7.065,-0.037,0.048,-0.039
-6.697,0.682,-7.132,-0.043,0.066,-0.03
-6.62,0.682,-7.161,-0.017,0.017,-0.026
-6.644,0.637,-7.159,-0.021,0.009,-0.016
-6.658,0.723,-7.151,-0.007,0.006,-0.036
-6.658,0.702,-7.104,-0.005,0.01,-0.031
-6.677,0.646,-7.101,0.004,0.025,-0.015
-6.658,0.611,-7.116,-0.014,0.041,-0.014
-6.646,0.622,-7.166,-0.024,0.032,-0.005
-6.622,0.692,-7.185,-0.022,0.028,0.009
-6.594,0.718,-7.159,-0.014,0.012,0.0
-6.577,0.728,-7.175,-0.013,0.015,-0.006
-6.596,0.733,-7.19,-0.015,0.025,-0.017
-6.579,0.747,-7.202,-0.014,0.019,-0.017
-6.582,0.716,-7.185,-0.009,0.013,-0.019
-6.606,0.68,-7.178,-0.014,0.013,-0.017
-6.596,0.713,-7.211,-0.011,0.008,-0.016
-6.62,0.694,-7.195,-0.009,0.015,-0.011
-6.574,0.725,-7.192,-0.01,0.006,-0.015
-6.596,0.702,-7.183,-0.01,0.01,-0.014
-6.62,0.692,-7.159,-0.011,0.015,-0.014
-6.598,0.713,-7.171,-0.014,0.015,-0.01
-6.574,0.706,-7.197,-0.011,0.013,-0.013
-6.582,0.721,-7.202,-0.012,0.014,-0.013
-6.594,0.728,-7.195,-0.013,0.013,-0.016
-6.591,0.709,-7.171,-0.015,0.014,-0.017
-6.584,0.699,-7.19,-0.014,0.013,-0.016
-6.603,0.706,-7.192,-0.015,0.019,-0.012
-6.574,0.706,-7.19,-0.01,0.008,-0.016
-6.596,0.713,-7.199,-0.009,0.012,-0.015
-6.606,0.706,-7.178,-0.015,0.016,-0.017
-6.574,0.709,-7.192,-0.014,0.012,-0.017
-6.598,0.706,-7.175,-0.013,0.011,-0.017
-6.594,0.694,-7.183,-0.017,0.013,-0.017
-6.596,0.713,-7.195,-0.011,0.01,-0.016
-6.589,0.704,-7.195,-0.014,0.013,-0.014
-6.596,0.711,-7.195,-0.014,0.013,-0.016
-6.601,0.706,-7.168,-0.007,0.007,-0.018
-6.551,0.713,-7.209,-0.01,0.009,-0.018
-6.601,0.697,-7.187,-0.009,0.009,-0.016
-6.615,0.694,-7.156,-0.01,0.009,-0.019
-6.603,0.692,-7.175,-0.013,0.011,-0.017
-6.598,0.699,-7.173,-0.011,0.008,-0.015
-6.601,0.685,-7.163,-0.013,0.011,-0.015
-6.603,0.694,-7.168,-0.014,0.014,-0.013
-6.603,0.692,-7.166,-0.013,0.014,-0.014
-6.601,0.711,-7.168,-0.016,0.017,-0.016
-6.596,0.706,-7.149,-0.013,0.017,-0.018
-6.567,0.713,-7.216,-0.013,0.013,-0.019
-6.606,0.692,-7.173,-0.011,0.012,-0.015
-6.603,0.69,-7.183,-0.014,0.013,-0.019
-6.596,0.702,-7.19,-0.015,0.014,-0.017
-6.589,0.694,-7.19,-0.012,0.013,-0.015
-6.606,0.687,-7.183,-0.013,0.013,-0.017
-6.594,0.706,-7.185,-0.014,0.013,-0.017
-6.601,0.687,-7.173,-0.015,0.014,-0.017
-6.589,0.692,-7.199,-0.013,0.011,-0.018
-6.606,0.692,-7.18,-0.015,0.019,-0.013
-6.558,0.711,-7.178,-0.011,0.008,-0.017
-6.591,0.704,-7.211,-0.011,0.01,-0.019
-6.615,0.685,-7.187,-0.015,0.013,-0.025
-6.598,0.692,-7.163,-0.012,0.012,-0.022
-6.591,0.687,-7.202,-0.011,0.011,-0.023
-6.563,0.702,-7.197,-0.005,0.002,-0.025
-6.608,0.673,-7.163,-0.002,-0.007,-0.028
-6.608,0.654,-7.144,-0.003,-0.008,-0.031
-6.663,0.584,-7.151,-0.003,-0.011,-0.04
-6.687,0.565,-7.135,-0.006,0.002,-0.034
-6.677,0.546,-7.099,-0.004,-0.009,-0.034
-6.692,0.534,-7.113,-0.005,-0.001,-0.025
-6.725,0.517,-7.094,-0.011,0.01,-0.022
-6.694,0.532,-7.096,-0.015,0.013,-0.015
-6.689,0.529,-7.108,-0.014,0.02,-0.01
-6.67,0.548,-7.08,-0.021,0.029,-0.008
-6.665,0.567,-7.116,-0.017,0.026,-0.003
-6.658,0.594,-7.084,-0.014,0.027,-0.007
-6.639,0.596,-7.18,-0.019,0.025,-0.01
-6.649,0.596,-7.144,-0.014,0.015,-0.009
-6.656,0.596,-7.128,-0.014,0.015,-0.012
-6.646,0.601,-7.135,-0.016,0.017,-0.015
-6.644,0.603,-7.156,-0.014,0.015,-0.013
-6.632,0.591,-7.156,-0.013,0.014,-0.013
-6.634,0.606,-7.161,-0.014,0.016,-0.014
-6.627,0.615,-7.154,-0.014,0.016,-0.013
-6.625,0.603,-7.13,-0.013,0.016,-0.015
-6.603,0.625,-7.202,-0.01,0.014,-0.016
-6.622,0.622,-7.149,-0.01,0.012,-0.015
-6.642,0.608,-7.135,-0.01,0.012,-0.017
-6.63,0.599,-7.171,-0.015,0.014,-0.017
-6.625,0.606,-7.159,-0.012,0.016,-0.016
-6.613,0.608,-7.168,-0.013,0.014,-0.014
-6.625,0.615,-7.173,-0.013,0.012,-0.013
-6.618,0.618,-7.163,-0.015,0.015,-0.015
-6.608,0.622,-7.168,-0.017,0.015,-0.016
-6.606,0.606,-7.187,-0.015,0.013,-0.018
-6.618,0.627,-7.192,-0.017,0.019,-0.015
-6.61,0.615,-7.163,-0.011,0.007,-0.016
-6.61,0.618,-7.185,-0.013,0.01,-0.018
-6.644,0.611,-7.168,-0.014,0.015,-0.018
-6.615,0.615,-7.178,-0.013,0.009,-0.017
-6.613,0.606,-7.18,-0.011,0.008,-0.017
-6.62,0.608,-7.159,-0.012,0.008,-0.017
-6.63,0.601,-7.149,-0.013,0.011,-0.017
-6.625,0.603,-7.159,-0.014,0.014,-0.016
-6.608,0.622,-7.183,-0.015,0.017,-0.015
-6.639,0.606,-7.135,-0.013,0.016,-0.016
-6.606,0.62,-7.166,0.002,0.005,-0.023
-6.625,0.517,-7.132,0.008,0.01,-0.017
-6.675,0.529,-7.151,0.03,-0.02,-0.024
-6.63,0.402,-7.312,0.055,-0.026,-0.005
-6.675,0.316,-7.221,0.042,-0.067,0.059
-6.692,0.493,-7.084,0.068,-0.065,0.084
-6.747,0.479,-7.039,0.051,-0.092,0.075
-6.912,0.438,-6.914,0.001,-0.086,0.106
-6.9,0.675,-6.891,-0.056,-0.039,0.106
-5.387,3.182,-7.547,-0.128,0.06,-0.049
-5.516,3.213,-7.551,-0.122,0.086,-0.093
-5.43,3.0,-7.566,-0.006,0.034,-0.027
-5.483,3.12,-7.621,0.105,-0.102,-0.021
-5.619,2.84,-7.42,0.071,-0.094,-0.088
-5.667,2.658,-7.331,-0.069,0.008,-0.03
-5.588,2.832,-7.525,-0.015,-0.058,0.039
-5.559,2.95,-7.487,0.037,-0.005,0.038
-5.6,2.988,-7.532,0.067,-0.01,0.024
-5.605,3.029,-7.465,0.086,-0.015,0.013
-5.617,2.974,-7.479,0.048,0.0,0.019
-5.634,2.931,-7.484,0.017,0.013,0.009
-5.607,2.863,-7.513,-0.011,0.025,-0.007
-5.605,2.849,-7.537,-0.023,0.03,-0.015
-5.511,2.871,-7.573,-0.034,0.021,-0.015
-5.576,2.907,-7.518,-0.039,0.013,-0.021
-5.598,2.902,-7.501,-0.029,0.012,-0.02
-5.619,2.89,-7.496,-0.017,0.003,-0.021
-5.612,2.909,-7.508,-0.007,0.008,-0.012
-5.59,2.899,-7.501,-0.005,0.01,-0.011
-5.571,2.911,-7.532,-0.015,0.011,-0.019
-5.595,2.952,-7.489,-0.012,0.013,-0.014
-5.614,2.899,-7.463,-0.015,0.013,-0.02
-5.576,2.916,-7.539,-0.025,0.019,-0.023
-5.571,2.931,-7.511,-0.029,0.018,-0.023
-5.581,2.926,-7.489,-0.02,0.017,-0.019
-5.598,2.914,-7.491,-0.012,0.01,-0.018
-5.602,2.942,-7.496,-0.005,0.009,-0.016
-5.59,2.928,-7.52,-0.008,0.015,-0.013
-5.586,2.921,-7.523,-0.015,0.017,-0.019
-5.562,2.926,-7.525,-0.013,0.013,-0.016
-5.576,2.95,-7.52,-0.015,0.015,-0.019
-5.571,2.938,-7.544,-0.02,0.017,-0.017
-5.569,2.962,-7.535,-0.021,0.024,-0.014
-5.559,2.947,-7.547,-0.014,0.013,-0.02
-5.569,2.933,-7.544,-0.017,0.013,-0.017
-5.562,2.959,-7.52,-0.014,0.014,-0.019
-5.574,2.947,-7.506,-0.014,0.008,-0.015
-5.581,2.945,-7.501,-0.01,0.011,-0.019
-5.562,2.945,-7.518,-0.016,0.012,-0.02
-5.578,2.952,-7.503,-0.012,0.01,-0.02
-5.578,2.909,-7.518,-0.023,0.012,-0.014
-5.581,2.942,-7.491,-0.028,0.026,-0.024
-5.578,2.981,-7.515,-0.018,0.021,-0.024
-5.571,2.978,-7.513,-0.011,0.015,-0.009
-5.54,2.928,-7.525,-0.023,0.009,-0.021
-5.559,2.957,-7.53,-0.023,0.011,-0.026
-5.559,2.993,-7.496,-0.014,0.011,-0.018
-5.581,2.969,-7.496,-0.016,0.006,-0.012
-5.574,2.957,-7.499,-0.014,0.013,-0.02
-5.559,2.954,-7.523,-0.01,0.011,-0.016
-5.574,2.966,-7.503,-0.007,0.008,-0.015
-5.59,2.966,-7.499,-0.014,0.015,-0.017
-5.571,2.976,-7.494,-0.018,0.015,-0.021
-5.576,2.933,-7.468,-0.011,0.016,-0.016
-5.557,2.954,-7.508,-0.008,0.009,-0.021
-5.571,2.938,-7.53,-0.005,0.003,-0.016
-5.574,2.945,-7.496,-0.004,0.01,-0.019
-5.581,2.94,-7.511,-0.003,0.009,-0.012
-5.59,2.942,-7.511,-0.013,0.01,-0.016
-5.571,2.962,-7.515,-0.011,0.012,-0.016
-5.576,2.95,-7.508,-0.017,0.014,-0.019
-5.586,2.952,-7.506,-0.016,0.014,-0.019
-5.574,2.945,-7.506,-0.017,0.01,-0.02
-5.59,2.952,-7.482,-0.011,0.019,-0.018
-5.55,2.942,-7.513,-0.018,0.015,-0.018
-5.571,2.94,-7.513,-0.014,0.015,-0.017
-5.571,2.957,-7.494,-0.014,0.016,-0.015
-5.571,2.959,-7.515,-0.015,0.011,-0.019
-5.564,2.95,-7.518,-0.015,0.013,-0.017
-5.578,2.935,-7.523,-0.017,0.014,-0.018
-5.569,2.964,-7.494,-0.015,0.013,-0.022
-5.576,2.957,-7.518,-0.017,0.013,-0.018
-5.571,2.959,-7.518,-0.014,0.013,-0.018
