t (ms),a_x,a_y,a_z,g_x,g_y,g_z
85298,-4.243,0.28,-8.746,-0.017,0.013,-0.018
85401,-4.257,0.302,-8.753,-0.022,0.022,-0.017
85504,-4.233,0.297,-8.744,-0.016,0.012,-0.018
85607,-4.235,0.304,-8.751,-0.019,0.013,-0.019
85710,-4.274,0.292,-8.72,-0.02,0.01,-0.018
85813,-4.252,0.299,-8.758,-0.016,0.011,-0.017
85917,-4.259,0.294,-8.739,-0.016,0.013,-0.017
86020,-4.254,0.297,-8.739,-0.017,0.009,-0.02
86123,-4.259,0.309,-8.744,-0.016,0.007,-0.019
86226,-4.269,0.297,-8.727,-0.015,0.006,-0.019
86329,-4.288,0.28,-8.717,-0.015,0.006,-0.021
86432,-4.276,0.294,-8.72,-0.013,0.01,-0.019
86536,-4.314,0.273,-8.698,-0.016,0.02,-0.017
86639,-4.252,0.268,-8.717,-0.014,0.015,-0.019
86742,-4.254,0.285,-8.748,-0.018,0.018,-0.018
86845,-4.288,0.287,-8.724,-0.019,0.009,-0.018
86948,-4.271,0.275,-8.72,-0.017,0.012,-0.018
87051,-4.276,0.278,-8.72,-0.019,0.013,-0.018
87154,-4.274,0.287,-8.724,-0.018,0.015,-0.018
87257,-4.274,0.292,-8.744,-0.018,0.015,-0.019
87360,-4.254,0.297,-8.732,-0.016,0.013,-0.017
87463,-4.269,0.285,-8.732,-0.018,0.013,-0.018
87567,-4.274,0.292,-8.732,-0.017,0.015,-0.019
87670,-4.274,0.285,-8.739,-0.018,0.014,-0.019
87774,-4.25,0.306,-8.768,-0.019,0.022,-0.02
87877,-4.254,0.297,-8.744,-0.015,0.012,-0.017
87980,-4.231,0.302,-8.746,-0.017,0.01,-0.02
88083,-4.276,0.29,-8.724,-0.019,0.013,-0.019
88187,-4.259,0.304,-8.712,-0.016,0.013,-0.018
88290,-4.257,0.287,-8.756,-0.017,0.015,-0.018
88394,-4.252,0.292,-8.744,-0.019,0.014,-0.018
88497,-4.259,0.297,-8.739,-0.017,0.011,-0.018
88601,-4.262,0.294,-8.727,-0.016,0.01,-0.017
88704,-4.266,0.29,-8.732,-0.015,0.011,-0.018
88807,-4.269,0.292,-8.734,-0.016,0.011,-0.018
88910,-4.281,0.292,-8.693,-0.014,0.014,-0.018
89014,-4.231,0.294,-8.748,-0.011,0.011,-0.02
89117,-4.259,0.287,-8.736,-0.014,0.009,-0.019
89220,-4.264,0.285,-8.727,-0.014,0.006,-0.021
89323,-4.288,0.285,-8.717,-0.014,0.012,-0.019
89426,-4.262,0.299,-8.71,-0.014,0.011,-0.019
89529,-4.252,0.278,-8.739,-0.015,0.01,-0.018
89632,-4.266,0.263,-8.741,-0.018,0.008,-0.023
89735,-4.302,0.285,-8.708,-0.017,0.01,-0.022
89839,-4.295,0.261,-8.71,-0.017,0.014,-0.017
89942,-4.274,0.268,-8.71,-0.016,0.019,-0.016
90046,-4.266,0.292,-8.751,-0.018,0.022,-0.018
90149,-4.266,0.285,-8.741,-0.02,0.016,-0.018
90253,-4.266,0.283,-8.746,-0.02,0.013,-0.018
90356,-4.286,0.268,-8.76,-0.02,0.015,-0.018
90459,-4.25,0.302,-8.744,-0.021,0.013,-0.018
90562,-4.254,0.287,-8.746,-0.02,0.014,-0.018
90666,-4.286,0.28,-8.739,-0.021,0.014,-0.02
90770,-4.252,0.294,-8.746,-0.02,0.015,-0.019
90874,-4.25,0.29,-8.734,-0.019,0.015,-0.018
90977,-4.276,0.29,-8.727,-0.014,0.017,-0.018
91081,-4.233,0.306,-8.763,-0.014,0.017,-0.019
91184,-4.252,0.294,-8.734,-0.018,0.014,-0.018
91287,-4.247,0.306,-8.729,-0.016,0.007,-0.019
91391,-4.269,0.297,-8.751,-0.019,0.013,-0.019
91494,-4.269,0.297,-8.72,-0.018,0.013,-0.017
91598,-4.247,0.302,-8.748,-0.018,0.013,-0.019
91701,-4.25,0.306,-8.748,-0.018,0.013,-0.019
91804,-4.257,0.302,-8.744,-0.017,0.012,-0.018
