t (ms),a_x,a_y,a_z,g_x,g_y,g_z
41966,0.045,-0.302,-10.412,-0.031,-0.005,-0.009
42069,0.057,-0.29,-10.405,-0.031,-0.004,-0.009
42172,0.057,-0.302,-10.41,-0.03,-0.005,-0.009
42275,0.057,-0.299,-10.41,-0.031,-0.005,-0.009
42378,0.057,-0.297,-10.4,-0.031,-0.005,-0.01
42481,0.045,-0.297,-10.405,-0.031,-0.005,-0.009
42584,0.06,-0.302,-10.405,-0.031,-0.005,-0.009
42687,0.057,-0.302,-10.403,-0.031,-0.005,-0.009
42790,0.062,-0.294,-10.4,-0.031,-0.005,-0.009
42893,0.048,-0.299,-10.398,-0.031,-0.004,-0.009
42996,0.065,-0.306,-10.41,-0.03,-0.005,-0.009
43099,0.055,-0.299,-10.403,-0.031,-0.004,-0.009
43202,0.055,-0.294,-10.408,-0.031,-0.005,-0.009
43305,0.053,-0.304,-10.405,-0.031,-0.005,-0.009
43408,0.048,-0.294,-10.393,-0.031,-0.005,-0.009
43511,0.065,-0.294,-10.396,-0.031,-0.004,-0.009
43614,0.053,-0.299,-10.408,-0.031,-0.005,-0.009
43717,0.055,-0.299,-10.4,-0.03,-0.005,-0.009
43820,0.055,-0.294,-10.405,-0.031,-0.005,-0.009
43923,0.048,-0.294,-10.398,-0.031,-0.005,-0.009
44026,0.048,-0.299,-10.388,-0.03,-0.005,-0.009
44129,0.05,-0.302,-10.41,-0.031,-0.004,-0.009
44232,0.055,-0.29,-10.408,-0.031,-0.005,-0.009
44335,0.05,-0.299,-10.388,-0.031,-0.005,-0.009
44438,0.053,-0.294,-10.4,-0.031,-0.005,-0.009
44541,0.048,-0.287,-10.391,-0.031,-0.005,-0.009
44644,0.048,-0.302,-10.41,-0.031,-0.004,-0.009
44747,0.055,-0.302,-10.396,-0.03,-0.004,-0.009
44850,0.053,-0.287,-10.384,-0.03,-0.005,-0.009
44953,0.057,-0.304,-10.388,-0.031,-0.005,-0.009
