a_x,a_y,a_z,g_x,g_y,g_z
0.026,0.311,-10.367,-0.03,-0.003,-0.01
0.024,0.311,-10.355,-0.029,-0.004,-0.01
0.034,0.302,-10.362,-0.03,-0.003,-0.01
0.038,0.314,-10.367,-0.029,-0.004,-0.01
0.038,0.316,-10.36,-0.03,-0.003,-0.01
0.029,0.323,-10.364,-0.029,-0.003,-0.011
0.024,0.321,-10.353,-0.03,-0.003,-0.01
0.031,0.311,-10.357,-0.03,-0.004,-0.01
0.034,0.311,-10.367,-0.03,-0.004,-0.01
0.029,0.306,-10.364,-0.029,-0.004,-0.01
0.036,0.309,-10.367,-0.03,-0.004,-0.01
0.026,0.309,-10.357,-0.03,-0.004,-0.01
0.029,0.309,-10.362,-0.03,-0.004,-0.01
0.026,0.306,-10.36,-0.03,-0.004,-0.01
0.029,0.311,-10.36,-0.029,-0.003,-0.01
0.031,0.304,-10.364,-0.029,-0.004,-0.01
0.022,0.314,-10.362,-0.029,-0.003,-0.01
0.026,0.306,-10.376,-0.029,-0.003,-0.01
0.034,0.306,-10.364,-0.03,-0.004,-0.01
0.024,0.306,-10.357,-0.029,-0.004,-0.01
0.038,0.314,-10.379,-0.03,-0.003,-0.01
0.034,0.304,-10.369,-0.03,-0.004,-0.011
0.029,0.316,-10.36,-0.029,-0.004,-0.01
0.031,0.302,-10.355,-0.029,-0.004,-0.011
0.029,0.309,-10.362,-0.03,-0.004,-0.01
0.029,0.299,-10.362,-0.03,-0.004,-0.01
0.029,0.321,-10.367,-0.03,-0.004,-0.01
0.029,0.316,-10.369,-0.029,-0.004,-0.01
0.036,0.311,-10.357,-0.03,-0.004,-0.01
0.038,0.309,-10.369,-0.029,-0.004,-0.01
0.029,0.314,-10.364,-0.029,-0.003,-0.01
0.022,0.311,-10.36,-0.03,-0.003,-0.01
0.026,0.316,-10.376,-0.03,-0.004,-0.01
0.031,0.311,-10.362,-0.03,-0.003,-0.01
0.031,0.314,-10.357,-0.029,-0.003,-0.01
0.036,0.309,-10.36,-0.029,-0.004,-0.01
0.029,0.311,-10.357,-0.03,-0.004,-0.01
0.026,0.318,-10.364,-0.03,-0.004,-0.01
0.019,0.314,-10.367,-0.029,-0.003,-0.01
0.031,0.321,-10.35,-0.029,-0.003,-0.01
0.026,0.306,-10.367,-0.03,-0.004,-0.01
0.031,0.306,-10.376,-0.03,-0.004,-0.01
0.034,0.318,-10.36,-0.03,-0.003,-0.01
0.029,0.311,-10.353,-0.03,-0.004,-0.01
0.034,0.314,-10.348,-0.03,-0.004,-0.01
0.031,0.314,-10.367,-0.03,-0.003,-0.01
0.029,0.311,-10.36,-0.03,-0.004,-0.01
0.024,0.316,-10.357,-0.03,-0.004,-0.01
0.036,0.314,-10.357,-0.03,-0.004,-0.01
0.031,0.323,-10.343,-0.03,-0.004,-0.01
0.031,0.309,-10.35,-0.029,-0.004,-0.01
0.038,0.314,-10.372,-0.03,-0.004,-0.01
0.022,0.311,-10.367,-0.03,-0.004,-0.01
0.019,0.311,-10.362,-0.03,-0.004,-0.01
0.036,0.314,-10.36,-0.03,-0.003,-0.01
0.031,0.311,-10.367,-0.03,-0.003,-0.01
0.031,0.314,-10.367,-0.03,-0.004,-0.01
0.026,0.316,-10.364,-0.03,-0.003,-0.011
0.031,0.314,-10.355,-0.03,-0.003,-0.01
0.029,0.311,-10.364,-0.029,-0.003,-0.01
0.022,0.306,-10.364,-0.03,-0.004,-0.011
0.026,0.311,-10.364,-0.03,-0.004,-0.01
0.026,0.311,-10.367,-0.03,-0.004,-0.01
0.031,0.321,-10.355,-0.029,-0.004,-0.01
0.034,0.321,-10.35,-0.03,-0.004,-0.01
0.026,0.306,-10.364,-0.029,-0.004,-0.01
0.038,0.323,-10.362,-0.03,-0.004,-0.01
0.034,0.304,-10.362,-0.03,-0.004,-0.01
0.034,0.316,-10.355,-0.03,-0.003,-0.01
0.026,0.314,-10.374,-0.03,-0.004,-0.01
0.026,0.314,-10.369,-0.03,-0.004,-0.01
0.034,0.306,-10.353,-0.03,-0.004,-0.01
0.034,0.309,-10.357,-0.03,-0.003,-0.01
0.024,0.316,-10.355,-0.03,-0.004,-0.01
0.036,0.314,-10.355,-0.03,-0.004,-0.01
0.034,0.309,-10.355,-0.029,-0.004,-0.011
0.029,0.309,-10.35,-0.03,-0.003,-0.01
0.024,0.316,-10.353,-0.029,-0.003,-0.011
0.029,0.326,-10.357,-0.029,-0.004,-0.01
0.029,0.316,-10.372,-0.03,-0.004,-0.01
0.034,0.318,-10.369,-0.029,-0.004,-0.01
0.031,0.309,-10.348,-0.03,-0.003,-0.01
0.029,0.311,-10.374,-0.029,-0.004,-0.01
0.029,0.309,-10.364,-0.03,-0.004,-0.011
0.029,0.306,-10.369,-0.03,-0.004,-0.01
0.036,0.309,-10.357,-0.029,-0.004,-0.01
0.036,0.309,-10.362,-0.03,-0.004,-0.01
0.034,0.309,-10.372,-0.029,-0.004,-0.011
0.029,0.306,-10.367,-0.03,-0.004,-0.01
0.031,0.304,-10.369,-0.029,-0.003,-0.01
0.031,0.311,-10.35,-0.029,-0.004,-0.01
0.038,0.309,-10.364,-0.029,-0.004,-0.01
0.029,0.306,-10.35,-0.029,-0.003,-0.01
0.041,0.311,-10.355,-0.029,-0.004,-0.01
0.034,0.318,-10.369,-0.03,-0.004,-0.01
0.034,0.318,-10.36,-0.029,-0.003,-0.01
0.031,0.309,-10.355,-0.03,-0.003,-0.01
0.034,0.314,-10.353,-0.03,-0.004,-0.01
0.034,0.314,-10.36,-0.03,-0.003,-0.01
0.022,0.316,-10.367,-0.03,-0.004,-0.01
0.019,0.314,-10.355,-0.03,-0.004,-0.01
0.036,0.311,-10.362,-0.03,-0.004,-0.01
0.036,0.316,-10.384,-0.03,-0.003,-0.01
0.022,0.318,-10.357,-0.03,-0.004,-0.01
0.026,0.316,-10.372,-0.029,-0.004,-0.01
0.031,0.306,-10.364,-0.03,-0.004,-0.01
0.036,0.311,-10.353,-0.03,-0.004,-0.01
0.029,0.316,-10.353,-0.03,-0.003,-0.01
0.041,0.314,-10.369,-0.029,-0.004,-0.01
0.029,0.302,-10.367,-0.029,-0.004,-0.01
0.034,0.318,-10.36,-0.03,-0.003,-0.01
0.019,0.318,-10.372,-0.03,-0.004,-0.01
0.022,0.321,-10.35,-0.029,-0.004,-0.01
0.031,0.309,-10.381,-0.029,-0.004,-0.01
0.034,0.306,-10.369,-0.029,-0.004,-0.01
0.024,0.316,-10.35,-0.029,-0.004,-0.01
0.029,0.311,-10.364,-0.029,-0.004,-0.01
0.038,0.306,-10.362,-0.03,-0.004,-0.01
0.036,0.318,-10.367,-0.03,-0.004,-0.011
0.036,0.318,-10.355,-0.03,-0.003,-0.01
0.026,0.326,-10.367,-0.03,-0.003,-0.01
0.034,0.318,-10.362,-0.029,-0.004,-0.011
0.026,0.311,-10.362,-0.029,-0.004,-0.011
0.024,0.297,-10.353,-0.029,-0.004,-0.01
0.038,0.309,-10.353,-0.03,-0.004,-0.011
0.031,0.314,-10.367,-0.03,-0.004,-0.01
0.026,0.314,-10.372,-0.03,-0.004,-0.01
0.031,0.314,-10.343,-0.03,-0.004,-0.01
0.036,0.311,-10.343,-0.029,-0.004,-0.01
0.024,0.311,-10.367,-0.03,-0.004,-0.01
0.029,0.302,-10.355,-0.03,-0.003,-0.011
0.029,0.306,-10.355,-0.03,-0.004,-0.01
0.034,0.326,-10.348,-0.029,-0.004,-0.01
0.022,0.316,-10.353,-0.03,-0.003,-0.01
0.026,0.318,-10.355,-0.029,-0.003,-0.01
0.031,0.311,-10.357,-0.029,-0.004,-0.01
0.031,0.316,-10.362,-0.029,-0.004,-0.01
0.026,0.314,-10.348,-0.03,-0.003,-0.01
0.031,0.309,-10.369,-0.03,-0.004,-0.01
0.024,0.311,-10.362,-0.029,-0.004,-0.01
0.029,0.309,-10.362,-0.03,-0.004,-0.01
0.022,0.311,-10.353,-0.03,-0.004,-0.01
0.041,0.321,-10.36,-0.029,-0.004,-0.01
0.022,0.321,-10.355,-0.03,-0.004,-0.011
0.022,0.316,-10.355,-0.03,-0.004,-0.01
0.038,0.311,-10.357,-0.029,-0.004,-0.01
0.031,0.316,-10.364,-0.029,-0.004,-0.01
0.026,0.311,-10.362,-0.03,-0.003,-0.011
0.024,0.318,-10.35,-0.03,-0.004,-0.011
0.022,0.323,-10.372,-0.029,-0.004,-0.01
0.026,0.316,-10.369,-0.03,-0.004,-0.01
0.005,0.668,-10.364,1.002,0.027,-0.018
0.048,-0.759,-10.345,0.215,-0.0,-0.015
0.055,-0.747,-10.35,-0.018,-0.003,-0.011
0.065,-0.73,-10.343,-0.029,-0.003,-0.01
0.055,-0.737,-10.345,-0.03,-0.004,-0.01
0.057,-0.73,-10.336,-0.03,-0.004,-0.01
0.069,-0.733,-10.353,-0.029,-0.004,-0.01
0.062,-0.728,-10.343,-0.029,-0.003,-0.011
0.06,-0.735,-10.336,-0.03,-0.003,-0.01
0.057,-0.733,-10.353,-0.029,-0.003,-0.01
0.055,-0.735,-10.348,-0.029,-0.003,-0.01
0.057,-0.723,-10.343,-0.03,-0.004,-0.011
0.06,-0.737,-10.348,-0.029,-0.004,-0.011
0.057,-0.737,-10.341,-0.029,-0.004,-0.01
0.041,-0.73,-10.338,-0.03,-0.004,-0.01
0.057,-0.735,-10.345,-0.029,-0.004,-0.01
0.062,-0.74,-10.326,-0.03,-0.004,-0.01
0.055,-0.733,-10.343,-0.03,-0.004,-0.01
0.06,-0.742,-10.35,-0.03,-0.003,-0.01
0.06,-0.73,-10.357,-0.029,-0.003,-0.01
0.05,-0.735,-10.345,-0.029,-0.004,-0.01
0.053,-0.742,-10.345,-0.029,-0.004,-0.01
0.06,-0.728,-10.345,-0.029,-0.004,-0.01
0.057,-0.737,-10.341,-0.03,-0.004,-0.01
0.06,-0.73,-10.326,-0.03,-0.004,-0.01
0.053,-0.735,-10.338,-0.029,-0.003,-0.01
0.057,-0.733,-10.341,-0.03,-0.003,-0.01
0.048,-0.728,-10.341,-0.029,-0.003,-0.01
0.062,-0.723,-10.348,-0.03,-0.003,-0.01
0.065,-0.733,-10.355,-0.03,-0.003,-0.01
0.062,-0.735,-10.355,-0.03,-0.004,-0.01
0.05,-0.73,-10.355,-0.029,-0.004,-0.01
0.062,-0.735,-10.343,-0.03,-0.004,-0.011
0.065,-0.733,-10.341,-0.03,-0.003,-0.01
0.06,-0.737,-10.341,-0.033,-0.004,-0.011
0.057,-0.555,-10.341,-0.204,-0.008,-0.008
0.048,-0.563,-10.367,-0.04,-0.004,-0.011
0.06,-0.563,-10.353,-0.03,-0.003,-0.011
0.055,-0.575,-10.362,-0.03,-0.004,-0.01
0.057,-0.57,-10.36,-0.03,-0.003,-0.01
0.055,-0.579,-10.353,-0.03,-0.003,-0.01
0.048,-0.567,-10.35,-0.029,-0.004,-0.011
0.06,-0.57,-10.367,-0.03,-0.004,-0.01
0.053,-0.56,-10.345,-0.03,-0.003,-0.011
0.053,-0.57,-10.355,-0.029,-0.004,-0.01
0.057,-0.567,-10.35,-0.029,-0.003,-0.01
0.06,-0.565,-10.355,-0.03,-0.003,-0.01
0.057,-0.565,-10.353,-0.03,-0.004,-0.01
0.062,-0.57,-10.345,-0.03,-0.004,-0.01
0.045,-0.565,-10.338,-0.029,-0.004,-0.01
0.053,-0.565,-10.362,-0.029,-0.004,-0.011
0.053,-0.567,-10.355,-0.03,-0.004,-0.01
0.045,-0.57,-10.333,-0.03,-0.004,-0.011
0.055,-0.567,-10.348,-0.03,-0.003,-0.01
0.065,-0.56,-10.362,-0.029,-0.004,-0.01
0.057,-0.565,-10.369,-0.03,-0.003,-0.01
0.05,-0.575,-10.353,-0.03,-0.004,-0.01
0.055,-0.572,-10.353,-0.03,-0.003,-0.01
0.055,-0.567,-10.355,-0.03,-0.003,-0.01
0.05,-0.565,-10.348,-0.03,-0.004,-0.01
0.057,-0.563,-10.348,-0.029,-0.004,-0.01
0.048,-0.567,-10.348,-0.03,-0.004,-0.01
0.048,-0.577,-10.348,-0.03,-0.004,-0.01
0.041,-0.575,-10.36,-0.029,-0.004,-0.01
0.05,-0.572,-10.353,-0.029,-0.004,-0.01
0.05,-0.572,-10.355,-0.03,-0.003,-0.01
0.06,-0.572,-10.35,-0.029,-0.003,-0.01
0.057,-0.563,-10.348,-0.03,-0.004,-0.01
0.062,-0.575,-10.364,-0.03,-0.003,-0.01
0.057,-0.563,-10.345,-0.029,-0.003,-0.01
0.055,-0.563,-10.362,-0.029,-0.003,-0.011
0.057,-0.57,-10.364,-0.03,-0.004,-0.01
0.055,-0.56,-10.345,-0.029,-0.004,-0.01
0.06,-0.56,-10.362,-0.029,-0.004,-0.01
0.053,-0.575,-10.341,-0.03,-0.004,-0.01
0.05,-0.565,-10.362,-0.03,-0.003,-0.01
0.053,-0.567,-10.364,-0.03,-0.003,-0.01
0.055,-0.57,-10.348,-0.029,-0.004,-0.01
0.062,-0.565,-10.353,-0.029,-0.004,-0.01
0.048,-0.567,-10.355,-0.03,-0.004,-0.01
0.055,-0.575,-10.353,-0.03,-0.004,-0.01
0.05,-0.567,-10.348,-0.029,-0.003,-0.01
0.048,-0.579,-10.348,-0.03,-0.003,-0.01
0.043,-0.572,-10.362,-0.03,-0.003,-0.01
0.048,-0.565,-10.343,-0.03,-0.004,-0.01
0.053,-0.565,-10.362,-0.03,-0.004,-0.011
0.055,-0.565,-10.35,-0.03,-0.004,-0.011
0.062,-0.575,-10.348,-0.029,-0.004,-0.01
0.055,-0.56,-10.343,-0.029,-0.004,-0.01
0.048,-0.565,-10.36,-0.03,-0.003,-0.01
0.06,-0.579,-10.355,-0.03,-0.004,-0.01
0.05,-0.57,-10.36,-0.03,-0.003,-0.01
0.041,-0.563,-10.36,-0.03,-0.003,-0.01
0.06,-0.572,-10.348,-0.029,-0.004,-0.011
0.055,-0.567,-10.348,-0.03,-0.003,-0.01
0.057,-0.572,-10.357,-0.03,-0.004,-0.01
0.067,-0.567,-10.357,-0.03,-0.004,-0.01
0.053,-0.572,-10.357,-0.03,-0.004,-0.01
0.05,-0.563,-10.348,-0.03,-0.003,-0.01
0.048,-0.563,-10.35,-0.029,-0.004,-0.01
0.053,-0.56,-10.362,-0.03,-0.004,-0.01
0.05,-0.563,-10.36,-0.03,-0.003,-0.01
0.057,-0.57,-10.341,-0.029,-0.003,-0.01
0.048,-0.577,-10.353,-0.03,-0.004,-0.01
0.053,-0.572,-10.35,-0.03,-0.003,-0.01
0.055,-0.575,-10.357,-0.03,-0.004,-0.011
0.057,-0.563,-10.355,-0.03,-0.004,-0.01
0.055,-0.565,-10.357,-0.03,-0.003,-0.01
0.062,-0.565,-10.35,-0.029,-0.004,-0.01
0.05,-0.575,-10.353,-0.03,-0.004,-0.01
0.053,-0.567,-10.353,-0.029,-0.003,-0.01
0.048,-0.56,-10.353,-0.03,-0.004,-0.01
0.055,-0.575,-10.364,-0.029,-0.003,-0.01
0.06,-0.57,-10.362,-0.03,-0.003,-0.01
0.053,-0.577,-10.353,-0.03,-0.004,-0.011
0.053,-0.567,-10.353,-0.029,-0.003,-0.01
0.057,-0.56,-10.343,-0.03,-0.004,-0.01
0.05,-0.565,-10.35,-0.03,-0.004,-0.01
0.055,-0.577,-10.345,-0.029,-0.004,-0.011
0.057,-0.57,-10.35,-0.03,-0.004,-0.01
0.065,-0.567,-10.353,-0.03,-0.003,-0.01
0.062,-0.567,-10.353,-0.03,-0.004,-0.01
0.057,-0.567,-10.362,-0.03,-0.003,-0.01
0.055,-0.567,-10.348,-0.03,-0.003,-0.011
0.055,-0.567,-10.357,-0.03,-0.003,-0.011
0.057,-0.563,-10.345,-0.029,-0.004,-0.011
0.057,-0.572,-10.357,-0.03,-0.004,-0.01
0.05,-0.577,-10.348,-0.03,-0.004,-0.01
0.05,-0.575,-10.36,-0.029,-0.003,-0.01
0.048,-0.57,-10.357,-0.03,-0.003,-0.01
0.062,-0.565,-10.36,-0.029,-0.004,-0.01
0.053,-0.57,-10.364,-0.03,-0.004,-0.01
0.053,-0.575,-10.36,-0.029,-0.004,-0.01
0.053,-0.567,-10.343,-0.029,-0.004,-0.01
0.043,-0.572,-10.348,-0.03,-0.004,-0.01
0.053,-0.565,-10.348,-0.03,-0.004,-0.01
0.05,-0.567,-10.355,-0.03,-0.004,-0.01
0.053,-0.575,-10.355,-0.03,-0.004,-0.01
0.055,-0.582,-10.343,-0.03,-0.004,-0.01
0.055,-0.565,-10.35,-0.029,-0.004,-0.01
0.053,-0.565,-10.362,-0.03,-0.004,-0.01
0.045,-0.57,-10.36,-0.029,-0.004,-0.01
0.057,-0.57,-10.353,-0.03,-0.003,-0.01
0.053,-0.57,-10.353,-0.03,-0.004,-0.011
0.048,-0.577,-10.348,-0.029,-0.005,-0.011
0.05,-0.572,-10.333,-0.03,-0.003,-0.01
0.062,-0.567,-10.35,-0.03,-0.004,-0.011
0.045,-0.567,-10.36,-0.029,-0.005,-0.011
0.057,-0.56,-10.36,-0.03,-0.004,-0.01
0.053,-0.565,-10.341,-0.03,-0.004,-0.01
0.053,-0.567,-10.362,-0.03,-0.004,-0.011
0.045,-0.555,-10.355,-0.029,-0.004,-0.011
0.048,-0.57,-10.355,-0.029,-0.004,-0.011
0.055,-0.558,-10.36,-0.03,-0.004,-0.01
0.045,-0.565,-10.355,-0.029,-0.004,-0.011
0.053,-0.563,-10.345,-0.029,-0.004,-0.011
0.053,-0.567,-10.345,-0.03,-0.003,-0.01
0.055,-0.567,-10.345,-0.03,-0.004,-0.01
0.055,-0.57,-10.357,-0.03,-0.004,-0.01
0.057,-0.572,-10.35,-0.03,-0.004,-0.01
0.057,-0.563,-10.353,-0.029,-0.003,-0.01
0.048,-0.555,-10.348,-0.03,-0.004,-0.011
0.045,-0.572,-10.357,-0.03,-0.004,-0.01
0.057,-0.572,-10.362,-0.029,-0.004,-0.01
0.057,-0.57,-10.353,-0.03,-0.003,-0.01
0.05,-0.565,-10.364,-0.03,-0.004,-0.01
0.055,-0.565,-10.36,-0.03,-0.003,-0.01
0.05,-0.565,-10.355,-0.03,-0.003,-0.01
0.048,-0.563,-10.364,-0.03,-0.003,-0.01
0.057,-0.567,-10.364,-0.029,-0.004,-0.01
0.06,-0.563,-10.357,-0.03,-0.004,-0.01
0.06,-0.577,-10.364,-0.03,-0.004,-0.011
0.057,-0.567,-10.353,-0.03,-0.003,-0.01
0.055,-0.563,-10.355,-0.03,-0.004,-0.01
0.06,-0.57,-10.353,-0.03,-0.004,-0.01
0.057,-0.567,-10.355,-0.029,-0.003,-0.01
0.057,-0.567,-10.355,-0.03,-0.004,-0.01
0.05,-0.577,-10.35,-0.029,-0.004,-0.011
0.043,-0.57,-10.367,-0.03,-0.003,-0.01
0.048,-0.565,-10.369,-0.029,-0.003,-0.01
0.055,-0.565,-10.372,-0.03,-0.004,-0.01
0.05,-0.567,-10.364,-0.03,-0.004,-0.01
0.062,-0.57,-10.353,-0.029,-0.004,-0.01
0.055,-0.57,-10.353,-0.029,-0.004,-0.01
0.055,-0.567,-10.353,-0.03,-0.004,-0.011
0.05,-0.563,-10.345,-0.029,-0.004,-0.01
0.045,-0.565,-10.355,-0.029,-0.004,-0.01
0.055,-0.567,-10.353,-0.03,-0.003,-0.01
0.053,-0.567,-10.357,-0.03,-0.004,-0.011
0.05,-0.577,-10.357,-0.029,-0.003,-0.01
0.05,-0.57,-10.355,-0.029,-0.003,-0.01
0.067,-0.565,-10.36,-0.029,-0.004,-0.01
0.055,-0.567,-10.353,-0.029,-0.004,-0.01
0.055,-0.572,-10.35,-0.029,-0.004,-0.01
0.048,-0.565,-10.357,-0.03,-0.004,-0.011
0.053,-0.567,-10.353,-0.03,-0.003,-0.01
0.045,-0.575,-10.35,-0.03,-0.004,-0.01
0.055,-0.575,-10.362,-0.03,-0.004,-0.01
0.057,-0.572,-10.364,-0.03,-0.004,-0.01
0.057,-0.567,-10.364,-0.029,-0.004,-0.01
0.055,-0.563,-10.357,-0.03,-0.004,-0.01
0.055,-0.575,-10.355,-0.03,-0.004,-0.01
0.057,-0.57,-10.341,-0.03,-0.004,-0.011
0.053,-0.565,-10.348,-0.029,-0.004,-0.01
0.048,-0.572,-10.357,-0.03,-0.004,-0.011
0.048,-0.577,-10.353,-0.03,-0.003,-0.01
0.043,-0.577,-10.362,-0.029,-0.003,-0.01
0.05,-0.56,-10.348,-0.029,-0.004,-0.01
0.048,-0.565,-10.343,-0.03,-0.004,-0.01
0.06,-0.57,-10.362,-0.03,-0.003,-0.01
0.062,-0.565,-10.36,-0.03,-0.004,-0.01
0.06,-0.57,-10.353,-0.029,-0.004,-0.01
0.045,-0.57,-10.343,-0.03,-0.003,-0.01
0.05,-0.575,-10.35,-0.03,-0.003,-0.01
0.045,-0.567,-10.362,-0.03,-0.004,-0.01
0.05,-0.567,-10.362,-0.029,-0.004,-0.01
0.055,-0.565,-10.35,-0.03,-0.003,-0.01
0.06,-0.575,-10.357,-0.029,-0.004,-0.01
0.057,-0.577,-10.355,-0.03,-0.004,-0.01
0.053,-0.563,-10.35,-0.029,-0.003,-0.01
0.055,-0.56,-10.376,-0.03,-0.003,-0.01
0.05,-0.563,-10.35,-0.029,-0.003,-0.01
0.057,-0.565,-10.355,-0.029,-0.004,-0.01
0.045,-0.565,-10.348,-0.029,-0.004,-0.01
0.055,-0.572,-10.36,-0.03,-0.004,-0.011
0.053,-0.57,-10.353,-0.03,-0.004,-0.011
0.045,-0.572,-10.35,-0.03,-0.004,-0.01
0.053,-0.575,-10.353,-0.03,-0.003,-0.011
0.055,-0.57,-10.35,-0.03,-0.003,-0.01
0.055,-0.575,-10.355,-0.029,-0.004,-0.01
0.062,-0.39,-10.345,-0.242,-0.009,-0.007
0.048,-0.29,-10.362,-0.046,-0.004,-0.01
0.048,-0.292,-10.362,-0.03,-0.003,-0.01
0.045,-0.287,-10.367,-0.03,-0.004,-0.01
0.045,-0.292,-10.364,-0.03,-0.004,-0.01
0.048,-0.306,-10.369,-0.029,-0.004,-0.011
0.038,-0.29,-10.362,-0.029,-0.004,-0.01
0.048,-0.292,-10.364,-0.029,-0.004,-0.01
0.05,-0.287,-10.362,-0.03,-0.004,-0.01
0.045,-0.287,-10.355,-0.03,-0.003,-0.01
0.041,-0.294,-10.376,-0.029,-0.004,-0.01
0.055,-0.294,-10.372,-0.029,-0.004,-0.01
0.048,-0.29,-10.364,-0.029,-0.003,-0.01
0.053,-0.297,-10.36,-0.03,-0.003,-0.01
0.05,-0.299,-10.372,-0.03,-0.004,-0.01
0.048,-0.285,-10.362,-0.029,-0.003,-0.01
0.05,-0.283,-10.367,-0.029,-0.003,-0.01
0.05,-0.302,-10.362,-0.029,-0.004,-0.01
0.05,-0.294,-10.362,-0.029,-0.004,-0.01
0.038,-0.29,-10.376,-0.029,-0.003,-0.01
0.045,-0.302,-10.36,-0.029,-0.003,-0.01
0.045,-0.29,-10.36,-0.029,-0.003,-0.01
0.041,-0.292,-10.353,-0.029,-0.004,-0.01
0.034,-0.292,-10.355,-0.029,-0.003,-0.01
0.048,-0.297,-10.36,-0.029,-0.003,-0.01
0.055,-0.292,-10.364,-0.03,-0.004,-0.01
0.053,-0.292,-10.357,-0.029,-0.004,-0.01
0.048,-0.292,-10.357,-0.03,-0.004,-0.01
0.048,-0.292,-10.357,-0.03,-0.003,-0.011
0.043,-0.292,-10.357,-0.029,-0.004,-0.01
0.036,-0.287,-10.367,-0.029,-0.004,-0.011
0.041,-0.285,-10.36,-0.03,-0.004,-0.01
0.048,-0.292,-10.348,-0.029,-0.004,-0.011
0.05,-0.28,-10.374,-0.029,-0.003,-0.01
0.055,-0.297,-10.364,-0.029,-0.004,-0.011
0.045,-0.294,-10.372,-0.03,-0.004,-0.01
0.048,-0.287,-10.36,-0.029,-0.004,-0.01
0.034,-0.287,-10.367,-0.03,-0.004,-0.01
0.043,-0.294,-10.372,-0.03,-0.003,-0.01
0.048,-0.292,-10.36,-0.03,-0.004,-0.01
0.043,-0.29,-10.362,-0.029,-0.003,-0.01
0.05,-0.29,-10.372,-0.029,-0.004,-0.01
0.045,-0.292,-10.369,-0.029,-0.004,-0.01
0.05,-0.297,-10.376,-0.029,-0.004,-0.01
0.045,-0.297,-10.355,-0.03,-0.004,-0.01
0.036,-0.29,-10.36,-0.029,-0.004,-0.011
0.043,-0.287,-10.376,-0.029,-0.004,-0.01
0.045,-0.29,-10.372,-0.029,-0.004,-0.01
0.038,-0.292,-10.35,-0.03,-0.004,-0.01
0.05,-0.29,-10.362,-0.029,-0.004,-0.01
0.041,-0.285,-10.355,-0.029,-0.004,-0.01
0.057,-0.287,-10.364,-0.029,-0.004,-0.01
0.055,-0.287,-10.367,-0.029,-0.004,-0.011
0.048,-0.287,-10.355,-0.03,-0.004,-0.01
0.041,-0.299,-10.355,-0.03,-0.003,-0.01
0.041,-0.299,-10.364,-0.029,-0.003,-0.01
0.045,-0.294,-10.36,-0.029,-0.003,-0.01
0.053,-0.287,-10.376,-0.029,-0.003,-0.01
0.053,-0.292,-10.374,-0.029,-0.003,-0.01
0.045,-0.292,-10.379,-0.029,-0.003,-0.01
0.043,-0.283,-10.367,-0.029,-0.004,-0.01
0.053,-0.29,-10.362,-0.03,-0.004,-0.01
0.045,-0.285,-10.367,-0.029,-0.003,-0.01
0.045,-0.287,-10.369,-0.029,-0.004,-0.01
0.05,-0.299,-10.355,-0.029,-0.004,-0.01
0.041,-0.297,-10.376,-0.029,-0.004,-0.011
0.041,-0.283,-10.374,-0.03,-0.004,-0.01
0.055,-0.285,-10.364,-0.029,-0.004,-0.01
0.048,-0.283,-10.367,-0.03,-0.003,-0.01
0.05,-0.285,-10.357,-0.03,-0.004,-0.01
0.043,-0.29,-10.362,-0.029,-0.004,-0.011
0.043,-0.285,-10.369,-0.029,-0.004,-0.01
0.038,-0.294,-10.345,-0.03,-0.003,-0.01
0.05,-0.292,-10.364,-0.03,-0.004,-0.01
0.043,-0.287,-10.36,-0.03,-0.004,-0.01
0.043,-0.29,-10.364,-0.029,-0.004,-0.01
0.05,-0.292,-10.353,-0.029,-0.004,-0.01
0.05,-0.302,-10.362,-0.029,-0.003,-0.01
0.043,-0.297,-10.374,-0.03,-0.004,-0.01
0.041,-0.292,-10.364,-0.03,-0.004,-0.01
0.041,-0.292,-10.369,-0.03,-0.003,-0.01
0.043,-0.29,-10.364,-0.03,-0.003,-0.011
0.045,-0.299,-10.369,-0.029,-0.004,-0.01
0.048,-0.292,-10.362,-0.029,-0.003,-0.01
0.048,-0.297,-10.372,-0.029,-0.003,-0.01
0.048,-0.29,-10.36,-0.029,-0.004,-0.01
0.06,-0.283,-10.367,-0.029,-0.003,-0.01
0.043,-0.297,-10.357,-0.03,-0.003,-0.01
0.043,-0.29,-10.355,-0.029,-0.003,-0.01
0.041,-0.29,-10.35,-0.029,-0.003,-0.01
0.043,-0.285,-10.35,-0.029,-0.004,-0.01
0.057,-0.294,-10.362,-0.029,-0.003,-0.01
0.045,-0.29,-10.343,-0.029,-0.003,-0.01
0.048,-0.287,-10.362,-0.029,-0.004,-0.01
0.045,-0.294,-10.364,-0.03,-0.004,-0.01
0.041,-0.294,-10.364,-0.03,-0.004,-0.011
0.043,-0.287,-10.364,-0.029,-0.004,-0.011
0.057,-0.285,-10.362,-0.029,-0.004,-0.01
0.048,-0.29,-10.35,-0.03,-0.004,-0.01
0.041,-0.292,-10.369,-0.029,-0.003,-0.01
0.045,-0.294,-10.364,-0.03,-0.004,-0.01
0.043,-0.297,-10.36,-0.03,-0.004,-0.01
0.055,-0.294,-10.367,-0.03,-0.003,-0.01
0.048,-0.287,-10.36,-0.03,-0.003,-0.01
0.05,-0.285,-10.36,-0.029,-0.003,-0.01
0.048,-0.292,-10.362,-0.029,-0.004,-0.011
